,Date,User ID,Tweet,label
1892,2023-03-19,306615832.0,anies baswedan keturunan asli wong suroboyo merah putih darahnya presiden ri,Negative
1898,2023-03-19,46693036.0,bakal calon presiden ri anies baswedan dalam silaturahmi dan safari kebangsaan di jawa timur menyebut jawa timur menjadi titik awal menyalurkan gelora keadilan sosial bagi seluruh masyarakat indonesia slogan keadilan sosial ini kerap digaungkan,Positive
1901,2023-03-19,756374106.0,yg ada cuma tim horenya asmara anies didu saewad idha sir,Positive
1905,2023-03-19,474704760.0,acara apel siaga pks banten dimulai sejak pukul wib hingga sore menghadirkan bakal calon gubernur banten  gembong  sumedi presiden pks  ahmad syaikhu ahmad dan bakal capres ri  anies baswedan,Negative
1907,2023-03-19,109149190.0,calon presiden dari partai nasdem anies rasyid baswedan melakukan lawatan ke jawa timur jumat anies mengawalinya dengan salat jumat di masjid alakbar surabaya bersama rombongan anies bertemu tokohtokoh agama dan dilanjutkan dengan menunaikan salat jumat,Positive
1909,2023-03-19,543930551.0,insyaallah anies presiden ri,Positive
1910,2023-03-19,543930551.0,anies for presiden ri,Negative
1914,2023-03-19,107319980.0,tetap konsisten menyuarakan anies baswedan sebagai calon presiden indonesia,Negative
1915,2023-03-19,306615832.0,pemimpin merakyat benar benar pro rakyat mari bersama sama dukung anies presiden ri untuk indonesia yang lebih baik maju damai adil dan sejahtera,Positive
1916,2023-03-19,3158832157.0,makin mantab anies baswedan semakin kuat dukungan rakyat indonesia menjadi presiden ri,Positive
1917,2023-03-19,184738514.0,anies at the end mau menang atau kagak dlm pilpres atau anies akhirnya bisa nyalon apa tetap dihalangi dll bagi nasdem terpenting adl bgmn memanfaatkan moment ini bgmn memaksimalkan suara lewat kendaraan anies anies jd presiden itu sdh bonus,Positive
1921,2023-03-19,221683270.0,nanti dia ngeles kan beda propinsi kan beda kepala daerah kan cuma anies yg mau jadi presiden ke,Negative
1930,2023-03-18,155580220.0,kan pinterpinter lu buzzer ngeles aja tiaptiap sudut gang sudah terpampang poster anies calon presiden yang ke,Positive
1935,2023-03-18,3277399364.0,diisi tokohtokoh penting ini struktur relawan perannu for anies presiden,Positive
1937,2023-03-18,47596019.0,diteriaki presiden anies baswedan sibuk layani warga foto di jalan tunjungan surabaya,Negative
1939,2023-03-18,428008436.0,pak anies memang inteleksangat layak jadi presiden insya allah,Positive
1945,2023-03-18,2982945846.0,brani taruhanyang jadi presiden dipastikan bukan anies,Positive
1955,2023-03-18,1007868992.0,percaya sama saya anies baswedan tidak bakal jadi presiden silakan kalian mempolitisasi agama agama selalu kalian jadikan alat jualan,Negative
1958,2023-03-18,68930552.0,ulama di kabupaten bangkalan madura jawa timur menilai anies rasyid baswedan cocok menjadi calon presiden di kontestasi pemilu,Negative
1961,2023-03-18,199609723.0,dpt tgs dr pimpinan krn stress lht masyarakat tdk bisa dibendung pemilu jls telak putaran anies baswedan presiden,Negative
1973,2023-03-18,2400825584.0,fahri sedang mengendrose ps maka selalu menyentil dan mendown grade anies baswedan agar jelek dimata para pemilih presiden thn dan uud ujung ujung nya duit,Negative
1975,2023-03-18,485856546.0,anies presiden ri,Negative
1979,2023-03-18,306615832.0,mari kita dukung anies presiden ri untuk indonesia maju damai adil dan makmur,Positive
1982,2023-03-18,306615832.0,hujan insya alloh menjadi berkah mengantarkan anies presiden ri,Positive
1983,2023-03-18,306615832.0,bersama rakyat dan para ulama mari kita dukung anies presiden ri selamatkan indonesia,Positive
1990,2023-03-18,109149190.0,dewan pimpinan wilayah dpw jawa timur menggelar simfoni kebangsaan yang dihadiri calon presiden dari partai nasdem kakak anies baswedan di dyandra convention center surabaya jawa timur jumat,Positive
1994,2023-03-18,91745687.0,insya allah pak anies baswedan menjadi presiden indonesia ditahun dan membongkar mega korupsi  di menkeu dijaman presiden jokowi,Positive
2004,2023-03-18,284340910.0,anies baswedan ziarah makam syaikhona kholil bangkalan irwan setiawan ketua pks jatim membersamai anies baswedan selaku calon presiden ri pada ziarah ke makam syaikhona kholil bangkalan pada sabtu di bangkalan madura,Negative
2007,2023-03-18,1153424046.0,chotimah kami turut berdoa semoga musra kaltim lancar dan bpk anies rasyid baswedan terpilih sbg presiden ri,Positive
2008,2023-03-18,199609723.0,siswanto yg lg kampanye siapa kan lg sholat sls sholat masyarakat mau teriakin presiden dan siap dukung apa dilarang trs mau sholat dimana jg kl anies yg dtg mah rame aja,Positive
2009,2023-03-18,199609723.0,siswanto yg jls kami bangga dgn identitas islam dan dukung pa anies for presiden junjungan lu aja lg rebutan suara umat islam tuh dibantu cr masanya lah kasian pening kplnya,Positive
2010,2023-03-18,199609723.0,siswanto hanya org bodoh sj yg msh mau dipimpin kaum munafikun utk mensengsarakan rakyatnya dan bykan masyarakat menerima dan menyambut anies baswedan for presiden sian panik nih sptnya,Negative
2011,2023-03-18,3158832157.0,makin dekat para pecundang sosmed makin panik dan ketakutan anies baswedan presiden ri,Negative
2014,2023-03-18,567132989.0,anies itu diplomat ulang pintar dan soleh cerdas dan cermat pro pribumi presiden nkri makin beradab,Positive
2018,2023-03-18,959753028.0,siapa dulu dong presidennya kan pak gub jabar mencth pakde yg jg pakai buzzerp bhkn ada anggaran buzzerp dr apbn jd percuma sajalah protes hastag garang di medsos krn bakal dibungkam msh mau nunggu msh mau nunggu mas anies jd presiden knp gak lempar jumroh,Negative
2026,2023-03-18,199609723.0,ydk tau bukan berarti tdk ada ya dan jg bukan berarti mau perduli krn misi sama toh asal tdk anies yg naik presiden mknya sgl cara dilakukan fgn penundaan pemilu dgn sgl macam dalih,Negative
2028,2023-03-18,306615832.0,mari rakyat bersatu saatnya lawan oligarki selamatkan indonesia anies presiden ri,Positive
2031,2023-03-18,85611078.0,harusnya menebar manfaat itu lebih baik semoga bapak kembali nyapres,Positive
2040,2023-03-17,236004490.0,kalian pada ga tahu presiden terpilih ya anies baswedan makanya bawaslu ingin menjatuhkan nama baik anies,Positive
2049,2023-03-17,567132989.0,mastito yang sudah isi pasti dimusuhi orang yg takut miskin jika tidak berkuasa makin jelas anies layak diperjuangkan jadi presiden yes,Negative
2051,2023-03-17,567132989.0,partai pdx membuat rezim bajingan berkuasa penuh bahkan presiden konoha pun gagal berantas preman katanya pak anies satria baja hitam akan maju indonesia bebas preman dan pungli yg dibacking nenek lampir,Positive
2059,2023-03-17,306615832.0,terlihat rakyat begitu mencintainya anies presiden ri,Positive
2065,2023-03-17,306615832.0,anies baswedan wong suroboyo indonesia asli insya alloh presiden ri,Positive
2069,2023-03-17,1709238618.0,mantap pak presiden era pdip habis karna akan jadi duel prabowo vs anies pdip anak bawang,Positive
2070,2023-03-17,306615832.0,anies pemimpin yang merakyat menghormati para ulama presiden ri,Positive
2073,2023-03-17,306615832.0,asmara rakyat sudah tidak sabar mendukung anies presiden ri hidup rakyat hidup indonesia,Positive
2074,2023-03-17,306615832.0,alhamdulillah jangan biarkan orang baik berjuang sendiri mari bersama dukung anies presiden ri,Positive
2083,2023-03-17,199609723.0,otak lu kaga sampa bro jauh kemn lawan anies lah junjungan lu aja takut setengah mati sampe kirim buzzer busuk utk serang dr sgl arah walau akhirnya gagal dan masyarakat ttp semangat usung abas for presiden,Negative
2088,2023-03-17,80559922.0,jawa timur mantap lho cak anies baswedan usai shalat jumat di masjid alakbar surabaya dikerubungi jamaah masjid yang berebut ingin bersalaman dengan calon presiden ri tsb video dari smara,Positive
2097,2023-03-17,2154315079.0,semakin kalian fitnah anies semakin mentereng dianya percuma kalian keluarkan narasi negatif kpd anies anies insyaallah presiden ri,Negative
2100,2023-03-17,1729938073.0,ewett insya alloh pak anies jadi presiden ri itu mereka yg bikin aturan bikin susah rakyat langsung penjarain aja pak anies,Negative
2101,2023-03-17,306615832.0,bersama rakyat lakukan perubahan untuk indonesia lebih baik maju damai adil dan makmur anies presiden ri,Positive
2106,2023-03-17,99684750.0,anies baswedan presiden indonesia,Negative
2107,2023-03-17,30766806.0,anies baswedan presiden ri,Negative
2109,2023-03-17,68930552.0,partai demokrat menilai ahy masih kandidat yang pas mendampingi bakal calon presiden anies baswedan pada pilpres,Positive
2110,2023-03-17,2279797170.0,kita dukung anies agar terpilih sebagai presiden ri ke,Positive
2117,2023-03-17,18129942.0,anies baswedan membantah dirinya disebut mencuri start kampanye untuk pemilihan presiden,Negative
2119,2023-03-17,107319980.0,mengapa memilih anies baswedan sebagai presiden indonesia ini dia alasannya,Negative
2125,2023-03-17,72004620.0,saya yakin anies terpilih jadi presiden indonesia ke,Positive
2128,2023-03-17,474746759.0,bisa jadi alloh akan memuliakan anies jd presiden kalau kebkaran sudah pasti karena ijin alloh kalau  salahkan bisa jd karena ijin kakak pembina,Negative
2133,2023-03-17,552523769.0,muhaimin ragu anies baswedan maju sebagai calon presiden,Negative
2136,2023-03-16,626156275.0,lha itu kan hanya kelakuan segelintir warga jatim yang tidak ingin anies menang di jatim ketakutan mereka akan kekalahan semakin terlihat jelas sementara jutaan warga jatim lainnya banyak yang mendukung sebagai presiden di,Positive
2141,2023-03-16,397106910.0,kasihan ni buzzer gw liat yg komen isinya buzzer semua yg notabene bukan org jawa timur xixixixi saking takut nya jadi pengangguran kalo anies jadi presiden mata pencaharian ngebuzzer hilang ya,Negative
2148,2023-03-16,269120479.0,ana pak anies insyaallah presiden aamiin,Positive
2157,2023-03-16,101783417.0,anies pasti presiden,Positive
2160,2023-03-16,306615832.0,pemimpin cerdas jujur dan tidak baperan anies presiden ri,Positive
2162,2023-03-16,101783417.0,anies pasti presiden,Positive
2178,2023-03-16,30766806.0,anies baswedan pilihan tepat utk presiden ri sakseis jakarta utk endonesah,Negative
2190,2023-03-15,46693036.0,barisan mudamudi tergabung dalam sohib aniesahy mendeklarasikan pasangan ideal anies baswedan dan agus harimurti yudhoyono ahy untuk pemilihan presiden pilpres anies baswedan sebagai gubernur dki jakarta periode dan ahy sebagai,Positive
2197,2023-03-15,3061150290.0,rakyat sdh rindu memiliki pemimpin seperti pak aniessmg pak anies presiden,Positive
2198,2023-03-15,2891652854.0,sy sehat jasmaniamprohani tp mikir dl hrs pilih siapa presiden biarpun sy sehat blm tentu milih anies,Positive
2209,2023-03-15,30766806.0,anies baswedan for presiden,Negative
2210,2023-03-15,228935841.0,ganzo ralat saat ini presiden jokowi adalah presiden yang menjabat sebagai presiden ke ri berarti anies menjadi presiden ke akan menunggu tahun  tahun lagi,Negative
2211,2023-03-15,228935841.0,ganzo saat ini presiden jokowi adalah presiden yang menjabat sebagai presiden ke ri berarti anies menjadi presiden ke akan menunggu tahun  tahun lagi,Negative
2212,2023-03-15,330865816.0,klo melihat petinggi kelakuannya kaya begini gak pada bermartabat membuat semakin mantab besuk pilih anies rasyid baswedan jadi presiden ri biidznillah,Positive
2214,2023-03-15,2893917372.0,nanti saja pak saat pak anies baswedan menjadi presiden sikat habis para koruptor iblis yang berbentuk manusia,Negative
2216,2023-03-15,306615832.0,anies pemimpin yang diharapkan rakyat presiden ri,Positive
2222,2023-03-15,558873806.0,anies rasyid baswedan presiden insya allah,Positive
2228,2023-03-15,158223726.0,istri saya thn jadi honorer gaji pertama dulu tahun rb sekarng di zaman pak jokowi masuk pk terimakasih pak jokowi semoga pak anies jadi presiden,Positive
2240,2023-03-15,228935841.0,asmara dukung anies utk presiden ke,Positive
2262,2023-03-14,213799922.0,bukan ganjar apalagi anies abu janda yakin prabowo bakal jadi presiden kalau meleset bakalg,Negative
2280,2023-03-14,81386247.0,enggak laku bonghanya koruptor dan maling yg mau menyerahkan negara ini dipimpin org bodoh anies rb presiden ri th semoga,Positive
2289,2023-03-14,86311144.0,wkkww gini nih kalau ngetweet nafsu  denger briefing kakak pembina dulu pt bgr itu bumn anak buah erick tohir pas anies dia  dipake heru gubernur langsung diangkat dirut transjakartag tau titipan siapa apa jangan lo ngira anies udah presiden ysabar jangan kudeta,Positive
2292,2023-03-14,1415417323.0,samosir go pak anies presiden,Negative
2312,2023-03-14,3329869879.0,iya dehhpak anies kalah terus di surveykarna pak anies bukan presiden berdasar survey tapi dalam realita dan fakta nya nanti di,Positive
2313,2023-03-14,88420786.0,koreksi bang anies baswedan presiden ri thn,Negative
2316,2023-03-14,352858952.0,deg deg degkan partai berani memberikan keputusan calon presiden bpk anies baswedan tapi partai besar katanya berkuasa belum ada nyali kok sakit jantungnya buzerrp kambuh katanya gara pak anies di lamar partai jadi calon presiden ini,Positive
2317,2023-03-14,97694002.0,keadilan jangan lupa sekalian tandain gw ya drun kalo anies jadi presiden ke,Positive
2318,2023-03-14,180112404.0,dari yg beredar sekrng bagi saya tak ada yg benar qualified jadi presiden tapi kalo nanti pilihannya tetap itu saja ya pilihlah yg paling sedikit cacadnya atau golput saya belum putuskan pilih anies karena nurut saya terlalu lunak kalo prabowo terlalu tua ganjar big no,Positive
2331,2023-03-14,111813142.0,chotimah jis akan jadi tempat pertandingan tingkat dunia setelah anies presiden nanti,Negative
2334,2023-03-14,1913859108.0,yang penting jangan sampai tiga periode ya pak anies presiden,Positive
2343,2023-03-13,89575980.0,ketua mui kuningan nilai anies baswedan layak jadi presiden,Positive
2344,2023-03-13,141001653.0,ini orang masih aja bahas anies presiden ri baiknya saran gue lu fokus ma partai lu jgn sampe cuma jd partai seputaran ibukota aja,Positive
2347,2023-03-13,198888246.0,ps menang tp jkw yg jd presiden ps ga menang dan anies presiden aamiiiin,Negative
2349,2023-03-13,756374106.0,bening lagi asmara anies didu saewad idha sir,Positive
2350,2023-03-13,115413148.0,dulu ahok pecahan jokowi alhamdulillah pak anies bisa menang dengan survei berbagai macam lsm yg memenangkan ahok segala macam cara untuk memenangkan ahok mudah mudahan dengan di usung partai sdh melewati kuotadgn bismillah lanjutkan for presiden aamiin,Positive
2352,2023-03-13,756374106.0,tim hore mana nih asmara anies didu saewad idha sir,Positive
2355,2023-03-13,527330536.0,jika cuma wakil lebih baik tdk maju dlm kontestasi pilpres itu akan lebih elegan beliau bisa jadi faktor penentu kemenangan bagi yg didukung jika maju sbg presiden pesaing kuat cuma anies,Positive
2356,2023-03-13,2845806630.0,ngomong gitu agar memunculkan klu kader nya yg saat ini bermasalah dgn hukum adalah perbuatan presiden atau partai pdip krn nasdem saat ini medukung anies jd presiden di agar kesan nya mereka jd korban pemerintahan saat ini demi mencari perhatian rakyat untuk capres mereka,Positive
2362,2023-03-13,103832104.0,siapa calon presiden yang anda jagokan anis matta ahok muhaimin prabowo ganjar sandi uno puan ahy anies,Positive
2365,2023-03-13,68930552.0,ketua umum partai demokrat agus harimurti yudhoyono ahy didorong menjadi bakal calon wakil presiden untuk mendampingi anies rasyid baswedan peda pemilihan presiden pilpres,Positive
2367,2023-03-13,118646322.0,koalisi perubahan berencana mendeklarasikan anies baswedan sebagai bakal calon presiden capres usungan untuk pilpres sebelum ramadan atau bulan puasa,Negative
2371,2023-03-13,118646322.0,anies baswedan siap mendeklarasikan kepatuhan bayar pajak sebelum maju dalam kontestasi pemilihan presiden atau pilpres,Positive
2381,2023-03-13,306615832.0,pemimpin yang lahir di indonesia jiwa raganya indonesia asli merah putih darahnya siap membawa indonesia maju damai adil dan makmur mari bersama rakyat dukung anies baswedan presiden ri,Positive
2384,2023-03-13,543930551.0,anies for presiden,Negative
2388,2023-03-13,702091153.0,kirain  strata beneran gak taunya bukan pantaslah dukung anies baswedan presiden ri,Negative
2393,2023-03-13,348667435.0,mantan politikus psi surya tjandra mengatakan ada beberapa alasan mengapa dirinya mendukung anies baswedan menjadi presiden indonesia di salah nya yakni karena kinerjanya,Positive
2394,2023-03-13,2887214641.0,mantan politikus psi surya tjandra mengatakan ada beberapa alasan mengapa dirinya mendukung anies baswedan menjadi presiden indonesia di salah nya yakni karena kinerjanya,Positive
2396,2023-03-13,619633070.0,pks menang anies presiden,Positive
2401,2023-03-13,183335975.0,padangtegas dan terang benderang taslim ketua partai ummat sumbar mendukung anies baswedan jadi capres pada pemilu presiden februari tak hanya itu ketua dewan perwakilan wilayah partai ummat partai ummat sumbar  taslim chaniago pun telah ,Positive
2403,2023-03-13,2558197662.0,sambut pemilu dengan riang gembira sekretariat bersama sekber anies simpul relawan lampung hari ini resmi di bentuk bertekad bersatu bergerak menangkan anies presiden ri,Positive
2404,2023-03-13,518191393.0,benzema soalnya jangan sampai anies jadi presiden bisa habis pejabat rezimnow yg menyalah gunakan kekuasaan amp wewenang untuk di kirim ke penjara,Negative
2405,2023-03-13,67553993.0,kami berjuang buat beliaudan kami di tinggal nyemplung kolam insya alloh anies presiden,Negative
2407,2023-03-13,2718336037.0,asmara mas anies baswedan mah orang kuningan kata masyarakat kuningan wes wayahna dari gubernur dki jakarta tahun depan presiden ri semoga allah swt meridhoi dan kami warga kuningan akan mendukung kang anies menjadi presiden di,Positive
2413,2023-03-13,67553993.0,kami berjuang demi beliau dan kami di tinggal nyemplung kolam insya alloh anies presiden,Negative
2414,2023-03-13,118243421.0,mata loe buta ya selama dipimpin jkw dan pdip negeri ini nyungsep koruptor merajalela pejabatnya saling pamer kekayaan harga serba mahal anies baswedan presiden,Positive
2416,2023-03-12,390210815.0,bodo amat ente mau omong apa yg penting anies presiden ri,Negative
2440,2023-03-12,1511042202.0,jsp adjem bedah anies presiden presiden indonesia tahun  hadapantahun depan,Negative
2445,2023-03-12,306615832.0,orang orang cerdas dan waras merapat ke anies mari lawan oligarki selamatkan indonesia anies presiden ri,Positive
2453,2023-03-12,384190172.0,masyarakat kendal jateng mendeklarasikan diri sbg relawan anies utk memenangkan mas di jateng sbg presiden ri yuk bersatu amp berjuang brsm utk mas anies di pilpres sir relawan,Positive
2456,2023-03-12,1221456512.0,siapa calon presiden yang anda jagokan anis matta ahok muhaimin prabowo ganjar sandi uno puan ahy anies,Positive
2463,2023-03-12,306615832.0,anies pemimpin yang benar benar dekat dengan rakyat presiden ri,Positive
2468,2023-03-12,90832506.0,penilaian positif tersebut justru disampaikan oleh kubu lawan politik prabowo dan ganjar yakni ketua umum partai nasdem surya paloh yang telah mengusung anies baswedan sebagai bakal calon presiden pada pertarungan pilpres,Positive
2469,2023-03-12,306615832.0,mari seluruh indonesia bersatu dukung anies lawan oligarki selamatkan indonesia jangan biarkan orang baik berjuang sendiri anies presiden ri,Negative
2470,2023-03-12,306615832.0,pemimpin yang benar benar merakyat dekat dengan rakyat tanpa polesan tanpa setingan tanpa sutradara anies presiden ri,Positive
2473,2023-03-12,631705596.0,sabar tong ntar kalo anies jadi presiden ke komisaris pertamina jatah ente,Positive
2481,2023-03-12,306615832.0,masya alloh rakyat begitu merindukan pemimpin yang cerdas jujur benar benar pro rakyat bukan polesan anies presiden ri,Positive
2482,2023-03-12,306615832.0,anies pemimpin yang dicintai rakyat presiden ri,Positive
2491,2023-03-12,306615832.0,pulang kampung ke kota kelahiran anies pemimpin merakyat presiden ri,Positive
2494,2023-03-12,732527053.0,siap dukung anies presiden namun tetap hormat buat bapak bangsa yang tulus mengabdi untuk indonesia bapak,Positive
2503,2023-03-12,2558197662.0,sambut pemilu dengan riang gembira keren ini relawan aliansi nasional indonesia sejahtera mengajak seluruh masyarakat memilih presiden ri dengan hati senang yuk saiki ojo sikut sikutan ojo nesu nesunan ojo musuhan pilih wae anies baswedan sir,Positive
2504,2023-03-11,546753355.0,beginilah jika orang baik ingin berbakti tampak jelas di negeri kita orang baik selalu dimusuhi setelahnya baru mengeluh dan menyesal saya percaya anies orang baik maka makin kuat hasrat saya dan keluarga untuk memilih pak anies presiden nanti,Positive
2505,2023-03-11,86311144.0,wow wow wow sungguh tolol bpn dibawah menteri atr menteri atr anak buah anies jangan kudeta lah presiden ri masih jokowi sabar  om,Positive
2513,2023-03-11,67553993.0,kami berjuang buat beliaudan kamipun di tinggal nyemplung kolam insya alloh anies presidenaamiin,Negative
2517,2023-03-11,384190172.0,ujung dr ikhtiar kita utk memenangkan mas adalah dgn mengetuk pintu langit spt yg dilakukan tmnx sekber jateng aamiin kan setiap doa yg terbaik utk mas anies agar terpilih jd presiden ri di aamiin sir relawan,Positive
2527,2023-03-11,2902387842.0,siap om sy dukung anies jd presiden sudan,Positive
2535,2023-03-11,1632918924.0,puluhan simpul relawan anies di riau nyatakan dukung aniesahy sebagai calon presiden dan wakil presiden di pilpres,Positive
2536,2023-03-11,389908502.0,ada yg tdk kalah penting dg elektabilitas yaitu brdoa kpd allah yg maha menentukan al hakam maha memberi kesejahteraan assalaam kita boleh brharap kbaikan  indonesia kpd tp tetap wajib berdoa kpd allah almujiib agar dikabulkan,Positive
2538,2023-03-11,847093111.0,ak semua presiden sesuai dgn jamannya jamannya anies baswedan,Negative
2540,2023-03-11,1153424046.0,tenang aja survey anies paling bontot dan tren negatif tapi jangan lupa utk selalu degradasi anies kan gak enak kalau anies baswedan presiden ri,Negative
2541,2023-03-11,221197073.0,chotimah doa gw yg bagus aja nul kan perintahnya begitu semoga allah swt memudahkan anies jadi presiden ri semoga allah swt memudahkan den jadi presiden perkumpulan konten kreator indonesia amiin mudahan terkabulkan,Positive
2545,2023-03-11,306615832.0,sangat bangga ada pemimpin indonesia dihormati di dunia internasional cerdas jujur berwibawa anies presiden ri,Positive
2560,2023-03-11,306615832.0,dekat dengan rakyat dekat dengan ulama anies presiden ri,Negative
2562,2023-03-11,306615832.0,pemimpin kelas internasional siapa anak bangsa yang tidak bangga anies pemimpin cerdas jujur dihormati dunia intrenasional presiden ri,Positive
2575,2023-03-10,1153424046.0,jangan anies presiden ri,Negative
2578,2023-03-10,2416927724.0,jo pasti ora dikabulkanpresiden ri ke itu tahun berapa kirakira anies mungkin sudah jadi fosil batu,Positive
2583,2023-03-10,306615832.0,mari kita kebalikan kewarasan melalui anies baswedan presiden ri,Negative
2592,2023-03-10,306615832.0,anies pemimpin cerdas jujur bersih presiden ri,Positive
2594,2023-03-10,3142947758.0,memang untuk urusan tata kata gak perlu diragukan lagi dukung anies presiden ke,Negative
2595,2023-03-10,88352716.0,pks mendeklarasikan anies sebagai bakal calon presiden ketua majelis syura pks itu mengatakan ia telah membuat keputusan partainya bakal mendukung anies baswedan sebagai bakal calon presiden dalam pemilu,Positive
2596,2023-03-10,30617522.0,etnis tionghoa dukung anies baswedan jadi presiden simpatisan ini ungkap alasannya,Positive
2600,2023-03-10,567132989.0,ri presiden anies baswedan aamiin harus berani pilih pasukan bersih pasukan bersih hasil dari nurani pak anies yg bersih dulu jangan harap pasukan tidak cheating jika pemimpinnya pembohong,Positive
2603,2023-03-10,3230513774.0,inilah mengapa aniesahy layak jadi presiden dan wakil presiden indonesia di anies ahy,Negative
2605,2023-03-10,57261519.0,pks berjuang untuk bisa memutuskan anies baswedan sebagai calon presiden di pemilu bagaimana ceritanya saksikan hanya di youtube metrotvnews sejahtera,Negative
2607,2023-03-10,21287066.0,pks jember pilih khofifah jadi cawapres anies baswedan pks jember jawa timur memilih khofifah indar parawansa menjadi kandidat wakil presiden untuk mendampingi anies baswedan dalam pemilu via,Negative
2608,2023-03-10,306615832.0,bangga pemimpin kebanggaan indonesia dihormati di dunia internasional anies presiden ri,Positive
2610,2023-03-10,3158832157.0,mendekati si ruhut tua bangka semakin ketakutan anies baswedan presiden ri,Negative
2611,2023-03-10,306615832.0,anies pemimpin level internasional kebanggaan indonesia presiden ri,Positive
2613,2023-03-10,30617522.0,anggap seperti barack obama eks kader pdip jatuhkan pilihan dukung anies baswedan jadi presiden di,Positive
2623,2023-03-09,263721978.0,ntar anies presiden itu di eksekusi ya,Negative
2625,2023-03-09,118413924.0,wkwkwk takut ya takut ya takut biar gue tambahin takut loe pade dah gue bilangin ye lu pada ngakuinkan bawah sadar lu anies baswedan punya kemampuan memimpin daripada para junjungan lu lu sebenarnya akui kan anies potensial presiden takut ya takut tatut,Positive
2626,2023-03-09,118413924.0,chotimah wkwkwk takut ya takut ya takut biar gue tambahin takut loe pade dah gue bilangin ye lu pada ngakuinkan bawah sadar lu anies baswedan punya kemampuan memimpin daripada para junjungan lu lu sebenarnya akui kan anies potensial presiden takut ya takut tatut,Positive
2637,2023-03-09,306615832.0,sangat membanggakan pemimpin level internasional kebanggaan indonesia anies presiden ri,Positive
2652,2023-03-09,306615832.0,mari dukung anies baswedan presiden ri untuk indonesia bersatu aman damai dan maju,Positive
2653,2023-03-09,306615832.0,asmara siapa yang ingin indonesia aman damai maju tanpa buzzer kang hoax dan pemecah belah dukung anies baswedan presiden ri,Positive
2654,2023-03-09,517537588.0,jadikan anies presiden ke,Negative
2669,2023-03-09,306615832.0,anies pemimpin kebangaan indonesia presiden ri,Positive
2680,2023-03-09,73927386.0,dukung anies untuk jadi australia,Positive
2681,2023-03-09,3158832157.0,nama anies baswedan terus mengharum dan tetap dihati rakyat indonesia menjadi presiden,Negative
2682,2023-03-09,2385926900.0,survei hari ke di daerah gue dari ibu petani amp teman perusahaan kebetulan tetangga gue ada kader nasdem amp pks anggota dewan pilihannya hanya ganjar vs anies hasilnya tidak ada pun yg memilih anies fix jatim dukung ganjar presiden bagaimana daerah kalian,Positive
2683,2023-03-09,213498679.0,iya dah iya yang penting situ senang saya ikut senang selamat buat pak anies sudah diwawancarai abc primetime tp kl presiden ri tunggu dulu masih kepagian calon yg lain pada belom nonggol masih pada nunggu calon yg nkri eksekutor bukan narator,Positive
2685,2023-03-09,109149190.0,dewan pimpinan wilayah dpw partai nasdem provinsi papua barat berkomitmen memenangkan bakal calon presiden bacapres usungan partai nasdem anies rasyid baswedan menjadi presiden republik indonesia di pemilu mendatang,Positive
2687,2023-03-09,2595931891.0,chantika yom anies for presiden,Negative
2692,2023-03-09,382566085.0,marm mungkin kalo anies jadi presiden jateng akan di bangun sumur resapan dan orang jateng akan bangga karena presiden nya orang jawa tulen bikin tugu sepatu bambu peti mati kelebihan bayar dll ayo pilih anies presiden ke,Positive
2693,2023-03-09,306615832.0,bersama rakyat dan para ulama mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive
2695,2023-03-09,306615832.0,bangga kalau indonesia dipimpin pemimpin seperti ini cerdas jujur dihormati dunia internasional saatnya indonesia maju anies presiden ri,Positive
2698,2023-03-08,1052339653.0,kunjungan anies baswedan ke sejumlah negara menaikkan wibawa bangsa insyaa allah presiden ri thn,Positive
2700,2023-03-08,89575980.0,bertemu di sampang lebih ulama madura siap menangkan anies baswedan presiden,Positive
2701,2023-03-08,89575980.0,empat pernyataan sikap ulama madura dukung anies baswedan presiden,Positive
2709,2023-03-08,428008436.0,samosir pak anies kharismatik beliau apa adanyaaku akan pilih beliau jadi presiden indonesia insya allah,Positive
2741,2023-03-08,55507370.0,jaringan relawan nasional menggelar deklarasi dan dukungan kepada anies baswedan sebagai calon presiden pilihan pada pilpres tahun mendatang simak berita selengkapnya di politik,Positive
2746,2023-03-08,46693036.0,pengamat politik universitas al azhar indonesia ujang komarudin menilai sangat mungkin bakal calon wakil presiden bawacapres pendamping anies baswedan pada pilpres berasal dari luar partai pengusung yang tergabung dalam koalisi perubahan yaitu,Positive
2749,2023-03-08,3307264735.0,waras love mr anies baswedan presiden ri amin ya robbal alamin,Positive
2750,2023-03-08,3158832157.0,difitnah karena anies baswedan terkuat menjadi presiden ri,Positive
2751,2023-03-08,3307264735.0,love mr anies baswedan presiden ri amin ya robbal alamin,Positive
2752,2023-03-08,2496440929.0,anies baswedan gunakan kahmi dan organisasi terlarang agar dapat maju menjadi presiden,Negative
2754,2023-03-08,306615832.0,anies presiden ri untuk indonesia aman damai maju tanpa buzzer pemecah belah,Positive
2757,2023-03-08,485856546.0,anies presiden ri,Negative
2765,2023-03-07,3158832157.0,pasti gara anies baswedan jadi presiden,Negative
2767,2023-03-07,453931027.0,herianto hebat pak anies mau capek kampanye hanya sekedar utk bisa mengucapkan selamat kpd presiden ganjar,Positive
2784,2023-03-07,485856546.0,anies presiden ri,Negative
2785,2023-03-07,306615832.0,karya anies memang luar biasa saatnya anies urus indonesia anies presiden ri,Positive
