,Date,User ID,Tweet,label,paslon
2346,2023-03-29,3318230576.0,selamat datang prabowopuan presiden amp wakil presiden ri,Positive,prabowo
2348,2023-03-29,2904009644.0,prabowo for presiden ri ,Negative,prabowo
2352,2023-03-28,3314456581.0,balik lagi rakyat yg tinggal nerima kebijakan siapapun presiden kan lordnya tetap luhut mau jokowi yg sipil atau prabowo yg militer bakal tetap jd menko pejabat sapu jagat yg nguasain segala aspek sih awkwkwkk,Positive,prabowo
2358,2023-03-28,1964748001.0,bisa jadi kenyataan ato pilpres akankah berdarahdarah telunjuk pak dhe jokowi mengarah kpd siapa bgmn ibu waktu serasa bergulir dgn cepat prediksi gus dur prabowo bakal jadi presiden pada usia tua,Negative,prabowo
2359,2023-03-28,161742024.0,tapi presiden ri nya adalah bapak,Negative,prabowo
2361,2023-03-28,2410032319.0,berita menhan pilpres elektabilitas prabowo subianto subianto naik pengamat tidak terlepas dari sokongan presiden wartakota,Positive,prabowo
2373,2023-03-28,2410032319.0,gerindra arab saudi siap menangkan prabowo subianto presiden imcnews,Positive,prabowo
2384,2023-03-28,140830104.0,pa prabowo atau pa anis ka insaallah beliau nyalon presiden,Positive,prabowo
2385,2023-03-28,252415154.0,ini yg banyak orang lupa cuma liat dari fisiknya saja lupa kuasa jabatan presiden ri itu apa saja nahh pak tau benar apa yg lengket di presiden jokowi dia pangti abri jabatannya sbg presiden ri diatas jenderal bintang yg menjabat kastaf abri dan polri,Negative,prabowo
2390,2023-03-28,2410032319.0,berita menhan prabowo subianto calon presiden primadona berdasarkan survei ipi pengamat politik sebut efek jokowi tribun timur,Positive,prabowo
2396,2023-03-28,180696019.0,sejumlah pihak mulai memasangkan prabowo subianto dan ganjar pranowo atau sebaliknya sebagai pasangan calon presiden dan calon wakil presiden menanggapi wacana itu sekjen pdip hasto kristiyanto menilai hal itu wajar,Positive,prabowo
2397,2023-03-28,2410032319.0,perkenalkan sosok lenis kogoya staf ahli presiden asal papua dukung prabowo subianto di pilpres tribuntangerang tribun tangerang,Positive,prabowo
2399,2023-03-28,3672513812.0,kunjungi ulama di jawa timur prabowo subianto didoakan jadi presiden,Negative,prabowo
2401,2023-03-28,2410032319.0,gerindra arab saudi siap menangkan prabowo subianto presiden imcnews,Positive,prabowo
2413,2023-03-28,1389481962.0,preettt tolak gnjr jd presiden hotel resto umkm rakyat sdh siap dgn perhelatan dunia yg berdampak ekonomi buat indonesia malah hancur krn pemikiran sempit yg tdk bs bedakan politik dan olahraga semoga prabowo tdk pernah membuat ketololan sprt yg dibuat gnjr,Negative,prabowo
2414,2023-03-28,1389481962.0,preettt tolak gnjr jd presiden hotel resto umkm rakyat sdh siap dgn perhelatan dunia yg berdampak ekonomi buat indonesia malah hancur krn pemikiran sempit yg tdk bs bedakan politik dan olahraga semoga prabowo tdk pernah membuat ketololan sprt yg dibuat gnjr,Negative,prabowo
2415,2023-03-28,2410032319.0,gerindra sulsel buka pendaftaran bacaleg wajib dukung prabowo subianto presiden,Positive,prabowo
2416,2023-03-28,2420416704.0,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan prabowo sebagai calon presiden tegasnya prabowo subianto,Positive,prabowo
2417,2023-03-28,2420416704.0,selain itu menurut dedy kebersamaan jokowi dengan prabowo juga bisa dilihat sebagai bentuk memperkuat dukungan presiden pada prabowo untuk kontestasi pemilihan presiden pilpres prabowo subianto,Positive,prabowo
2421,2023-03-28,3318230576.0,perkataan alm gusdur bakal terbukti bpk prabowo presiden ri bersama dg ibu puan maharani wakil presiden ri lupakan ganjar amp anies,Negative,prabowo
2433,2023-03-28,348792302.0,inismyname presiden itu bagusnya sih yg mudayg tua ngalah lah,Positive,prabowo
2437,2023-03-28,3232689950.0,ahmad muzani dpln gerindra arab saudi berkomitmen prabowo jadi presiden,Positive,prabowo
2441,2023-03-28,2410032319.0,dpln gerindra arab saudi diminta kerja keras menangkan prabowo subianto subianto di pemilihan presiden tribun jambi,Positive,prabowo
2442,2023-03-28,226039658.0,dpln gerindra arab saudi diminta kerja keras menangkan prabowo subianto di pemilihan presiden via,Positive,prabowo
2450,2023-03-28,3706597332.0,pkb gadang cak imin presiden wakilnya bisa prabowo subianto atau anies,Negative,prabowo
2451,2023-03-28,3672513812.0,pkb gadang cak imin presiden wakilnya bisa prabowo subianto atau anies,Negative,prabowo
2452,2023-03-28,3706597332.0,kh suyuti thoha doakan prabowo subianto presiden sebut sosoknya bisa ngopeni bangsa,Positive,prabowo
2453,2023-03-28,948963229.0,dihadapan gerindra arab saudi muzani jangan pernah lelah untuk wujudkan prabowo presiden,Positive,prabowo
2464,2023-03-28,465423257.0,gerindra klaim dua tanda baik prabowo bakal jadi presiden nasional,Positive,prabowo
2471,2023-03-27,1388567274.0,gerindra arab saudi siap menangkan prabowo presiden,Positive,prabowo
2472,2023-03-27,465423257.0,di hadapan gerindra arab saudi muzani jangan pernah lelah untuk wujudkan prabowo presiden viral publik,Positive,prabowo
2473,2023-03-27,121640063.0,gerindra saudi siap menangkan prabowo presiden,Positive,prabowo
2477,2023-03-27,98290687.0,doakan dan dukung beliau semoga bisa jadi presiden,Positive,prabowo
2484,2023-03-27,189190233.0,breaking news gerindra saudi siap menangkan prabowo subianto presiden elshinta,Positive,prabowo
2485,2023-03-27,465280582.0,gerindra saudi siap menangkan prabowo presiden elshinta,Positive,prabowo
2486,2023-03-27,2904009644.0,inismyname kalau emang mau nyalonin jadi presiden mundurlah dr menhan contohlah pak sby,Negative,prabowo
2497,2023-03-27,4187275698.0,lenis kogoya menyatakan siap mendukung prabowo menjadi presiden periode menggantikan joko widodo,Positive,prabowo
2508,2023-03-27,69183155.0,ketua lembaga masyarakat adat papua lenis kogoya bicara soal masyarakat adat papua terbuka untuk dukung prabowo subianto sebagai calon presiden,Positive,prabowo
2518,2023-03-27,2420416704.0,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan prabowo sebagai calon presiden tegasnya prabowo subianto,Positive,prabowo
2519,2023-03-27,2420416704.0,selain itu menurut dedy kebersamaan jokowi dengan prabowo juga bisa dilihat sebagai bentuk memperkuat dukungan presiden pada prabowo untuk kontestasi pemilihan presiden pilpres prabowo subianto,Positive,prabowo
2520,2023-03-27,771030588.0,elektabilitas gubernur jawa tengah masih menempati posisi teratas dalam pilihan calon presiden untuk kontestasi pilpres disusul oleh dan,Positive,prabowo
2522,2023-03-27,2221519400.0,kami berharap pak prabowo menjadi presiden insya allah ini momentum beliau tandasnya prabowo subianto,Positive,prabowo
2533,2023-03-27,2504369346.0,bisa jadi ucapan pak jokowi yang bakal terbukti gantian pak prabowo yang jadi presiden,Negative,prabowo
2537,2023-03-27,190679407.0,seluruh kader gerindra pada rapimnas sepakat mencalonkan pak prabowo sebagai calon presiden dan memberikan mandat kebeliau untuk menentukan siapa cawapres dan mitra koalisinya,Positive,prabowo
2539,2023-03-27,2221519400.0,serta prabowo subianto kini jadi menteri pertahanan kabinet presiden jokowi jadi modal menangkan pilpres mendatang,Positive,prabowo
2551,2023-03-27,2504369346.0,tidak menutup kemungkinan ucapan pak jokowi yang terlihat candaan itulah yang nanti terjadi gantian pak prabowo yang jadi presiden masih ingatkan santri yang di tanya pak jokowi siapa menteri kabinet,Positive,prabowo
2560,2023-03-27,189190233.0,breaking news dianggap calon presiden terkuat pengganti jokowi ini profil media blora,Positive,prabowo
2567,2023-03-26,2410032319.0,dianggap calon presiden terkuat pengganti jokowi ini profil prabowo subianto subianto media blora,Positive,prabowo
2568,2023-03-26,189190233.0,breaking news dianggap calon presiden terkuat pengganti jokowi ini profil prabowo subianto subianto media blora,Positive,prabowo
2569,2023-03-26,215989357.0,prabowo subianto harga mati presiden ri jagat papua,Negative,prabowo
2575,2023-03-26,576755999.0,bukti nyata jika perduli anak yang merupakan bibit penerus bangsa ini ini sikap seorang negarawan apa yg dilakukan untukbangsa ini nanti bukan hari ini atau thn ke depan bissmillah prabowo presiden,Positive,prabowo
2578,2023-03-26,215989357.0,jokowi restui prabowo jadi presiden di gerindra semoga jadi kenyataan sindonews nasional,Positive,prabowo
2579,2023-03-26,1729304497.0,presiden republik indonesia tahun periode tidak tidak tidak tidak yes,Negative,prabowo
2581,2023-03-26,222396723.0,prabowo presiden yg menganggu sepakbola gak layak utk didukung wkwkwkw,Negative,prabowo
2583,2023-03-26,2410032319.0,berita loyalis demi indonesia raya prabowo subianto ajak rakyat hindari perpecahan netizen semoga jadi presiden,Positive,prabowo
2591,2023-03-26,465280582.0,pengamat sebut presiden jokowi takkan dukung prabowo subianto sebagai capres,Negative,prabowo
2606,2023-03-26,465423257.0,ribuan masyarakat ikuti jalan santai gerindra seruan prabowo presiden menggema okezone news,Positive,prabowo
2626,2023-03-25,142166718.0,back dukung prabowo presiden,Positive,prabowo
2628,2023-03-25,276005516.0,sepertinya eranya prabowo untuk sudah berakhir ya gurunda kalau mau jadi presiden harusnya peluang terbaik di pilpres kemarin,Positive,prabowo
2634,2023-03-25,1226875580.0,meskipun mendapatkan sinyal dukungan sedari presiden jokowi tapi dapat sangat dimungkinkan peluang perolehan suara prabowo di pemilu pilpres akan anjlok dan bahkan cenderung nyungsep karena jelas isi kampanye jualan bocor akan gagal meroket,Negative,prabowo
2637,2023-03-25,18129942.0,sinyal presiden joko widodo mendukung prabowo subianto maju dalam pemilihan presiden mengindikasikan bahwa tak ada yang abadi dalam politik dulu lawan sekarang kawan,Positive,prabowo
2640,2023-03-25,2410032319.0,berita loyalis prabowo subianto minta izin presiden maju di pilpres musni umar yang bukan menteri dan gubernur minta dukungan ulama dan rakyat,Positive,prabowo
2660,2023-03-24,189190233.0,breaking news gerindra klaim dua tanda baik prabowo subianto bakal jadi presiden,Positive,prabowo
2663,2023-03-24,2410032319.0,relawan pasti blitar terbentuk menangkan prabowo subianto presiden mitra today,Positive,prabowo
2688,2023-03-24,726059647.0,relawan jokowi jabar dan pondok pesantren deklarasi dukung prabowo presiden prabowo subianto,Positive,prabowo
2695,2023-03-24,2221519400.0,abu janda dukung prabowo presiden gerindra tentunya akan tingkatkan semangat kami prabowo subianto,Positive,prabowo
2702,2023-03-24,189190233.0,breaking news gerindra klaim dua tanda baik prabowo subianto bakal jadi presiden,Positive,prabowo
2705,2023-03-24,726059647.0,selain itu kita melihat gesturgestur politik berikut berbagai pujian yang dianggap sebagai endorsement atau dukungan tokohtokoh yang amat dihormati kepada pak prabowo untuk menjadi presiden prabowo subianto,Positive,prabowo
2712,2023-03-24,23343960.0,presiden jokowi diminta menegur kepala bin budi gunawan karena memberikan sinyal dukungan kepada menhan prabowo subianto dalam pilpres desakan itu diungkapkan koordinator komisi untuk orang hilang dan kontras fatia maulidiyanti lt,Positive,prabowo
2721,2023-03-23,255866913.0,belakangan presiden jokowi seakan memberi sinyal dukungan terhadap prabowo subianto dan ganjar pranowo untuk maju di pilpres namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan,Positive,prabowo
2723,2023-03-23,771030588.0,belakangan presiden jokowi seakan memberi sinyal dukungan terhadap prabowo subianto dan ganjar pranowo untuk maju di pilpres namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan,Positive,prabowo
2731,2023-03-23,2718336037.0,asmara kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,prabowo
2733,2023-03-23,2718336037.0,buzzer mainkan isu sara jelang pemilu mereka akan terkena sanksi pidana bila ada yang menyerang keyakinan calon anggota legislatif dan calon presiden akan ditake down atau bahkan dilaporkan ke polisi,Negative,prabowo
2734,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,prabowo
2735,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak menutup opsi penundaan pemilu,Positive,prabowo
2736,2023-03-23,2718336037.0,polri kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,prabowo
2737,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,prabowo
2741,2023-03-23,985916988.0,atau dukungan tokohtokoh yang amat dihormati kepada pak prabowo subianto untuk menjadi presiden,Positive,prabowo
2743,2023-03-23,2410032319.0,gerindra klaim dua tanda baik prabowo subianto bakal jadi presiden nasional,Positive,prabowo
2744,2023-03-23,465280582.0,gerindra klaim dua tanda baik prabowo bakal jadi presiden nasional,Positive,prabowo
2749,2023-03-23,2410032319.0,prabowo subianto dinilai jadi calon presiden potensial di pilpres dahnil anzar simanjuntak ada potensi tribun bali,Negative,prabowo
2752,2023-03-23,71436318.0,kedekatan menteri pertahanan prabowo subianto dengan presiden joko widodo jadi pembicaraan elite politik dalam pemilihan presiden kepala bin bahkan sambil berkelakar berkata aura jokowi sebagian pindah ke prabowo,Positive,prabowo
2754,2023-03-23,397673651.0,kita juga melihat langsung bahwa rangkaian perayaan hut partai gerindra ke di berbagai kota menjadi lautan manusia karena selalu dihadiri puluhan ribu orang yang sangat antusias mendukung pak menjadi presiden,Positive,prabowo
2755,2023-03-23,397673651.0,selain itu kita melihat gestur gestur politik berikut berbagai pujian yang dianggap sebagai endorsemen atau dukungan tokohtokoh yang amat dihormati kepada pak untuk menjadi presiden,Positive,prabowo
2762,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,prabowo
2765,2023-03-23,2718336037.0,tempo kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,prabowo
2766,2023-03-23,2420416704.0,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan prabowo sebagai calon presiden tegasnya prabowo subianto,Positive,prabowo
2767,2023-03-23,2420416704.0,selain itu menurut dedy kebersamaan jokowi dengan prabowo juga bisa dilihat sebagai bentuk memperkuat dukungan presiden pada prabowo untuk kontestasi pemilihan presiden pilpres prabowo subianto,Positive,prabowo
2770,2023-03-23,46693036.0,presiden joko widodo semakin terlihat nyata sedang mempersiapkan penggantinya prabowo subianto dan ganjar pranowo diduga kuat sebagai sosok yang dijagokan jokowi di pemilu presiden mendatang ini terlihat dengan semakin seringnya jokowi mengajak prabowo ke kunjungan,Positive,prabowo
2771,2023-03-23,202454342.0,steel asmara masa projo yg berubah jadi gp mania alias ganjar pranowo mania malahan bubar terus dukung prabowo alasannya ganjar ga punya pandangan apa untuk jadi presiden makanya jgn kebanyakan makan erwe otak lu tumpul kek tembok,Positive,prabowo
2773,2023-03-23,234177578.0,semoga sehat sll pak prabowo biar bpk bisa menghadiri acara pelantikan pak anis jadi presiden besok,Positive,prabowo
2776,2023-03-23,161742024.0,saya dukung penuh pak jadi capres insya allah presiden ri adalah pak salam utk pak prabowo ya bang semangat ya bangjgn kendor,Positive,prabowo
2779,2023-03-23,23343960.0,ketua harian dpp gerindra dasco tak mau buruburu merasa prabowo mendapat dukungan dari presiden jokowi untuk maju capres di pilpres,Positive,prabowo
2911,2023-03-22,1482244610.0,prabowo dinilai dapat restu dari presiden jokowi maju pilpres,Positive,prabowo
2912,2023-03-22,252415154.0,soal siapa yg akan menang di pilpres apakah atau atau calon yg lain biar allah swt yg berkehendak siapa yang jadi presiden ri di asal bukan kehendak manusia,Positive,prabowo
2913,2023-03-22,3170751642.0,langkah kepala badan intelijen negara bin budi gunawan yg terangan mendukung prabowo subianto agar bs memenangi pemilihan presiden di sudah keluar jalur tentu hal spt ini tdk bs dibenarkan jk dibiarkan kedepannya dikhawatirkan institusi lainnya bs mengikuti jejak bin,Positive,prabowo
2914,2023-03-22,1374780985.0,ga bakalan gw pilih prabowo lg cukup sudah sekarang pak anis presiden,Negative,prabowo
2915,2023-03-22,4118405352.0,saya sekeluarga besar dukung anies presiden,Positive,prabowo
2921,2023-03-22,4517167514.0,survei smrc ganjar makin populer ungguli prabowo dan anies adalah pilihanku untuk capres sudah pasti sebagian besar rakyat indonesia bersatu mendukung pak sebagai presiden ri pada ya gak pakde,Positive,prabowo
2923,2023-03-22,215989357.0,gerindra deklarasi pemilu damai siap menangkan prabowo subianto presiden tribun timur,Positive,prabowo
2924,2023-03-22,215989357.0,militansi gerindra pilpres jika terpilih jadi presiden ini yang dilakukan prabowo untuk bali tribun bali,Negative,prabowo
2962,2023-03-22,79178176.0,kaka yang baju hitam pak prabowo subianto presiden indonesia,Negative,prabowo
2980,2023-03-22,46693036.0,partai keadilan sejahtera pks tak ambil pusing atas langkah kepala badan intelijen negara bin budi gunawan yang turun gunung mendukung prabowo subianto agar bisa memenangi pemilihan presiden pilpres jadi siapapun,Positive,prabowo
2995,2023-03-22,2470403222.0,perjuangan yg komplit,Negative,prabowo
2998,2023-03-22,194987317.0,bagi kader loyalitas adalah yang pertama dan utama satu komando presiden,Positive,prabowo
2999,2023-03-22,194987317.0,satu komando satu capres for presiden,Negative,prabowo
3001,2023-03-22,2327252503.0,hasibuan sehat pak prabowo dan lbp anies for presiden,Positive,prabowo
3004,2023-03-22,106247388.0,sikap pdip atas wacana duet ketua umum partai gerindra prabowo subianto dan gubernur jawa tengah ganjar pranowo di pemilihan presiden berlahan mulai melunak setelah jokowi bertemu dengan ketua umum pdip megawati soekarnoputri di istana merdeka,Positive,prabowo
3014,2023-03-21,2410032319.0,berita loyalis literatur institut yakini presiden jokowi beri sinyal endorse prabowo subianto maju pilpres tribun timur,Positive,prabowo
3016,2023-03-21,46693036.0,wakil ketua dewan pembina partai gerindra desmond junaidi mahesa mengamini pernyataan kepala badan intelijen negara bin budi gunawan yang mendukung prabowo subianto agar bisa memenangi pemilihan presiden pilpres ya saya sebagai orang partai,Positive,prabowo
3018,2023-03-21,465280582.0,disiplin dan nasionalis alasan emakemak muda deklarasi dukungan untuk prabowo subianto presiden rmol,Positive,prabowo
3023,2023-03-21,79178176.0,yasalam pak prabowo subianto presiden indonesia pilihan di,Negative,prabowo
3027,2023-03-21,2410032319.0,pengamat sebut titik terang dukungan prabowo subianto presiden semakin jelas elshinta,Positive,prabowo
3028,2023-03-21,189190233.0,breaking news pengamat sebut titik terang dukungan prabowo subianto presiden semakin jelas elshinta,Positive,prabowo
3030,2023-03-21,46693036.0,partai keadilan sejahtera pks tak ambil pusing atas langkah kepala badan intelijen negara bin budi gunawan yang turun gunung mendukung prabowo subianto agar bisa memenangi pemilihan presiden pilpres jadi siapapun calon yang diinginkan oleh,Positive,prabowo
3031,2023-03-21,2887087309.0,prabowo ganjar presiden dan wapres ri lawan kadrunkampret sama cebong hrs bersatu demi nkrilawan kadrun fpi hti khilafahisis,Negative,prabowo
3032,2023-03-21,121143089.0,seperti yang kita ketahui bahwa prabowo subianto sudah di usung oleh partai gerindra sebagai calon presiden untuk mengarungi pemilu akan tetapi prabowo belum mengumumkan siapa yang akan mendapinginya sebagai cawapres prabowo subianto,Positive,prabowo
3033,2023-03-21,558402914.0,aku itu kali memilih pak sebagai presiden sebagai pemilih setia jujur aku kecewa dengan keadaan yang terjadi di indonesia apalagi ini dekat masa akhir periode presiden apa aku harus memilih pak tahun supaya keras dan tegas ke pembantunya,Positive,prabowo
3034,2023-03-21,88352716.0,kabar duet prabowoganjar menjadi penting bagi pan sebab partai ini mendukung ganjar sebagai salah satu calon presiden sesuai dengan hasil rapat kerja nasional,Positive,prabowo
3035,2023-03-21,88352716.0,jokowi menyiapkan duet prabowo ganjar untuk menghadapi anies baswedan upaya jokowi mendukung sejumlah tokoh untuk pemilu berlangsung di tengah agenda perpanjangan masa jabatan presiden,Positive,prabowo
3036,2023-03-21,4097650214.0,pemilu presiden pilpres hingga pemilu kepala daerah pilkada nanti prabowo subianto,Negative,prabowo
3038,2023-03-21,4097650214.0,selain melantik pengurus kamarudin juga memimpin deklarasi dukungan organisasi sayap partai gerindra itu terhadap pencalonan prabowo subianto menjadi calon presiden di pilpres prabowo subianto,Positive,prabowo
3040,2023-03-21,4097650214.0,elektabilitas prabowo subianto sebagai calon presiden capres unggul jauh di atas ganjar pranowo dan anies baswedan prabowo subianto,Positive,prabowo
3041,2023-03-21,4482720013.0,saat ini prabowo kembali dideklarasikan sebagai calon presiden di pilpres oleh partai gerindra prabowosubianto,Positive,prabowo
3043,2023-03-21,400179399.0,kepala bin budi gunawan doakan prabowo di depan presiden jokowi sukses pemilu,Positive,prabowo
3045,2023-03-21,726059647.0,presiden jokowi prediksi prabowo subianto bisa jadi presiden di ini alasannya,Negative,prabowo
3049,2023-03-21,2420416704.0,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan prabowo sebagai calon presiden tegasnya prabowo subianto,Positive,prabowo
3050,2023-03-21,2420416704.0,selain itu menurut dedy kebersamaan jokowi dengan prabowo juga bisa dilihat sebagai bentuk memperkuat dukungan presiden pada prabowo untuk kontestasi pemilihan presiden pilpres prabowo subianto,Positive,prabowo
3053,2023-03-21,2410032319.0,berita menhan kepala bin sebut aura presiden pindah ke prabowo subianto pengamat titik terang menangkan pilpres okezone news,Positive,prabowo
3054,2023-03-21,2410032319.0,berita menhan kepala bin sebut aura presiden pindah ke prabowo subianto pengamat titik terang menangkan pilpres okezone news,Positive,prabowo
3059,2023-03-21,576755999.0,pak budi gunawan doakan pak prabowo presiden ri di tahun semoga tercapai dan dimudahkan jalannya aamiin ri,Positive,prabowo
3064,2023-03-21,465280582.0,kepala bin ungkap aura presiden sudah pindah ke prabowo pengamat titik terang dukungan prabowo presiden semakin terpancar halo semarang,Positive,prabowo
3066,2023-03-21,1017294361.0,presiden jokowi prediksi prabowo subianto bisa jadi presiden di ini alasannya prabowo subianto,Negative,prabowo
3076,2023-03-21,1021578788.0,setelah kunjungan panen raya bersama presiden jokowi paslon ganjar prabowo menjadi perbincangan publik yang akan memenangkan pilpres,Positive,prabowo
3082,2023-03-21,117694469.0,morningg kawan kadung rusak ekosistem tertanya gagal dan masih banjir pula ini selesaikan masalah apa tambah masalah kira hallo pak prabowo subianto dan pak presiden semoga sehat selalu ya pak selesaikan tugas sampai,Negative,prabowo
3083,2023-03-21,117694469.0,morningg kawan kadung rusak ekosistem tertanya gagal dan masih banjir pula ini selesaikan masalah apa tambah masalah kira hallo pak prabowo subianto dan pak presiden semoga sehat selalu ya pak selesaikan tugas sampai,Negative,prabowo
3086,2023-03-21,212277468.0,rahajeng rahina nyepi tahun baru saka maret astungkara sami rahayu,Negative,prabowo
3087,2023-03-20,2470403222.0,akhlakul al karimah akhlak mahmudah semoga,Positive,prabowo
3088,2023-03-20,1878861787.0,trust indonesia merilis hasil survei soal elektabilitas calon presiden capres menjadi tokoh teratas kemudian disusul anies baswedan dan prabowo subianto,Positive,prabowo
3094,2023-03-20,189190233.0,breaking news kedekatan presiden joko widodo dan prabowo subianto subianto lemahkan asa puan maharani maju pilpres info indonesia info indonesia,Positive,prabowo
3095,2023-03-20,2410032319.0,kedekatan presiden joko widodo dan prabowo subianto subianto lemahkan asa puan maharani maju pilpres info indonesia info indonesia,Positive,prabowo
3098,2023-03-20,465280582.0,kedekatan presiden joko widodo dan prabowo subianto lemahkan asa puan maharani maju pilpres info indonesia info indonesia,Positive,prabowo
3100,2023-03-20,46693036.0,menteri pariwisata dan ekonomi kreatif menparekraf sandiaga uno tak berani melangkahi ketua umum partai gerindra prabowo subianto seiring langkah dpw partai persatuan pembangunan ppp gorontalo mengusungnya sebagai calon presiden capres,Positive,prabowo
3101,2023-03-20,215989357.0,emakemak di kota medan dukung prabowo subianto presiden tribun timur,Positive,prabowo
3106,2023-03-20,88352716.0,gagasan menduetkan prabowo subianto dengan ganjar pranowo untuk pemilu muncul jokowi menilai prabowo dan ganjar samasama bisa menjadi calon presiden ideal semuanya katanya,Positive,prabowo
3109,2023-03-20,18129942.0,usaha mengarahkan presiden penggantinya yang terbaru cobacoba menduetkan prabowo subianto dan ganjar pranowo untuk pilpres,Positive,prabowo
3125,2023-03-20,2420416704.0,tidak saja di gerindra di partai lain pun jokowi secara terang mempromosikan prabowo sebagai calon presiden tegasnya prabowo subianto,Positive,prabowo
3126,2023-03-20,2420416704.0,selain itu menurut dedy kebersamaan jokowi dengan prabowo juga bisa dilihat sebagai bentuk memperkuat dukungan presiden pada prabowo untuk kontestasi pemilihan presiden pilpres prabowo subianto,Positive,prabowo
3145,2023-03-20,300807131.0,koalisi relawan provinsi nusa tenggara barat ntb menggelar agenda musyawarah rakyat ke xxiv musra di kota mataram seluruh relawan memberi isyarat mendukung ketum partai gerindra subianto menjadi calon presiden capres yg bertarung di pemilu,Positive,prabowo
3148,2023-03-20,3306771829.0,wakil sekretaris dewan syuro partai kebangkitan bangsa maman imanulhaq menyebut pkb tak tertarik mengusung duet ganjar dan prabowo karena aspirasi para jajaran dewan syuro pkb tetap mencalonkan muhaimin iskandar sebagai presiden pada pemilu,Positive,prabowo
3149,2023-03-20,82923904.0,vr baskoro inismyname fahnoor prabowo hebat capres abadi presiden anies ,Positive,prabowo
3153,2023-03-20,88352716.0,kabar duet prabowoganjar menjadi penting bagi pan sebab partai ini mendukung ganjar sebagai salah satu calon presiden sesuai dengan hasil rapat kerja nasional,Positive,prabowo
3154,2023-03-20,576755999.0,pengalaman bangsa ini sudah membuktikan kali dipimpin presiden dari militer kondisi aman terkendali itulah kenapa waktunya,Positive,prabowo
3157,2023-03-19,1021578788.0,duet paslon ganjar prabowo memiliki peluang menang sangat besar dalam pilpres karena memiliki dukungan dari presiden jokowi dan dari mayoritas masyarakat indonesia,Positive,prabowo
3158,2023-03-19,1044027295.0,terealisasinya pencalonan ganjar prabowo semakin mungkin karena mendapat dukungan dari presiden jokowi dan diyakini mampu menang dalam pilpres siapapun lawannya nanti,Positive,prabowo
3160,2023-03-19,558402914.0,siapa pun presiden indonesia tahun tolong kembalikan marwah dan wibawa kpk ri sebagai komisi pemberantas koruptor,Positive,prabowo
3169,2023-03-19,1153424046.0,fahnoor inismyname bagus om nanti anies presiden ri pak prabowo boleh gabung sebagai menhan juga kok,Positive,prabowo
3178,2023-03-19,465280582.0,komunitas pemuda di papua deklarasi dukung prabowo subianto presiden pasific,Positive,prabowo
3179,2023-03-19,46693036.0,sayap partai gerindra jaringan rakyat indonesia raya jari raya mendeklarasikan dukungan kepada ketua umum partai gerindra prabowo subianto untuk maju menjadi calon presiden dalam pilpres sekaligus merapatkan barisan dan bergerak cepat,Positive,prabowo
3180,2023-03-19,465280582.0,komunitas pemuda di papua deklarasi dukung prabowo presiden pasific,Positive,prabowo
3183,2023-03-19,318831793.0,pa jokowi kemana mana sllu bawa  sinyal sehati insyaallah presiden pa doa dan dukungan kami untuk,Positive,prabowo
3184,2023-03-19,451958586.0,gsp prabowo be like prabowo for presiden,Positive,prabowo
3185,2023-03-19,318831793.0,contoh negarawan ga ada keraguan lagi pilih presiden,Negative,prabowo
3187,2023-03-19,2385926900.0,puan maharani capres pasangan prabowo ganjar kita diharap bersabar tunggu keputusan bu mega mbak ri kami berharap ganjar prabowo dong ayo sahabat twips kita hatrick kan pdip  bersama presiden jokowi like amp retweet,Positive,prabowo
3188,2023-03-19,1044027295.0,akan diajukan sebagai proposal politik oleh presiden jokowi kepada ketum pdip ganjar prabowo memantapkan diri sebagai duet maut dalam pilpres,Negative,prabowo
3193,2023-03-18,465423257.0,relawan sahabat muda prabowo deklarasi dukung menhan ri calon presiden pasific,Positive,prabowo
3195,2023-03-18,2410032319.0,jari raya sumsel siap menangkan prabowo subianto menjadi presiden wawberita,Positive,prabowo
3196,2023-03-18,1038715302.0,kode terang sepertinya begini hasil diskusi politiknya prabowo presiden ganjar wakil presiden the next leaders ri aaaamiiiin,Positive,prabowo
