,Date,User ID,Tweet Count,Tweet Location,Tweet,label
1334,2023-03-25,393187515.0,10282,North Sulawesi Indonesia., qodari indo barometer ganjar pranowo erick thohir diprediksi terwujud di pilpres keduanya memiliki elektabilitas yang tinggi dan berpotensi unggul dalam pemilihan presiden,Positive
1337,2023-03-25,91185042.0,74938,"Jawa Timur, Indonesia",assalamualaikum semangat pagi bahagia banget baca ini aamiin kan bareng bareng yuk ganjar ri pada nanti bu mega dan pak jokowi sepakat usung ganjar jd presiden pangi syarwi chaniago analisis politik voxpol center research and consulting,Positive
1362,2023-03-24,58255617.0,3398,Yogyakarta,sepertinya pindah haluan ke psi aja ini fatal kalau ganjar jadi presiden ri indonesia tdk akan bisa jadi host acara skala global calon presiden lain selain ganjar dan anies siapa ya,Negative
1363,2023-03-24,2655442453.0,89910,"Denpasar, Bali",pengamat politik dari universitas andalas unand sumatera barat asrinaldi mengatakan koalisi indonesia bersatu kib berpeluang mengusung gubernur jawa tengah ganjar pranowo maju pada pemilihan presiden pilpres apabila tidak diusung pdip,Positive
1365,2023-03-24,2905567770.0,26521,Indonesia,untuk mencegah insiden tak terduga yg dialami anak ganjar menghimbau orang tua utk lebih peduli thp anak,Positive
1381,2023-03-24,2905567770.0,26521,Indonesia,ganjar menghimbau hindari pungli agar semua pihak hindari pungli dalam mewujudkan jateng ramah investasi,Positive
1388,2023-03-23,255866913.0,275511,"Palmerah, Jakarta",belakangan presiden jokowi seakan memberi sinyal dukungan terhadap prabowo subianto dan ganjar pranowo untuk maju di pilpres namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan,Positive
1389,2023-03-23,771030588.0,30120,"Palmerah, Jakarta",belakangan presiden jokowi seakan memberi sinyal dukungan terhadap prabowo subianto dan ganjar pranowo untuk maju di pilpres namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan,Positive
1399,2023-03-23,2718336037.0,12312,,asmara kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive
1401,2023-03-23,2718336037.0,12312,,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive
1402,2023-03-23,2718336037.0,12312,,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak menutup opsi penundaan pemilu,Positive
1403,2023-03-23,2718336037.0,12312,,polri kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive
1404,2023-03-23,2718336037.0,12312,,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive
1410,2023-03-23,2718336037.0,12312,,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive
1412,2023-03-23,2718336037.0,12312,,tempo kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive
1415,2023-03-23,46693036.0,46793,,presiden joko widodo semakin terlihat nyata sedang mempersiapkan penggantinya prabowo subianto dan ganjar pranowo diduga kuat sebagai sosok yang dijagokan jokowi di pemilu presiden mendatang ini terlihat dengan semakin seringnya jokowi mengajak prabowo ke kunjungan,Positive
1417,2023-03-23,1878861787.0,28222,"Jakarta Utara, DKI Jakarta",para sukarelawan yang tergabung dalam jaringan santri sumatera jastra mendeklarasikan dukungan pranowo presiden di pondok pesantren nurul qodiri kecamatan way pengubuan kabupaten lampung tengah lampung,Positive
1419,2023-03-23,202454342.0,1902,Jakarta,steel asmara masa projo yg berubah jadi gp mania alias ganjar pranowo mania malahan bubar terus dukung prabowo alasannya ganjar ga punya pandangan apa untuk jadi presiden makanya jgn kebanyakan makan erwe otak lu tumpul kek tembok,Positive
1462,2023-03-22,4517167514.0,78635,"Jakarta Selatan, DKI Jakarta",survei smrc ganjar makin populer ungguli prabowo dan anies adalah pilihanku untuk capres sudah pasti sebagian besar rakyat indonesia bersatu mendukung pak sebagai presiden ri pada ya gak pakde,Positive
1470,2023-03-22,91103761.0,91420,Blossomville ??,ganjar pranowo presiden bergema di desa banaranwetan kec bagor kab nganjuk sabtu ratusan warga simpatisan yg terdiri dari petani nelayan dst bertekad mengawal nama ganjar sbg penerus estafet presiden jokowi menuju kemenangan di pilpres,Positive
1486,2023-03-22,91185042.0,74938,"Jawa Timur, Indonesia",berharap supaya program ini menjadi program nasional sehingga tidak ada lagi umat yg tertipu lembaga seperti act,Negative
1487,2023-03-22,990237626.0,374752,Indonesia,direktur lembaga riset lanskap politik indonesia andi yusran memprediksi suara nu akan mengarah ke dua tokoh yang digadanggadang akan maju sebagai calon presiden capres mereka adalah anies baswedan dan ganjar pranowo,Negative
1497,2023-03-22,79130206.0,935764,Indonesia,jaringan santri sumatera gelar deklarasi dukung ganjar pranowo presiden,Positive
1501,2023-03-22,2580145964.0,3092,,besarnya harapan dan dukungan untuk gubernur jawa tengah menjadi penerus program dan kepemimpinan pak di tahun terus bermunculan kali ini simpatisan dari nganjuk mendeklarasikan dukungan untuk ganjar pranowo presiden indonesia,Positive
1504,2023-03-22,106247388.0,16880,California,sikap pdip atas wacana duet ketua umum partai gerindra prabowo subianto dan gubernur jawa tengah ganjar pranowo di pemilihan presiden berlahan mulai melunak setelah jokowi bertemu dengan ketua umum pdip megawati soekarnoputri di istana merdeka,Positive
1511,2023-03-21,41730943.0,1672977,,santri di sumatera galang kekuatan dukung ganjar presiden,Positive
1517,2023-03-21,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",jaringan santri sumatera deklarasi dukung ganjar presiden,Positive
1518,2023-03-21,1643277624.0,18192,,survey smrc maret ganjar pranowo terataa ganjar pranowo presiden ku presiden kita tahun ,Positive
1523,2023-03-21,2385926900.0,63649,"DKI Jakarta, Indonesia",alasan tsamara amany mendukung  ganjar presiden ri karena  ganjar orangnya apa adanya bagi tsamara itu sangat penting sbg pemimpin seperti pak jokowi apa adanya beliau berani mengambil kebijakan yg non populer utk indonesia semoga tsamara bergabung ke pdip,Negative
1524,2023-03-21,3190182756.0,10884,CTYRS,nganjuk bergelora gelorakan semangat mendukung ganjar pranowo the next jokowi deklarasi simpatisan ganjar pranowo presiden di thn,Positive
1527,2023-03-21,2887087309.0,15021,"DKI Jakarta, Indonesia",prabowo ganjar presiden dan wapres ri lawan kadrunkampret sama cebong hrs bersatu demi nkrilawan kadrun fpi hti khilafahisis,Negative
1533,2023-03-21,88352716.0,720057,Indonesia,kabar duet prabowoganjar menjadi penting bagi pan sebab partai ini mendukung ganjar sebagai salah satu calon presiden sesuai dengan hasil rapat kerja nasional,Positive
1534,2023-03-21,1076275093.0,106044,e-mail : utamanews@gmail.com,saya yakin kita disini mempunyai satu tujuan yaitu mengantarkan bapak ganjar pranowo sebagai calon presiden,Positive
1535,2023-03-21,88352716.0,720057,Indonesia,jokowi menyiapkan duet prabowo ganjar untuk menghadapi anies baswedan upaya jokowi mendukung sejumlah tokoh untuk pemilu berlangsung di tengah agenda perpanjangan masa jabatan presiden,Positive
1536,2023-03-21,4097650214.0,4630,,elektabilitas prabowo subianto sebagai calon presiden capres unggul jauh di atas ganjar pranowo dan anies baswedan prabowo subianto,Positive
1539,2023-03-21,23343960.0,2310111,Jakarta,menurut ganjar dalam kegiatan tersebut mereka hanya membahas politik pangan bukan politik menjelang pemilihan presiden mendatang,Negative
1552,2023-03-21,1021578788.0,2131,62,setelah kunjungan panen raya bersama presiden jokowi paslon ganjar prabowo menjadi perbincangan publik yang akan memenangkan pilpres,Positive
1561,2023-03-21,224590687.0,83537,,ganjar pranowo dan ksp moeldoko didukung oleh peserta musra xxv jambi untuk ikut maju pada pemilihan presiden sebagai pasangan capres amp cawapres,Positive
1563,2023-03-21,1868379883.0,6196,"Sumatera Utara, Indonesia",ganjar pranowo dan ksp moeldoko didukung oleh peserta musra xxv jambi untuk maju pada pemilihan presiden sebagai pasangan caprescawapres moeldoko,Positive
1580,2023-03-20,88352716.0,720057,Indonesia,gagasan menduetkan prabowo subianto dengan ganjar pranowo untuk pemilu muncul jokowi menilai prabowo dan ganjar samasama bisa menjadi calon presiden ideal semuanya katanya,Positive
1581,2023-03-20,46693036.0,46793,,pertemuan presiden joko widodo dengan ketua umum pdip megawati soekarnoputri pada sabtu diduga membicarakan pengusungan ganjar pranowo sebagai calon presiden capres pada pilpres pakar politik fernando emas,Negative
1582,2023-03-20,46693036.0,46793,,pertemuan presiden joko widodo jokowi dengan ketua umum pdip megawati soekarnoputri pada sabtu diduga membicarakan pengusungan ganjar pranowo sebagai calon presiden capres pada pilpres pakar politik fernando emas meyakini di,Negative
1584,2023-03-20,18129942.0,1161344,Indonesia,usaha mengarahkan presiden penggantinya yang terbaru cobacoba menduetkan prabowo subianto dan ganjar pranowo untuk pilpres,Positive
1585,2023-03-20,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,dengan kata lain apakah kedua peristiwa bermakna bahwa sudah terdapat kesepakatan final antara megawati dan jokowi tentang calon presiden ganjar pranowo,Positive
1598,2023-03-20,2703213439.0,1402,,pendukung anies mendapat sembako dr relawan ganjar habis dapat pembagian sembako dr relawan ganjar biar bisa menyambung hidup sampe agar dapat memilih anies sbg presiden,Positive
1600,2023-03-20,3306771829.0,128403,Indonesia,wakil sekretaris dewan syuro partai kebangkitan bangsa maman imanulhaq menyebut pkb tak tertarik mengusung duet ganjar dan prabowo karena aspirasi para jajaran dewan syuro pkb tetap mencalonkan muhaimin iskandar sebagai presiden pada pemilu,Positive
1603,2023-03-20,1964287824.0,7677,"Jawa Tengah, Indonesia",pokoknya yen ora ganjar presiden  mending ora wae,Negative
1605,2023-03-20,88352716.0,720057,Indonesia,kabar duet prabowoganjar menjadi penting bagi pan sebab partai ini mendukung ganjar sebagai salah satu calon presiden sesuai dengan hasil rapat kerja nasional,Positive
1613,2023-03-20,2950549608.0,37265,"Medan Kota, Indonesia",gaya kepemimpinan gubernur jawa tengah ganjar pranowo dan menteri badan usaha milik negara bumn erick thohir memiliki kesamaan yakni pekerja keras dan profesional oleh karena itu ganjar dan erick thohir patut disandingkan dalam pemilu presiden pilpres kami,Negative
1618,2023-03-19,1021578788.0,2131,62,duet paslon ganjar prabowo memiliki peluang menang sangat besar dalam pilpres karena memiliki dukungan dari presiden jokowi dan dari mayoritas masyarakat indonesia,Positive
1619,2023-03-19,1044027295.0,2074,,terealisasinya pencalonan ganjar prabowo semakin mungkin karena mendapat dukungan dari presiden jokowi dan diyakini mampu menang dalam pilpres siapapun lawannya nanti,Positive
1630,2023-03-19,2431310970.0,103079,"Jawa Timur, Indonesia",deklarasi desa klangon kecamatan saradan kabupaten madiun mendukung pak ganjar pranowo presiden tahun ganjar pranowo yesyesyes,Positive
1655,2023-03-19,2385926900.0,63649,"DKI Jakarta, Indonesia",puan maharani capres pasangan prabowo ganjar kita diharap bersabar tunggu keputusan bu mega mbak ri kami berharap ganjar prabowo dong ayo sahabat twips kita hatrick kan pdip  bersama presiden jokowi like amp retweet,Positive
1661,2023-03-19,79130206.0,935764,Indonesia,ratusan petani tebu di indramayu dukung ganjar jadi presiden,Positive
1662,2023-03-19,1878861787.0,28222,"Jakarta Utara, DKI Jakarta",dpc sahabat ganjar kabupaten bone mengajak seluruh masyarakat kelurahan mattirowalie kecamatan tanete riattang barat kabupaten bone sulawesi selatan untuk bersholawat dan berdoa agarganjar pranowomenjadi presiden,Positive
1663,2023-03-19,1044027295.0,2074,,akan diajukan sebagai proposal politik oleh presiden jokowi kepada ketum pdip ganjar prabowo memantapkan diri sebagai duet maut dalam pilpres,Negative
1671,2023-03-18,1038715302.0,18424,"Jakarta Capital Region, Indone",kode terang sepertinya begini hasil diskusi politiknya prabowo presiden ganjar wakil presiden the next leaders ri aaaamiiiin,Positive
1673,2023-03-18,1326939031.0,2850,"Pedurungan, Indonesia",ganjar kandidat presiden dari partai apa nu katanya ga boleh oleh guse cc,Negative
1678,2023-03-18,2385926900.0,63649,"DKI Jakarta, Indonesia",dua king maker bertemu di istana bu mega amp presiden jokowi terkait capres gue rasa hari ini sudah di putuskan oleh king maker tsb namun masih di rahasiakan netizen di harap bersabar insyaallah bu mega tidak akan mengecewakan kita sebagai pendukung ganjar pranowo ri,Positive
1696,2023-03-18,1878861787.0,28222,"Jakarta Utara, DKI Jakarta",presiden joko widodo beberapa waktu lalu tengah berada di antara prabowo subiantoampganjar pranowo seperti diketahui elektabilitas prabowo amp sebagai capres tinggi di berbagai lembaga survei,Negative
1719,2023-03-17,61729351.0,55417,"damai di bumi, damai di hati. ",happy born day mas sehatsehat dan sukses selalu semoga pak ganjar jadi presiden tahun aamiin,Positive
1726,2023-03-17,14321721.0,346,East Java,dukung terus ganjar pranowo jadi presiden,Positive
1731,2023-03-17,1044027295.0,2074,,presiden jokowi mendukung pencalonan pasangan ganjar prabowo untuk pilpres,Positive
1735,2023-03-17,2905567770.0,26521,Indonesia,optimis ganjar pranowo presiden,Positive
1750,2023-03-16,46693036.0,46793,,ketua dpd partai golkar jawa barat ace hasan syadzily menanggapi santai soal wacana duet prabowo subianto dan ganjar pranowo di pilpres yang sudah mengantongi restu dari presiden joko widodo jokowi sebab menurut ace presiden jokowi juga sudah,Positive
1756,2023-03-16,14321721.0,346,East Java,karena ganjar desa di jawa tengah menjadi lebih maju dan sejahtera,Positive
1757,2023-03-16,14321721.0,346,East Java,ganjar pranowo is the best,Positive
1770,2023-03-16,111869546.0,19559,Texas,erick thohir cawapres terkuat menteri bumn menjadi primadona pilihan rakyat di bursa calon wakil presiden erick thohir menjadi sosok yang pas dengan siapa pun calon presidennya mau disimulasikan dengan ganjar maupun prabowo ataupun dengan yang lain,Positive
1782,2023-03-15,79130206.0,935764,Indonesia,nyong ohoiwutun ganjar kandidat presiden ketokohannya tidak diragukan,Negative
1783,2023-03-15,189190233.0,21545,"ÜT: -6.3480548,106.8316685",breaking news rngp tegaskan ganjar pranowo sebagai calon presiden ri,Positive
1785,2023-03-15,465280582.0,13671,jakarta,rngp tegaskan ganjar pranowo sebagai calon presiden ri bukan cawapresnya prabowo subianto,Positive
1787,2023-03-15,69183155.0,2207015,"Jakarta, Indonesia",wacana menduetkan prabowo dan ganjar di pilpres dapat penolakan dari pkb partai gerindra dan pdip hanya ingin kadernya menjadi calon presiden,Negative
1804,2023-03-15,155169715.0,524108,"Solo, Central Java, Indonesia",presiden joko widodo jokowi menyatakan tak berniat mempromosikan atau menjodohkan ketua umum partai gerindra prabowo subianto dan gubernur jawa tengah sekaligus kader pdip ganjar pranowo untuk pilpres,Positive
1810,2023-03-15,3337478180.0,1193,"Jakarta Capital Region, Indone",sinyal duet antara prabowo subianto dan ganjar pranowo di pemilihan presiden pilpres belakangan menguat selengkapnya di salam integritas,Positive
1815,2023-03-14,213799922.0,23503,Grogol Jakarta,bukan ganjar apalagi anies abu janda yakin prabowo bakal jadi presiden kalau meleset bakalg,Negative
1817,2023-03-14,528009980.0,2762,"Bandung, Indonesia",lebih cocok capres prabowoganjar capres gantian ganjarprabowo tapi yg jadi presiden tetap arb,Negative
1820,2023-03-14,91344257.0,1795,,menteri bumn erick thohir menjadi kandidat calon wakil presiden cawapres terbaik bagi gubernur jawa tengah ganjar pranowo di pemilihan presiden mendatang versi survei indonesia political opinion ipo ganjar mampu menang jika duet dgn erick thohir,Positive
1827,2023-03-14,3244241894.0,58613,"Gambir, Indonesia", kita tunggu jika ganjar pranowo menjadi presiden apa komentar si bebeng,Negative
1834,2023-03-14,2410032319.0,9571,Alam Bawah Sadar,berita menhan presiden jokowi sebut duet prabowo subianto subianto dan ganjar pranowo calon ideal di pilpres,Positive
1845,2023-03-14,46693036.0,46793,,pdi perjuangan menghargai semua aspirasi soal wacana duet prabowo subianto dan ganjar pranowo di pilpres namun untuk realisasi wacana duet prabowoganjar ada di tangan ketua umum pdip megawati soekarnoputri kalau soal presiden dan wapres itu di,Positive
1846,2023-03-14,14321721.0,346,East Java,memang top gubernur satu ini,Positive
1847,2023-03-14,14321721.0,346,East Java,totalitas di era ganjar pranowo sampai bantu bangun puskesmas,Positive
1850,2023-03-14,2428768339.0,8022,Senayan Jakarta Selatan,akan tetapi pdip sebagai partai tempat ganjar bernaung menyatakan akan mengajukan kadernya sebagai calon presiden prabowo subianto,Positive
1851,2023-03-14,2669430458.0,14264,,pr peserta memberikan aspirasi dukungan  kesuksesan di kontestasi politik nanti harapannya pak ganjar pranowo menjadi seorang presiden yg amanah shg membawa kesejahteraan bagi indonesia amin amin amin,Positive
1853,2023-03-14,2385926900.0,63649,"DKI Jakarta, Indonesia",setelah bertiga di lahan pertanian ganjar prabowo amp presiden jokowi sekarang  ganjar amp bu atiqoh satu pesawat bersama presiden jokowi amp bu iriana jarang ada gubernur satu pesawat bersama presiden kl bukan ganjar pranowo ini adalah tanda gp ri penerus presiden jokowi,Positive
1854,2023-03-14,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,isu duet prabowoganjar di pilpres berembus usai keduanya mendampingi presiden jokowi dalam acara panen raya di kabupaten kebumen jawa tengah kamis dalam acara itu mereka juga bertiga melakukan swafoto di tengah sawah ganjar pranowo,Negative
1855,2023-03-14,180112404.0,11233,,dari yg beredar sekrng bagi saya tak ada yg benar qualified jadi presiden tapi kalo nanti pilihannya tetap itu saja ya pilihlah yg paling sedikit cacadnya atau golput saya belum putuskan pilih anies karena nurut saya terlalu lunak kalo prabowo terlalu tua ganjar big no,Positive
1858,2023-03-14,213799922.0,23503,Grogol Jakarta,relawan ganjar trenggalek pastikan ganjar jadi presiden,Positive
1862,2023-03-14,851379912.0,17797,Kota Depok,sebuah tanda tanda alam pak ganjar for presiden dan elok banget pak ganjar masuk pesawat juga dari pintu belakang ya,Positive
1863,2023-03-14,3168304721.0,61842,world,banyak pilih ganjar kayanya presiden dari pdip lagi,Positive
1879,2023-03-13,103832104.0,10190,Sulsel Indonesia,siapa calon presiden yang anda jagokan anis matta ahok muhaimin prabowo ganjar sandi uno puan ahy anies,Positive
1881,2023-03-13,465280582.0,13671,jakarta,prabowo mania respons soal wacana duet ganjarprabowo kami masih yakin prabowo presiden,Negative
1886,2023-03-13,71436318.0,675026,Indonesia,sekelompok masyarakat yang tergabung dalam rembuk rakyat priangan timur mendeklarasikan dukungannya untuk prabowo subianto bersanding dengan ganjar pranowo di pemilu presiden simak respon pdip berikut ini,Positive
1887,2023-03-13,114697372.0,35113,"DKI Jakarta, Indonesia",presiden jokowi ajak prabowo amp ganjar panen raya padi di ngawi ini isyarat duet tokoh tsb cak imin diapakan ppp pbb dekati pdip pdip akan calonkan kadernya di pilpres nasib kib bubar pan tunggu petunjuk jokowi klik,Positive
1889,2023-03-13,69183155.0,2207015,"Jakarta, Indonesia",bupati karanganyar juliyatmono menyebut calon presiden tidak jauh dari gunung lawu hal tersebut diungkapkannya di hadapan gubernur jawa tengah ganjar pranowo via jateng,Negative
1898,2023-03-13,4482720013.0,7742,,berpeluang mendukung gubernur jawa tengah ganjar pranowo di pilpres asalkan kata dia presiden prabowo subianto,Positive
1904,2023-03-13,23343960.0,2310111,Jakarta,peneliti indikator politik indonesia bawono  menilai jika ketua umum partai gerindra prabowo subianto bisa menggaet ganjar pranowo sebagai calon wakil presiden maka kantong suara di jawa tengah dan jawa timur bisa dikuasai lt,Positive
1910,2023-03-13,2669430458.0,14264,,lagi lagi pak tindak bareng bp presiden ikut pesawat kepresidenan ada yg bilang kli ini pak ganjar msih lewat belakang lewat depan aminnn ibu iriana klo sanggulan canteeeekknyaaa,Positive
1911,2023-03-13,106247388.0,16880,California,kemesraan antara jokowi dengan prabowo dan ganjar disebutsebut pula sebagai sinyal endorse kepada keduanya untuk maju dalam pemilihan presiden atau pilpres,Positive
1915,2023-03-12,1964287824.0,7677,"Jawa Tengah, Indonesia",para pendukung wan jembud banyak yg berubah haluan mendukung ganjar pranowo sebagai presiden di pilpres,Positive
1921,2023-03-12,788744100.0,188255,Pekanbaru,menebak alasan presiden jokowi jagokan ganjar di pemilu,Positive
1931,2023-03-12,1221456512.0,2749,"Sulawesi Selatan, Indonesia",siapa calon presiden yang anda jagokan anis matta ahok muhaimin prabowo ganjar sandi uno puan ahy anies,Positive
1939,2023-03-12,136299265.0,26556,Indonesia,dari palembang relawan gaungkan ganjar pemimpin amanat dan layak jadi presiden,Positive
1940,2023-03-12,205287653.0,158472,Jakarta Barat,saga gelar acara kemuliaan doa hantarkan ganjar pranowo presiden,Positive
1942,2023-03-12,90832506.0,695338,Indonesia,penilaian positif tersebut justru disampaikan oleh kubu lawan politik prabowo dan ganjar yakni ketua umum partai nasdem surya paloh yang telah mengusung anies baswedan sebagai bakal calon presiden pada pertarungan pilpres,Positive
1943,2023-03-12,90832506.0,695338,Indonesia,dalam duet ganjar prabowo itu dinilai sebagai sesuatu yang bagus kalaupun kebersamaan tersebut dipersepsikan sebagai bentuk promosi atau endorsemen yang diberikan presiden jokowi terhadap pasangan tersebut pada pilpres,Positive
1966,2023-03-11,213799922.0,23503,Grogol Jakarta,gp mania resmi bubarkan diri relawan lepas atribut ganjarpresiden,Positive
1975,2023-03-11,379288910.0,51933,Tepian Sungai Batanghari,loh bisa jadi kan  bukan ganjar presiden bisa jadi ganjar pengangguran bisa kan kan,Negative
1976,2023-03-11,41730943.0,1672977,,dari palembang relawan gaungkan ganjar pemimpin amanat dan layak jadi presiden,Positive
1977,2023-03-11,781527721.0,10781,Gorontalo Indonesia,kalau dipasangkan prabowo ganjar dipilpres sudah bisa dipastikan akan meraup suara terbanyak apalagi kalau didukung oleh presiden jokowi pasti menang,Positive
1988,2023-03-11,1632918924.0,422015,Pekanbaru Riau,deklarasikan ganjar suai gerakan rakyat riau ini dukung ganjar pranowo jadi presiden ri,Positive
1990,2023-03-11,75125821.0,3188,Anyer Banten,momen mesra antara ganjar prabowo saat panen raya di kebumen presiden seperti nya memberikan sinyal politik di pilpres,Negative
2003,2023-03-11,118916733.0,10655,Bandung          ,shg gelar webinar tentang lingkungan dan iklim untuk menangkan ganjar pranowo sebagai presiden ri,Positive
2018,2023-03-11,2410032319.0,9571,Alam Bawah Sadar,ganjar pranowo didoakan menangkan pemilihan presiden head topics,Positive
2026,2023-03-10,2655442453.0,89910,"Denpasar, Bali",prabowoganjar dianggap pasangan ideal kebersamaan mereka menimbulkan wacana agar diduetkan sebagai pasangan calon presiden dan wakil presiden caprescawapres di pemilu nanti,Positive
2027,2023-03-10,3254906016.0,13431,,keluarga rajaraja madura dukung ganjar pranowo presiden,Positive
2028,2023-03-10,46693036.0,46793,,wakil ketua umum partai kebangkitan bangsa pkb jazilul fawaid tetap yakin dengan kelanjutan koalisi partainya dengan partai gerindra kendati mencuat isu duet prabowo subiantoganjar pranowo dalam pemilihan presiden pilpres sebab momen,Positive
2029,2023-03-10,575962595.0,2883,"Tangerang, Banten",pasangan ganjar pranowo dan erick thohir unggul dalam polling the matchmaker dibanding pasangan lainnya mereka juga sudah mendapat ijin dari presiden jokowi untuk mengikuti kontestasi,Positive
2033,2023-03-10,2385926900.0,63649,"DKI Jakarta, Indonesia",pengamat katakan ganjar pranowo anak emas presiden jokowi ya iyalah ganjar pranowo mempunyai pengalaman segudang kader partai anggota dpr periode gubernur periode ketua kagama ayo sahabat twit kita sukseskan gp presiden ri jaga kekompakan ayo kita saling follow,Positive
2043,2023-03-10,771030588.0,30120,"Palmerah, Jakarta",seusai tampilnya presiden jokowi dengan dua figur potensial capres prabowo subianto dan ganjar pranowo muncul spekulasi bahwa presiden mendukung keduanya dipasangkan di pilpres siapa paling kuat jadi calon ri,Positive
2044,2023-03-10,555283879.0,4334,"Banyumas, Indonesia",ganjar pranowo pasti presiden,Positive
2046,2023-03-10,255866913.0,275511,"Palmerah, Jakarta",seusai tampilnya presiden jokowi dengan dua figur potensial capres prabowo subianto dan ganjar pranowo muncul spekulasi bahwa presiden mendukung keduanya dipasangkan di pilpres siapa paling kuat jadi calon ri,Positive
2065,2023-03-10,47596019.0,1699012,INDONESIA,pdip tak ingin keakraban presiden jokowi prabowo dan ganjar di kebumen dikaitkan dengan pilpres,Negative
2066,2023-03-10,189190233.0,21545,"ÜT: -6.3480548,106.8316685",breaking news pdip tak ingin keakraban presiden jokowi prabowo subianto dan ganjar di kebumen dikaitkan dengan pilpres,Negative
2067,2023-03-10,2410032319.0,9571,Alam Bawah Sadar,pdip tak ingin keakraban presiden jokowi prabowo subianto dan ganjar di kebumen dikaitkan dengan pilpres,Negative
2092,2023-03-09,2911375412.0,18528,Indonesia,jokowi restui prabowoganjar di pilpres politisi pdip presiden biasa bercanda itu bukan dukungan,Positive
2103,2023-03-09,4482631578.0,6514,,menduetkan prabowoganjar untuk pemilihan presiden ujang mengatakan prabowo pantas prabowosubianto,Negative
2104,2023-03-09,41730943.0,1672977,,serikat pekerja nasional nyatakan dukung ganjar presiden ini alasannya,Positive
2106,2023-03-09,3221398572.0,473,,kalau memang presiden jokowi mau mendorong hanya dua capres di saya merasa kok foto diatas mr presiden pengen memberi sinyal kalau bisa capresnya salah satu dari prabowo atau ganjar menariknya lagi gaya jokowi ini tidak dilakukan sby di tahun,Positive
2107,2023-03-09,465280582.0,13673,jakarta,sumringahnya presiden joko widodo bersama prabowo subianto dan ganjar pranowo sinyal dukungan pilpres info indonesia info indonesia,Positive
2109,2023-03-09,318831793.0,23159,Indonesia,calon presiden dan wakil presiden prabowo ganjar kadrun kalah lg nnti namanya gnti kadal burik,Positive
2110,2023-03-09,46693036.0,46793,,momen perdana prabowo subianto dan ganjar pranowo tampil bareng di publik dikaitkan banyak pihak sebagai potensi mengawinkan kedua tokoh itu sebagai pasangan calon presiden capres dan calon wakil presiden cawapres di pemilu pengamat politik,Positive
2117,2023-03-09,79130206.0,935764,Indonesia,forum masyarakat adat madura dukung ganjar pranowo jadi presiden,Positive
2130,2023-03-09,185275415.0,25271,?????? ??????? ????????? ?????,kunker presiden jokowi bersama dgn pak prabowo yg ditemani gubernur jateng pak ganjar pranowo bisa jadi kode dukungan dari presiden  mendukung amp di pilpres duet ganjar prabowo jg dinilai sngt kuat amp potensial  pilpres,Positive
2133,2023-03-09,1038715302.0,18424,"Jakarta Capital Region, Indone",mungkinkah ini restu dari presiden joko widodo bahwa the next leaders are prabowo ganjar presiden prabowo amp wakil presiden ganjar perjuangan,Positive
2134,2023-03-09,1038715302.0,18424,"Jakarta Capital Region, Indone",mungkinkah ini restu dari presiden joko widodo utk the next leader presiden prabowo wakil presiden ganjar perjuangan,Positive
2136,2023-03-09,68930552.0,823087,Jakarta - Indonesia,serikat pekerja nasional spn seluruh indonesia menyatakan dukungannya terhadap ganjar pranowo sebagai presiden,Positive
2143,2023-03-09,4119528074.0,487,,di balik dinamika politik menjelang pilpres nama prabowo subianto dan ganjar pranowo adalah dua tokoh kuat yang masingmasing memiliki keunggulan dan bahkan secara langsung mendapatkan berkah politik melalui endorsement dari presiden jokowi,Positive
2153,2023-03-09,136217428.0,4312,solo,siap jadi presiden ri ke pak ganjar,Positive
2154,2023-03-09,2385926900.0,63649,"DKI Jakarta, Indonesia",survei hari ke di daerah gue dari ibu petani amp teman perusahaan kebetulan tetangga gue ada kader nasdem amp pks anggota dewan pilihannya hanya ganjar vs anies hasilnya tidak ada pun yg memilih anies fix jatim dukung ganjar presiden bagaimana daerah kalian,Positive
2171,2023-03-08,79130206.0,935764,Indonesia,serikat pekerja nasional mendukung ganjar pranowo jadi presiden,Positive
2174,2023-03-08,399151371.0,853,"Medan Petisah, Indonesia",dukung ganjar pranowo jadi presiden ri tahun,Positive
