Unnamed: 0.1, Date, Created, User ID, Followers, Following, Tweet Count, TweetLocation,Text,label
949, 2023-04-01 15:25:16+00:00, 2022-07-31 18:21:44+00:00,1.55E+18,0,13,7,,new anies president,Positive
950, 2023-04-01 15:00:53+00:00, 2023-01-05 08:13:49+00:00,1.61E+18,0,99,11,,"and of course if the country wants to be more valuable than anies, go ahead and reward the president",Negative
951, 2023-04-01 14:37:05+00:00, 2017-10-19 12:32:28+00:00,9.21E+17,37,47,2670, Jakarta,romance is the best for you my brother anies rasyid baswedan to president of the republic of indonesia next year,Positive
952, 2023-04-01 14:23:20+00:00, 2017-10-19 12:32:28+00:00,9.21E+17,37,47,2670, Jakarta,"samosir, my brother's enthusiasm, i hope we accompany anies rasyid baswedan to the throne of president of the republic of indonesia next year and beyond.",Positive
953, 2023-04-01 13:59:07+00:00, 2016-07-03 13:04:52+00:00,7.50E+17,1848,315,38494, Jakarta Capital Region,how can they not be worried? hopefully allah azza wajalla will make it easy and smooth for a better indonesia.,Positive
954, 2023-04-01 13:47:46+00:00, 2021-11-06 11:39:03+00:00,1.46E+18,164,2,46898,,reward posting free homecoming netizens no longer respect this fix mr anies baswedan will be president bambang hoke shocked israel ria sw tokyo dome magda pak bondan nex carlos afternoon saturday,Positive
955, 2023-04-01 13:30:11+00:00, 2021-07-20 14:20:55+00:00,1.42E+18,11233,3759,16157," Prambanan, Indonesia",determined to win anies baswedan in the presidential election in an honest and dignified manner demanding that jokowi's presidential election organizers and state institutions behave and act neutrally during the election event,Positive
956, 2023-04-01 13:24:03+00:00, 2009-07-28 11:21:52+00:00,60877658,169,473,8406," Ambon, Maluku, Indonesia","madin tweeted yes, it's true, if allah swt wants anies to be president, what can we do?",Positive
957, 2023-04-01 13:08:22+00:00, 2017-02-28 11:32:50+00:00,8.37E+17,41032,182,10592,,semarang residents declare their support for anies to become president of the republic of indonesia,Positive
958, 2023-04-01 13:05:39+00:00, 2017-02-28 11:32:50+00:00,8.37E+17,41032,182,10592,,these three pastors support anies baswedan to become president of the republic of indonesia,Positive
959, 2023-04-01 12:44:09+00:00, 2020-10-12 00:16:01+00:00,1.32E+18,309,573,33851,,"my suggestion is that currently the presidential and vice presidential candidates, anies, are pairing up, prof. mahfud md, this time",Positive
960, 2023-04-01 12:43:37+00:00, 2018-11-03 01:58:28+00:00,1.06E+18,2623,3217,9880," Borneo, Indonesia",i'm sure anies will become president,Positive
961, 2023-04-01 12:38:15+00:00, 2022-11-30 06:25:59+00:00,1.60E+18,13,79,465,,greetings of change and improvement for a better indonesia democrats jaya pancasila eternal anies baswedan ahy president and deputy ri in amen,Positive
962, 2023-04-01 12:25:37+00:00, 2022-06-05 10:02:59+00:00,1.53E+18,6,9,78,,"post free homecoming for the community netizens no longer respect this fixed reward, mr anies baswedan will be president",Positive
963, 2023-04-01 12:16:59+00:00, 2022-12-16 03:16:58+00:00,1.60E+18,168,296,6340,,i hope mr. anies is elected president & implements these policies to all indonesian people,Positive
964, 2023-04-01 12:04:44+00:00, 2017-02-20 23:58:14+00:00,8.34E+17,4020,795,9348," Borobudur, Indonesia",anies president together,Positive
965, 2023-04-01 12:03:04+00:00, 2017-02-20 23:58:14+00:00,8.34E+17,4020,795,9348," Borobudur, Indonesia",aljazeerah restaurant gathering for volunteers anies anies president,Positive
966, 2023-04-01 11:39:45+00:00, 2016-07-30 14:28:05+00:00,7.59E+17,60,139,6849," El Rio Villa, CA","so, choose anies, who has the advantage of not being a party official who is the most prominent when he commits to canceling the reclamation against a tycoon and baron, a governor, how is that possible, but in the end he was banned from entering the field when persija won the presidency?",Positive
967,2023-04-01 11:05:51+00:00, 2019-04-18 13:14:02+00:00,1.12E+18,164,144,8591,,"samosir regional elections should be held so that mr. anies can take part in the competition again. if he becomes governor again, of course mr. anies can't travel around indonesia, hehe. i hope mr. anies is always healthy and he becomes president of the republic of indonesia this year.",Negative
968, 2023-04-01 09:45:07+00:00,2021-11-15 07:08:56+00:00,1.46E+18,586,369,6707,,"together with the red base, anies ngawi volunteers visited anieswangi to gain experience from fellow anies supporters, continuing to increase collaboration to ensure victory in the upcoming presidential election.",Positive
969, 2023-04-01 09:44:19+00:00, 2016-06-02 09:33:56+00:00,7.38E+17,585,596,4276, INDONESIA,"yes, anies becoming president would be better",Positive
970, 2023-04-01 08:29:43+00:00, 2015-09-27 02:42:11+00:00,3699125119,63,152,1619,,tadpole romance pd roaming around looking for food pa anies president di,Positive
971, 2023-04-01 08:13:35+00:00, 2023-02-06 07:15:02+00:00,1.62E+18,8,115,1098,,these three pastors stated that they were ready to support anies to become president in,Positive
972, 2023-04-01 07:30:44+00:00, 2021-04-20 08:44:37+00:00,1.38E+18,12,134,359,,"anies baswedan is the solution, god willing, mr. anies, president of the republic of indonesia",Positive
973, 2023-04-01 05:52:03+00:00, 2022-11-30 06:25:59+00:00,1.60E+18,13,79,465,,greetings for change and improvement for a better indonesia democrat jaya eternal pancasila anies baswedan ahy president and deputy ri in,Positive
974, 2023-04-01 04:45:38+00:00, 2022-04-23 04:27:36+00:00,1.52E+18,257,155,13231,,"regarding reclamation, anies dares to disagree with luhut. let's just pray that if anies becomes president this year, hopefully anies can put the general interests of indonesian society above individual interests, amen.",Positive
975, 2023-04-01 04:31:22+00:00, 2018-08-27 08:23:56+00:00,1.03E+18,8038,7416,171806, Pekanbaru,"god willing, anies baswedan is my choice for president of the republic of indonesia this year",Positive
976, 2023-04-01 03:35:01+00:00, 2009-04-12 07:01:14+00:00,30617522,33083,2226,449092," Jakarta, Indonesia","post free homecoming for the community netizens no longer respect this fixed reward, mr anies baswedan will be president",Positive
977, 2023-04-01 03:33:24+00:00, 2010-12-02 06:42:32+00:00,222015986,164,60,21714, Bali Indonesia,"wait, wananies will be president in the future",Positive
978, 2023-04-01 02:54:03+00:00, 2022-09-29 00:21:21+00:00,1.58E+18,1,25,70,,can anies and his supporting party issue a law regarding the confiscation of illegally obtained property and a law regarding the use of money in all transactions by the pdk ind no later than the end of the year if anies becomes president of the sd,Negative
979, 2023-04-01 02:43:22+00:00, 2013-02-19 10:41:08+00:00,1196651028,65,212,2063, Medan - Tangerang,anies president,Positive
980, 2023-04-01 02:41:55+00:00, 2022-12-19 00:01:55+00:00,1.60E+18,246,324,3715,,"tomorrow the fight will be anies vs prabowo, sane people feel lucky that being one of them has no problems, the point is that we are out of the jahiliyah era, the dark era, at least if we are abroad, our president has self-respect, he is respected, don't expect too much from this one.",Positive
981, 2023-04-01 02:39:10+00:00, 2017-07-19 18:38:59+00:00,8.88E+17,225818,169,93722,,"netizens don't respect this fix, mr anies baswedan is going to be president",Positive
982, 2023-04-01 02:35:19+00:00, 2016-07-14 02:27:25+00:00,7.53E+17,170,213,34324,,"hi, jing boro, zero, minus zero, we don't care, what's important is that anies remains president",Positive
983, 2023-04-01 02:20:23+00:00, 2017-10-19 12:32:28+00:00,9.21E+17,37,47,2670, Jakarta,"masha allah, keep your enthusiasm towards the throne of the president of the republic of indonesia in the year for anies rasyid baswedan and agus harimurti yudhoyono, amen, rabbal, amen.",Positive
984, 2023-04-01 02:15:24+00:00, 2017-10-19 12:32:28+00:00,9.21E+17,37,47,2670, Jakarta,is the best for you my brother anies rasyid baswedan to president of the republic of indonesia next year,Positive
985, 2023-04-01 01:49:08+00:00, 2020-02-06 14:55:59+00:00,1.23E+18,189,268,97335,,"netizens don't respect this fix, mr anies baswedan is going to be president",Positive
986, 2023-04-01 01:15:21+00:00, 2023-02-16 05:24:05+00:00,1.63E+18,45,348,907, Greater Jakarta,"it seems like i'm getting closer to seeing that it would be better if in february i just took time off and went on holiday instead of going to the polling stations to pass candidates for people's representatives who are stupid, everyone loses, really who wants to be president, i don't care anymore, i want anies to be the one, so that it will be even more ruined.",Negative
987, 2023-04-01 01:12:05+00:00, 2022-12-20 19:53:54+00:00,1.61E+18,2,39,1131, Indonesia,president jokowi keeps shouting as a foreign stooge and is just to cover up our struggle considering that in fact all western countries have expressed support for our struggle in the presidential election anies baswedan kadrun khilafah antithesis nasdem kip kib pdip,Positive
988, 2023-04-01 00:30:44+00:00, 2022-01-13 05:45:29+00:00,1.48E+18,7,31,658,"Tennessee, USA","you can imagine that in the future, if pa anies becomes president, he might immediately ask to take over his duties as babinsa",Positive
989, 2023-03-31 23:04:11+00:00, 2015-07-12 11:11:03+00:00,3277399364,400,359,39996,,these three pastors stated that they were ready to support anies to become president in,Positive
990, 2023-03-31 22:31:40+00:00, 2016-07-03 13:04:52+00:00,7.50E+17,1848,315,38494, Jakarta Capital Region,"no wonder the thieves of people's money are afraid that if he becomes president he will become poor, they support and pray for him",Positive
991, 2023-03-31 21:43:18+00:00, 2020-03-17 16:23:34+00:00,1.24E+18,101,290,2864,,samosir i wonder why at the moment i hope anies becomes president of the republic of indonesia aamiinaamiinaamiin,Positive
992, 2023-03-31 21:29:00+00:00, 2023-02-13 05:58:26+00:00,1.63E+18,13,113,4141,,these three pastors stated that they were ready to support anies to become president in,Positive
993, 2023-03-31 21:19:50+00:00, 2020-03-17 16:23:34+00:00,1.24E+18,101,290,2864,,"samosir, i hope anies becomes president of the republic of indonesia, aamiinaamiinaamiin",Positive
994, 2023-03-31 19:16:04+00:00, 2020-05-29 15:11:17+00:00,1.27E+18,859,760,15636,,"netizens don't respect this fix, mr anies baswedan is going to be president",Positive
995, 2023-03-31 17:55:16+00:00, 2022-11-14 22:22:52+00:00,1.59E+18,669,625,4874," DKI Jakarta, Indonesia","that's why the corruptors and accomplices of the oligarchs are really afraid that if anies becomes president, then the case of the corruptors will be investigated again so that the assets resulting from the corruption will be confiscated, which will make it cool.",Positive
996, 2023-03-31 17:10:12+00:00,2021-11-15 07:08:56+00:00,1.46E+18,586,369,6707,,participants are ready to take part in the musda forkom between the anies baswedan volunteer networks in semarang. the principle is to support and win anies to become president of the republic of indonesia so that this musda forkom can be a remainder for whether the solidarity so far needs to be improved.,Positive
997, 2023-03-31 16:39:42+00:00,2021-11-15 07:08:56+00:00,1.46E+18,586,369,6707,,"these three pastors stated that they are ready to support anies as president. thank you, mr. anies baswedan, who has helped us all this time, the sedki jakarta pastors through volunteer boti mp funds.",Positive
998, 2023-03-31 15:59:26+00:00, 2023-03-17 07:17:19+00:00,1.64E+18,1079,3,3321, Indonesia,"netizens don't respect this fix, mr anies baswedan is going to be president",Positive
999, 2023-03-31 15:51:53+00:00, 2023-03-17 07:17:19+00:00,1.64E+18,1079,3,3321, Indonesia,these three pastors stated that they were ready to support anies to become president in,Positive
1000, 2023-03-31 15:44:38+00:00, 2022-04-08 17:32:23+00:00,1.51E+18,1481,499,19196, Indonesia,"netizens don't respect this fix, mr anies baswedan is going to be president",Negative
1001, 2023-03-31 15:42:55+00:00, 2022-02-11 09:38:04+00:00,1.49E+18,10477,1216,17004," Central Jakarta, DKI Jakarta","netizens don't respect this fix, mr anies baswedan is going to be president",Negative
1002, 2023-03-31 15:22:33+00:00, 2022-01-05 18:21:48+00:00,1.48E+18,3593,2825,8598," Jampangkulon, Indonesia","sambodo is very laah lieuurrr come on, support anies baswedan as the next presidential candidate, don't vote for jokowi again as president, remember that friend",Positive
1003, 2023-03-31 15:19:57+00:00, 2015-08-18 22:24:36+00:00,3319260420,503276,2677,224146, Indonesia,"netizens don't respect this fix, mr anies baswedan is going to be president",Negative
1004, 2023-03-31 14:00:56+00:00, 2021-12-13 18:22:03+00:00,1.47E+18,19,24,127,,"lira has lost their reputation, they have lost their handsomeness, they have lost their intelligence, they have lost in the eyes of the outside world, they have also lost, they only win when watching videos, god willing, anies will be the next president, aamiin",Positive
1005, 2023-03-31 13:56:15+00:00, 2019-08-19 01:54:32+00:00,1.16E+18,201,346,4779,,"civil society has become intelligent, the dpr is an official of the presidential party and also an officer of the kloop party, right? in shaa allah, the intelligent civil society will elect bung anies as president with his guidance and blessing, aamiin",Positive
1006, 2023-03-31 13:33:16+00:00, 2022-04-08 17:32:23+00:00,1.51E+18,1481,499,19196, Indonesia,these three pastors stated that they were ready to support anies to become president in,Positive
1007, 2023-03-31 13:26:36+00:00, 2022-01-21 13:50:39+00:00,1.48E+18,1,30,255,,"the key to happiness, the people's choice is pak anies baswedan for president",Positive
1008, 2023-03-31 13:14:55+00:00, 2011-04-10 07:07:37+00:00,279899103,2307,572,5264, Alquds. Palestine,cool sir great anies president,Positive
1009, 2023-03-31 13:10:33+00:00, 2021-08-21 11:21:42+00:00,1.43E+18,153,573,4477,,"it is true that the voice for anies is unstoppable because the people's trust has been entrusted to him. it is time for this country to be led by a true leader who can be trusted in realizing the prosperity of justice for all the people. wes wayahe anies, the president remains enthusiastic",Positive
1010,2023-03-31 12:41:45+00:00, 2011-08-16 13:49:31+00:00,356193465,183,1003,4348, Semarang,"if i have presidential principles as long as it's not anies, that's fine",Negative
1011, 2023-03-31 12:24:43+00:00, 2019-10-20 04:01:37+00:00,1.19E+18,36590,2116,3506,,these three pastors stated that they were ready to support anies to become president in,Positive
1012, 2023-03-31 11:46:09+00:00, 2017-02-28 11:32:50+00:00,8.37E+17,41032,182,10592,,pak anies deserves our support until he is elected president of the republic of indonesia,Positive
1013, 2023-03-31 11:36:15+00:00, 2021-07-07 08:58:13+00:00,1.41E+18,664,504,10680,,these three political parties have agreed to support anies baswedan as a presidential candidate. it seems that the formation of a change coalition is partly due to surya paloh's disappointment with mega,Positive
1014, 2023-03-31 11:11:02+00:00, 2022-12-19 00:01:55+00:00,1.60E+18,246,324,3715,,"judging from my age, i'm sure that tomorrow prabowopuan will run in a duet for the presidential election tomorrow, anies vs prabowo, if the chosen one will win a lot, ok? if the president has any obstacles, he'll go straight up, mak glundeng",Positive
1015, 2023-03-31 11:02:46+00:00, 2021-09-04 08:10:33+00:00,1.43E+18,29,386,931," Menteng, Indonesia","yes, now until january, jokowi is the president from pebuari to anies, the president is so you can't lick anymore, now you're just a sycophant, it's okay, jokowi knows who you are, namely fleas",Positive
1016, 2023-03-31 11:00:16+00:00, 2021-08-21 11:21:42+00:00,1.43E+18,153,573,4477,,"this is the greatness of the real power that anies has, not only people who have interacted with him, but even people who have never known him, his name is mentioned as if there is a magnetic force that says that anies is a figure who has the characteristics of a strong, trusted leader, anies is the president.",Positive
1017, 2023-03-31 10:47:50+00:00, 2021-10-01 04:56:25+00:00,1.44E+18,7641,270,13629,,these three pastors stated that they were ready to support anies as president,Positive
1018, 2023-03-31 10:36:47+00:00, 2019-10-29 04:07:54+00:00,1.19E+18,16,61,1581,,"thank god, it's getting easier for anies to be inaugurated as president of the republic of indonesia",Positive
1019, 2023-03-31 08:17:02+00:00, 2010-03-23 15:10:08+00:00,125689419,319,918,18771," Jakarta, Indonesia","samosir, it's time for mr. anies to become president. very good answer without emotion and makes sense",Positive
1020, 2023-03-31 08:12:04+00:00, 2022-12-20 19:53:54+00:00,1.61E+18,2,39,1131, Indonesia,president jokowi keeps shouting as a foreign stooge and is just to cover up our struggle considering that in fact all western countries have expressed support for our struggle in the presidential election anies baswedan kadrun khilafah antithesis nasdem kip kib pdip,Negative
1021, 2023-03-31 07:28:56+00:00, 2020-12-08 07:42:24+00:00,1.34E+18,5,75,1065, pekuncen 53164,"pak anies is indeed a presidential candidate who is sure to win the contest, if he cancels his hosting of the world cup, he also reminds us how persija won.",Positive
1022, 2023-03-31 07:25:11+00:00, 2022-09-21 14:58:35+00:00,1.57E+18,1877,4361,30065,,"i hope mr. anies is the president, the people are sensible and the majority of the people want change through an intelligent and trustworthy leader, namely mr. anies baswedan, amen, rabbalaalamiin",Positive
1023, 2023-03-31 06:55:50+00:00, 2014-07-14 20:25:44+00:00,2646291884,664,631,29292, Be a trustworthy leader.,"forget that looking for a true and brave leader is the character of a hypocritical person who likes to look for safety like nasdem, imagine if indonesia is at war with another country, don't anies or nasdem run away like cowards, it's still better if the brave ukrainian president is said to be a comedian.",Positive
1024, 2023-03-31 06:07:04+00:00, 2017-03-16 11:28:31+00:00,8.42E+17,18,133,2007,,anies baswedan for president ri,Negative
1025, 2023-03-31 05:50:59+00:00, 2022-07-17 12:46:40+00:00,1.55E+18,0,27,303,,"whatever the title, anies president",Negative
1026, 2023-03-31 05:21:40+00:00, 2016-12-04 12:40:53+00:00,8.05E+17,27,87,597,,"it's really crazy that the political pattern before the election, the blunders committed by this presidential candidate, of course reduced electability, bro, there was anies who made a blunder on imb in plumpang, there was a rk who made a blunder about language with netizens, now the reward for the blunder is rejecting israel. let's see who's next.",Positive
1027, 2023-03-31 04:25:51+00:00, 2022-05-05 23:25:25+00:00,1.52E+18,5,44,232,,"drun is afraid, you think anies won by campaigning in the mosque, you think drun anies is the president, dare you to go back to yemen, all drun lost, the president is not a native indonesian, he is just a descendant, why am i afraid, the voters are the most kadrun of all the descendants of the nation",Positive
1028, 2023-03-31 00:18:11+00:00, 2022-09-22 02:26:38+00:00,1.57E+18,33,175,1165," DKI Jakarta, Indonesia","god willing, our president will be mr. anies baswedan",Positive
1029, 2023-03-30 22:50:04+00:00, 2021-08-06 14:14:09+00:00,1.42E+18,35,185,671,,"masha allah, mr. anies, it turns out that slander cannot stem the people's love for him. cool, i hope god allows him to become president, amen.",Positive
1030, 2023-03-30 22:12:09+00:00,2022-08-15 13:38:29+00:00,1.56E+18,134,322,852,,huruhut if anies becomes president what will you become?,Negative
1031, 2023-03-30 21:13:38+00:00, 2022-08-12 10:40:07+00:00,1.56E+18,16,23,1185,,"a group of people hurt because their champions were bullied and their supporters left anies baswedan, this year's president needs change, not a successor",Negative
1032, 2023-03-30 21:12:19+00:00, 2022-09-22 02:26:38+00:00,1.57E+18,33,175,1165," DKI Jakarta, Indonesia","god willing, our president will be mr. anies baswedan, amen",Positive
1033, 2023-03-30 19:14:56+00:00, 2015-05-21 16:38:42+00:00,3222496663,1596,1778,29748, Within reach of Google Maps,"cool, the words of wisdom are the same as those of yohanies supporters. continue, i hope anies becomes president",Positive
1034, 2023-03-30 18:34:32+00:00, 2023-02-25 06:38:19+00:00,1.63E+18,44,166,148,,just a hoax elobuzzer laknatullah stupid chinese pig you stupid buzzerbang anies stay silent and focus on the president i'm proud of the guabuzzer candidate since the reward for rejecting israel his post is super stupid it's a hoax,Negative
1035, 2023-03-30 16:42:12+00:00, 2020-10-15 16:27:24+00:00,1.32E+18,4,58,237,,"ichsan hehehe, god willing, the next president of the republic of indonesia, pak anies baswedan",Positive
1036,2023-03-30 16:11:42+00:00, 2022-11-28 07:25:09+00:00,1.60E+18,2,4,5849, Wakanda,survey of jakarta residents elects anies baswedan as president,Negative
1037, 2023-03-30 14:00:53+00:00, 2022-02-18 02:02:04+00:00,1.49E+18,14,442,1424,,yaaay anies president,Negative
1038, 2023-03-30 13:51:41+00:00, 2010-12-17 14:11:07+00:00,227679821,1447,2069,13338,,the pro-palestinian reward is clearly a very islamic reward. let our gang choose the reward to be president because he defends palestine firmly.,Positive
1039, 2023-03-30 11:56:28+00:00, 2012-11-03 07:31:42+00:00,922666416,33,84,10685,,bravo anies baswedan the real president of the republic of indonesia is the best,Positive
1040, 2023-03-30 11:54:03+00:00, 2012-11-03 07:31:42+00:00,922666416,33,84,10685,,bravo anies baswedan the real president of the republic of indonesia is the best,Positive
1041, 2023-03-30 11:48:49+00:00, 2020-12-26 00:19:30+00:00,1.34E+18,1588,1581,13183,,"the hopes of young indonesian footballers have been shattered. next, don't this country and whoever becomes president, the important thing is not anies baswedan.",Positive
1042, 2023-03-30 11:17:51+00:00, 2013-04-16 03:46:17+00:00,1355970722,33,323,1223," DKI Jakarta, Indonesia","anies and reward the palestinian presidential candidate, indonesian presidential candidate pak prabowo",Positive
1043, 2023-03-30 11:13:42+00:00, 2019-11-09 09:23:27+00:00,1.19E+18,6288,612,25877," Kebayoran Lama, Indonesia",god willing,Positive
1044, 2023-03-30 11:11:27+00:00, 2020-10-16 15:00:49+00:00,1.32E+18,133,118,6883,,"rohadi is grateful for the patience of anies, god shows that he will be elected as president of the republic of indonesia",Positive
1045, 2023-03-30 11:11:03+00:00, 2022-05-12 02:04:08+00:00,1.52E+18,38,307,86,,anies president,Negative
1046, 2023-03-30 09:58:28+00:00, 2022-08-12 10:40:07+00:00,1.56E+18,16,23,1185,,"if i were mr anies baswedan, i would still be the best, the indonesian president wants change",Positive
1047, 2023-03-30 09:37:51+00:00, 2012-01-17 18:31:04+00:00,466723076,693,917,3861," Jakarta, Indonesia","yes, i also support anies as president of bc before century, uncle bieb",Positive
1048, 2023-03-30 09:06:48+00:00, 2014-09-27 07:50:00+00:00,2833745060,6903,6374,19577," Jakarta, Indonesia","sir, being president of the palestinian national team is more suitable if anies is also president of yemen and both of them are at sea in",Negative
1049, 2023-03-30 08:32:44+00:00, 2017-01-03 13:42:38+00:00,8.16E+17,5,93,632," DKI Jakarta, Indonesia","in the heat of the moment, anies becomes president. there are various ways to slander him, don't be surprised where it goes if you don't pay people like this, what are your descendants, are they frogs or pigs or dogs? look at the facts.",Negative
1050, 2023-03-30 07:37:09+00:00, 2022-12-19 14:42:44+00:00,1.60E+18,3,64,421,,"rckls, let's support anies baswedan as president of the republic of indonesia",Positive
1051, 2023-03-30 07:28:09+00:00, 2022-09-25 20:55:01+00:00,1.57E+18,107,81,289,,results of the latest electability survey of indonesian presidential candidates airlangga hartarto prabowo subianto anies baswedan ganjar pranowo puan maharani,Negative
1052, 2023-03-30 06:19:11+00:00, 2012-04-20 19:14:26+00:00,558873806,586,2602,4013, Cilegon Banten,"i'm back, amen, lord, may allah swt make it easy for mr. anies and mrs. khofifah ip to become president and vice president of the republic of indonesia",Positive
1053, 2023-03-30 05:18:08+00:00, 2019-12-26 15:46:41+00:00,1.21E+18,187,285,15909,,"pak anies, i hope that whoever is elected as president, prof. mahfud md will still be the coordinating minister for law and human rights, this is the kind of person our country needs.",Positive
1054, 2023-03-30 04:40:07+00:00,2018-08-19 13:48:01+00:00,1.03E+18,2,146,223," East Bekasi, Indonesia","agever has something to do with arab descendants, obviously anies is a citizen and i will elect anies as president of the republic of indonesia in elementary school",Negative
1055, 2023-03-30 04:30:27+00:00, 2022-12-20 13:35:29+00:00,1.61E+18,567,582,4578," Tebet, Indonesia",the presidential palace area must act as it is not homework for president anies baswedan,Negative
1056, 2023-03-30 04:14:41+00:00, 2012-02-14 02:24:02+00:00,491836420,72,0,207,,there was an air of anies' desire to restore the existence of fpi and hti when he succeeded in becoming president in the election,Positive
1057, 2023-03-30 03:25:47+00:00, 2022-12-15 23:43:16+00:00,1.60E+18,30,256,3174," Central Java, Indonesia","it's clear that anies is like that, president",Positive
1058, 2023-03-30 03:10:32+00:00, 2017-09-20 06:14:43+00:00,9.10E+17,2380,2363,28450, Indonesia,"sane facts, anies is of yemeni descent, the indonesian presidential election must be a native indonesian, remember native indonesians or indigenous people, don't vote for yemenis nasdrun observers",Negative
1059, 2023-03-30 02:59:11+00:00, 2023-02-27 02:38:43+00:00,1.63E+18,335,458,926,,"it doesn't have to be a year after anies is president, the case can be revealed, it's just the people's job to vote for anies in the presidential election for the sake of indonesia being good again, the people monitor",Positive
1060, 2023-03-30 02:50:52+00:00, 2012-04-30 10:56:17+00:00,567132989,2239,3454,74327,,"lele, there are still many cases of kanjuruhn, the worst, the best, the best rock during the aniesbaswed era, and hopefully indonesia will progress further, president anies is a right and good step",Positive
1061, 2023-03-30 02:09:27+00:00, 2021-07-16 07:06:11+00:00,1.42E+18,0,7,129,,"don't worry, you can play again if mr. anies is president. if the president reads comics, don't ask for solutions until he's satisfied",Positive
1062, 2023-03-30 01:56:11+00:00, 2017-03-15 18:06:39+00:00,8.42E+17,900,1163,11251, Indonesia,"pssssssttttttttt don't do it like that, it doesn't reach your brain, they're just the ones who are light, for example, anies is the best governor if the presidential candidate is a master of change, even though it's a lie",Positive
1063, 2023-03-30 01:35:56+00:00, 2022-01-11 10:34:00+00:00,1.48E+18,28,98,2079,,"this dilapidated regime is becoming more and more obvious. in order to save yourself, anies has taken various methods. hopefully you will become president in the future, amen.",Positive
1064,2023-03-30 01:25:05+00:00, 2009-07-19 11:38:01+00:00,58179462,507,145,37860, Indonesia,"ichsan is still basically anies for president, keep going bro",Negative
1065, 2023-03-30 01:11:44+00:00, 2022-12-16 13:18:19+00:00,1.60E+18,121,523,459,,i agree and i choose anies' ambition to be president over anything else as simple as that,Positive
1066, 2023-03-29 23:57:42+00:00, 2011-04-13 12:08:53+00:00,281501402,38,4,671, Sic Mundus Creatus Est,congratulations to anies baswedan who has definitely been elected president of indonesia,Positive
1067, 2023-03-29 23:54:10+00:00, 2018-10-22 03:47:15+00:00,1.05E+18,10141,10626,41966,,situmora habang anies baswedan is one of the indonesian geniuses who has made indonesia proud on the international stage. anies baswedan is a wni which stands for indonesian citizen.,Positive
1068, 2023-03-29 23:27:00+00:00, 2017-05-15 14:08:45+00:00,8.64E+17,124,431,7917, Bookie,"discussing anies' victory in the presidential election, perannu and the pks president held a meeting",Negative
1069, 2023-03-29 22:17:12+00:00, 2022-12-23 03:36:06+00:00,1.61E+18,1,34,433,,"so the president should not reward prabowo, let alone anies",Negative
1070,2023-03-29 21:35:14+00:00, 2022-03-23 00:17:43+00:00,1.51E+18,575,592,1219,,"indo barometer released the results of a survey on the electability of potential presidential candidates in the election. the results were that the governor of central java, ganjar pranowo, was in first place, followed by the minister of defense, minister of defense, prabowo subianto and former governor of dki, anies baswedan.",Positive
1071, 2023-03-29 21:06:32+00:00, 2015-04-26 17:03:45+00:00,3176888358,1765,2003,4655,,"if it's too far, i'll definitely choose anies as president this year",Positive
1072, 2023-03-29 21:02:47+00:00, 2022-08-30 03:22:06+00:00,1.56E+18,24,88,665,,"didu, when a leader's morals show, his true character is patient, mr. anies. may your destiny be to become president, replacing an anti-islamic regime",Positive
1073, 2023-03-29 19:48:58+00:00, 2022-05-25 18:22:27+00:00,1.53E+18,878,3872,3203," Central Java, Indonesia",i'm still alive and i support the presidential process of mr. anies baswedan al jawi,Positive
1074, 2023-03-29 19:45:17+00:00, 2009-07-09 10:37:30+00:00,55200751,71959,18143,46698,,"sorry, i'm hereby transferring support to mr. anies for president of the republic of indonesia to please if you don't agree",Positive
1075, 2023-03-29 19:03:37+00:00, 2013-09-07 12:19:16+00:00,1746494863,15601,13480,246177, City of Heroes Suroboyo🇲🇨,"it's true, jare koncoku mbiyen, pak ganjar apik wonge, but he's not yet qualified to be president of indonesia to replace pak jokowi and he'll be found out early. there's still lots of others. anies won't give up, make sure golputtoh, whoever is president, won't affect my life.",Positive
1076, 2023-03-29 18:11:10+00:00, 2009-06-12 16:51:00+00:00,46693036,368262,40,46804,,"the democratic party's dpp emphasized that regarding the issue of vice presidential candidate anies baswedan's running mate in the presidential election race, it is clear, namely as already in the agreement in the coalition for matters",Positive
1077, 2023-03-29 16:54:45+00:00, 2019-11-09 09:23:27+00:00,1.19E+18,6288,612,25877," Kebayoran Lama, Indonesia",god willing,Positive
1078, 2023-03-29 16:43:38+00:00, 2019-01-06 15:55:02+00:00,1.08E+18,0,36,541," Jombang City, East Java",ak anies baswedan president of the republic of indonesia,Negative
1079, 2023-03-29 16:41:26+00:00, 2018-02-25 00:17:23+00:00,9.68E+17,359,608,3594, Indonesia,anies president,Negative
1080, 2023-03-29 16:22:42+00:00, 2019-09-23 10:43:17+00:00,1.18E+18,2,123,32,,"i'm just kidding, you're sorry bro, i'm unfollowing ig tweet and fb, this is my form of support for the younger players, official supporters of garuda pssi and president jokowi, greetings for gp, you don't have to run for president, it's useless to vote under pak prabowo and aniesklo you pass",Positive
1081, 2023-03-29 15:51:59+00:00, 2022-05-23 09:39:37+00:00,1.53E+18,1,20,194,,"samosir, may allah taala give anies baswedan the mandate to lead this country to become president of the republic of indonesia in the future, amen.",Negative
