,Date,User ID,Tweet Count,Tweet Location,Tweet,label,Clean
1494,2023-04-05,1322178134.0,2371,,bismillahirrahmanirrahim saya mochamad iriawan menyatakan dukungannya kepada bapak prabowo subianto untuk maju sebagai calon presiden republik indonesia pada pilpres prabowo subianto,Positive,bismillahirrahmanirrahim saya mochamad iriawan menyatakan dukungannya kepada bapak subianto untuk maju sebagai calon republik indonesia pada pilpres subianto
1495,2023-04-05,1322178134.0,2371,,mantan ketua umum pssi komjen pol purn dr drs mochamad iriawan mendukung prabowo subianto sebagai calon presiden pada pilpres prabowo subianto,Positive,mantan ketua umum pssi komjen pol purn dr drs mochamad iriawan mendukung subianto sebagai calon pada pilpres subianto
1496,2023-04-05,465280582.0,13673,jakarta,politikus pdip presiden jokowi bukan king maker agar prabowo jadi capres di pilpres kompas tv,Negative,politikus pdip jokowi bukan king maker agar jadi capres di pilpres kompas tv
1498,2023-04-05,726059647.0,7961,,bismillah melanjutkan pembangunan next presiden ri bapak prabowo ujar prabowo subianto,Negative,bismillah melanjutkan pembangunan next bapak ujar subianto
1499,2023-04-05,726059647.0,7961,,rakyat indonesia percayakan negeri ini kepada prabowo subianto menjadi presiden ri ke semoga allah swt meridhoi amin tulis akun prabowo subianto,Positive,rakyat indonesia percayakan negeri ini kepada subianto menjadi ke semoga allah swt meridhoi amin tulis akun subianto
1500,2023-04-05,71436318.0,675029,Indonesia,politikus pdip presiden jokowi bukan king maker agar prabowo jadi capres di pilpres,Negative,politikus pdip jokowi bukan king maker agar jadi capres di pilpres
1506,2023-04-05,48244182.0,510,"Jakarta Selatan, DKI Jakarta",dalam rangka silaturahmi dengan masyarakat rancaekek di bulan suci ramadhan ini,Positive,dalam rangka silaturahmi dengan masyarakat rancaekek di bulan suci ramadhan ini
1517,2023-04-05,71436318.0,675029,Indonesia,lantas apakah koalisi ini akan mengusung prabowo subianto menjadi bakal calon presiden benarkah koalisi ini dibentuk untuk melawan anies baswedan pada pemilu satumeja,Positive,lantas apakah koalisi ini akan mengusung subianto menjadi bakal calon benarkah koalisi ini dibentuk untuk melawan pada pemilu satumeja
1520,2023-04-05,2651176428.0,65587,,satunya perubahan yang akan terjadi di pasca pilpres jika diikuti oleh ganjar prabowo dan anies adalah presiden baru seluruhnya otomatis menyandang predikat perubahan,Negative,satunya perubahan yang akan terjadi di pasca pilpres jika diikuti oleh dan adalah baru seluruhnya otomatis menyandang predikat perubahan
1523,2023-04-04,246572257.0,13970,Indonesia,fahnoor inismyname calon presiden tdk hanya mikirin anak anak lebih luas dan sangat luas hal lain anak anak wajib disayangi itu sudah kewajiban dan semua orang bisa lakukan ah sudahlaah,Positive,fahnoor inismyname calon tdk hanya mikirin anak anak lebih luas dan sangat luas hal lain anak anak wajib disayangi itu sudah kewajiban dan semua orang bisa lakukan ah sudahlaah
1536,2023-04-04,2410032319.0,9571,Alam Bawah Sadar,papera riau siap menangkan prabowo subianto sebagai presiden riaupos,Positive,papera riau siap menangkan subianto sebagai riaupos
1547,2023-04-04,68930552.0,823094,Jakarta - Indonesia,menurut direktur eksekutif indo barometer  qodari duet prabowoerick bisa saling mengisi kedunya menjadi ideal untuk diteruskan maju bersama pada pemilihan presiden pilpres,Positive,menurut direktur eksekutif indo barometer  qodari duet prabowoerick bisa saling mengisi kedunya menjadi ideal untuk diteruskan maju bersama pada pemilihan pilpres
1549,2023-04-04,2410032319.0,9571,Alam Bawah Sadar,simpul relawan bersatu menjadi brp siap menangkan prabowo subianto presiden,Positive,simpul relawan bersatu menjadi brp siap menangkan subianto
1550,2023-04-04,3706597332.0,4995,,gerindra jatim anggap jokowi beri kode keras prabowo subianto the next presiden detikjatim,Negative,gerindra jatim anggap jokowi beri kode keras subianto the next detikjatim
1553,2023-04-04,306615832.0,7501,,prabowo airlangga vs anies khofifah siapa jadi presiden ri,Negative,airlangga vs khofifah siapa jadi
1557,2023-04-04,46693036.0,46801,,peluang prabowo subianto maju menjadi sebagai calon presiden capres semakin besar jika gubernur jawa tengah jateng ganjar pranowo tidak maju sebab pasca pembatalan indonesia menjadi tuan rumah piala dunia  nama ganjar semakin redup sebagai,Positive,peluang subianto maju menjadi sebagai calon capres semakin besar jika gubernur jawa tengah jateng tidak maju sebab pasca pembatalan indonesia menjadi tuan rumah piala dunia  nama semakin redup sebagai
1558,2023-04-04,3314456581.0,80113,Kota Tangerang,bayangin kalo misal prabowo presiden tapi anggota dewannya cuman sekelas andre rosiade amp wapres republik ini dapetnya cuman selevel muhaimin iskandar,Negative,bayangin kalo misal tapi anggota dewannya cuman sekelas andre rosiade amp wapres republik ini dapetnya cuman selevel muhaimin iskandar
1564,2023-04-04,2410032319.0,9571,Alam Bawah Sadar,berita loyalis update hasil survei elektabilitas prabowo subianto subianto pemilihan presiden hari ini,Positive,berita loyalis update hasil survei elektabilitas subianto subianto pemilihan hari ini
1567,2023-04-04,2597366544.0,1772,,fahnoor inismyname mohon maaf saya sudah memberikan suara saya di  pilpres utk pak prabowo tapi untuk saya akan memilih pak anies untuk me jadi presiden ri karena saya melihat hanya di bawah kepemimpinan pak anies indonesia akan menjadi jauh lebih baik,Positive,fahnoor inismyname mohon maaf saya sudah memberikan suara saya di  pilpres utk pak tapi untuk saya akan memilih pak untuk me jadi karena saya melihat hanya di bawah kepemimpinan pak indonesia akan menjadi jauh lebih baik
1587,2023-04-04,465280582.0,13673,jakarta,badan relawan prabowo bertekad siap menangkan prabowo jadi presiden mnc trijaya,Positive,badan relawan bertekad siap menangkan jadi mnc trijaya
1594,2023-04-04,726059647.0,7961,,mendukung prabowo untuk menjadi calon presiden capres di pemilu prabowo subianto,Positive,mendukung untuk menjadi calon capres di pemilu subianto
1595,2023-04-04,726059647.0,7961,,jelang pemilihan presiden pilpres partai gerindra membuka komunikasi dengan semua partai politik parpol prabowo subianto,Positive,jelang pemilihan pilpres partai gerindra membuka komunikasi dengan semua partai politik parpol subianto
1596,2023-04-04,726059647.0,7961,,dasco menegaskan partainya tidak keberatan jika ada kader yang hendak mengikuti kontestasi pemilihan presiden prabowo subianto,Positive,dasco menegaskan partainya tidak keberatan jika ada kader yang hendak mengikuti kontestasi pemilihan subianto
1597,2023-04-04,726059647.0,7961,,nama sandiaga meruak di kepengurusan daerah partai persatuan pembangunan sebagai calon presiden prabowo subianto,Positive,nama sandiaga meruak di kepengurusan daerah partai persatuan pembangunan sebagai calon subianto
1635,2023-04-04,726059647.0,7961,,kalau ke prabowo low context penerus jokowi adalah prabowo presiden jatah prabowo sebanyak kali ditenteng ke sana ke mari jelas burhanuddin prabowo subianto,Positive,kalau ke low context penerus jokowi adalah jatah sebanyak kali ditenteng ke sana ke mari jelas burhanuddin subianto
1643,2023-04-04,1021578788.0,2131,62,didukung sepenuhnya oleh presiden jokowi pasangan ganjar prabowo memantapkan diri sebagai pemenang pilpres jika terealisasi,Positive,didukung sepenuhnya oleh jokowi pasangan memantapkan diri sebagai pemenang pilpres jika terealisasi
1646,2023-04-04,2410032319.0,9571,Alam Bawah Sadar,badan relawan prabowo subianto bertekad siap menangkan prabowo subianto jadi presiden arah kata,Positive,badan relawan subianto bertekad siap menangkan subianto jadi arah kata
1647,2023-04-04,3672513812.0,2030,,badan relawan prabowo subianto bertekad siap menangkan prabowo subianto jadi presiden arah kata,Positive,badan relawan subianto bertekad siap menangkan subianto jadi arah kata
1648,2023-04-04,3706597332.0,4995,,badan relawan prabowo subianto bertekad siap menangkan prabowo subianto jadi presiden arah kata,Positive,badan relawan subianto bertekad siap menangkan subianto jadi arah kata
1649,2023-04-04,282571689.0,11517,Indonesia,pak prabowo insyaallah presiden,Positive,pak insyaallah
1664,2023-04-04,3671916373.0,3023,,dan insya allah bila pak prabowo ditakdirkan presiden beliau akan menjaga itu semua,Positive,dan insya allah bila pak ditakdirkan beliau akan menjaga itu semua
1670,2023-04-03,106247388.0,16881,California,koalisi besar partai politik dalam menghadapi pilpresberpeluang terbentuk usai presiden jokowi bertemu para ketua umum dari golkar airlangga hartarto gerindraprabowo subianto pan zulkifli hasan pkb muhaimin iskandar dan ppp mardiono,Positive,koalisi besar partai politik dalam menghadapi pilpresberpeluang terbentuk usai jokowi bertemu para ketua umum dari golkar airlangga hartarto gerindraprabowo subianto pan zulkifli hasan pkb muhaimin iskandar dan ppp mardiono
1675,2023-04-03,232290492.0,300,Mandonga - Kendari - SULTRA,fahnoor inismyname tidak jadi presiden tidak jadi rujuk,Negative,fahnoor inismyname tidak jadi tidak jadi rujuk
1676,2023-04-03,2853269293.0,5760,Nowhere,koalisi yang bakal bubar sebelum pemilu bila nyonya ri jadi diusung sebagai capres oleh pdip tuan hrt tuan dan tuan sekedar menghormati tuan karena tuan jkw masih sbg presiden ri,Positive,koalisi yang bakal bubar sebelum pemilu bila nyonya jadi diusung sebagai capres oleh pdip tuan hrt tuan dan tuan sekedar menghormati tuan karena tuan jkw masih sbg
1695,2023-04-03,726059647.0,7961,,kami sekeluarga kompak pilihan prabowo presiden amin tulis akun gpandeiroot prabowo subianto,Positive,kami sekeluarga kompak pilihan amin tulis akun gpandeiroot subianto
1696,2023-04-03,726059647.0,7961,,bismillah melanjutkan pembangunan next presiden ri bapak prabowo ujar pratama prabowo subianto,Negative,bismillah melanjutkan pembangunan next bapak ujar pratama subianto
1697,2023-04-03,726059647.0,7961,,rakyat indonesia percayakan negeri ini kepada prabowo subianto menjadi presiden ri ke,Positive,rakyat indonesia percayakan negeri ini kepada subianto menjadi ke
1715,2023-04-03,1950103027.0,3677,"Bali, Lakes",anak muda karangasem ingin prabowo presiden,Positive,anak muda karangasem ingin
1723,2023-04-03,465280582.0,13673,jakarta,presiden jokowi bahas elektabilitas prabowo subianto di depan kib berpeluang koalisi besar di,Negative,jokowi bahas elektabilitas subianto di depan kib berpeluang koalisi besar di
1728,2023-04-03,1021578788.0,2131,62,sosok yang paling cocok menggantikan kepemimpinan presiden jokowi adalah pasangan ganjar prabowo yang akan maju dalam pilpres,Negative,sosok yang paling cocok menggantikan kepemimpinan jokowi adalah pasangan yang akan maju dalam pilpres
1729,2023-04-03,114701543.0,2745,"Jakarta Capital Region, Indone",udh pas cocok prabowoganjar presiden survei presiden ri insya allah anies baswedan,Positive,udh pas cocok prabowoganjar survei insya allah
1736,2023-04-02,98286371.0,12060,Indonesia,ramalan presiden kayaknya mulai dibuka jalannya,Negative,ramalan kayaknya mulai dibuka jalannya
1737,2023-04-02,1487218201.0,11733,Kalibata City Jaksel,keren ini pak prabowo jadi petahana meski pun cm menhan tp saya yakin melawan di sama seperti melawan presiden yg sedang berkuasa,Negative,keren ini pak jadi petahana meski pun cm menhan tp saya yakin melawan di sama seperti melawan yg sedang berkuasa
1740,2023-04-02,4886360449.0,490,"Jakarta Capital Region, Indone",akhir mau cetak sejarah apa optimis dan senyum di kamera kaya ampuh ya jadi obat penenang ketidakadilan ekonomi mas cara rapiin negara kudu jadi presiden ya semoga berkah yaterusin teriak lantang indonesia makmur ternyata enak jd presiden ya,Positive,akhir mau cetak sejarah apa optimis dan senyum di kamera kaya ampuh ya jadi obat penenang ketidakadilan ekonomi mas cara rapiin negara kudu jadi ya semoga berkah yaterusin teriak lantang indonesia makmur ternyata enak jd ya
1744,2023-04-02,172258642.0,15,Indonesia,lanjutkan pak saya termasuk yg kecewa berat dengan gubernur jateng asalkan pak prabowo tidak memilih mantan gubernur jakarta ab sebagai wakil pres untuk untuk pemilu saya yakin bapak akan menang dan terpilih sebagai presiden berikutnya,Positive,lanjutkan pak saya termasuk yg kecewa berat dengan gubernur jateng asalkan pak tidak memilih mantan gubernur jakarta ab sebagai wakil pres untuk untuk pemilu saya yakin bapak akan menang dan terpilih sebagai berikutnya
1753,2023-04-02,303009167.0,9279,"Bogor, West Java",inismyname fahnoor prabowo calon presiden only sepanjang hayat,Negative,inismyname fahnoor calon only sepanjang hayat
1766,2023-04-02,465423257.0,4280,Indonesia,gerindra arab saudi siap menangkan prabowo presiden imcnews,Positive,gerindra arab saudi siap menangkan imcnews
1767,2023-04-02,2421762716.0,10111,Indonesia,hari ini partai koalisi pemerintah mengumumkan prabowo subianto calon presiden amp airlangga hartarto wakil presiden di tahun sementara partai lain sepakat anies baswedan capres mereka tinggal pdip belum mengumumkan menurut anda siapa akhirnya calon pdip,Positive,hari ini partai koalisi pemerintah mengumumkan subianto calon amp airlangga hartarto wakil di tahun sementara partai lain sepakat capres mereka tinggal pdip belum mengumumkan menurut anda siapa akhirnya calon pdip
1772,2023-04-02,2933904782.0,13891,Indonesia,presiden ungkap momen sambungkan gus muhaimin dgn pak di pilpres,Negative,ungkap momen sambungkan gus muhaimin dgn pak di pilpres
1773,2023-04-02,1348284122.0,21,jakarta,bisnis wes ganti ae ya pak ganjar gaungkan calon presiden mari dukung yok pak prabowo puan untuk jadi presiden dan wakil nya,Positive,bisnis wes ganti ae ya pak gaungkan calon mari dukung yok pak puan untuk jadi dan wakil nya
1783,2023-04-02,2904009644.0,29807,PlongoLand,fahnoor inismyname cocok buat presiden  semangat,Positive,fahnoor inismyname cocok buat  semangat
1786,2023-04-02,2895368449.0,189,Sangkulirang,kalau prabowo subianto mencalonkan diri jadi presiden tahun su pasti sy dukung asal cawapres nya bukan dari kader banteng dan partai munafik lainnya yg sdh mengubur mimpi timnas  untuk tampil di piala dunia ,Positive,kalau subianto mencalonkan diri jadi tahun su pasti sy dukung asal cawapres nya bukan dari kader banteng dan partai munafik lainnya yg sdh mengubur mimpi timnas  untuk tampil di piala dunia 
1788,2023-04-02,181274580.0,828, Indonesia,daripada aku dukung sebagai presiden ri di mendatang karena dia bicara mulut dan otak nya sinkron beda calon yng laen banyak ngomong doang tapi hasilnya nol,Positive,daripada aku dukung sebagai di mendatang karena dia bicara mulut dan otak nya sinkron beda calon yng laen banyak ngomong doang tapi hasilnya nol
1791,2023-04-02,2862109627.0,13269,Jakarta,tweet all in prabowo gibran for gubernur jateng baru gibran presiden nya jelas dan tuntas,Positive,tweet all in gibran for gubernur jateng baru gibran nya jelas dan tuntas
1794,2023-04-01,465280582.0,13673,jakarta,yakin prabowo bakal jadi presiden di abu janda bagibagi duit rp juta kalau prediksinya meleset denny siregar deal ya suarametro,Negative,yakin bakal jadi di abu janda bagibagi duit rp juta kalau prediksinya meleset denny siregar deal ya suarametro
1819,2023-04-01,234715574.0,5907,JAKARTA,putar haluan memilih negarawan sejati calon presiden bapak dan calon wakil presiden bapak terbukti berbakti pada konstituen demi marwah merah putih tidak di ragukan lagi ini pilihanku mana pilihanmu,Positive,putar haluan memilih negarawan sejati calon bapak dan calon wakil bapak terbukti berbakti pada konstituen demi marwah merah putih tidak di ragukan lagi ini pilihanku mana pilihanmu
1820,2023-04-01,79178176.0,26069,Jakarta Capital Region,bergerak untuk indonesia presiden menang,Positive,bergerak untuk indonesia menang
1823,2023-04-01,229309641.0,272,"Sidoarjo, East Java",calon presiden ri prabowo subianto,Negative,calon subianto
1826,2023-04-01,147198181.0,759,Indonesia,prabowo presiden ri pasangan yang tepat menuju indonesia maju prabowo mahfud ,Negative,pasangan yang tepat menuju indonesia maju mahfud 
1829,2023-04-01,70412517.0,12972,,satu komando mendukung prabowo presiden,Positive,satu komando mendukung
1834,2023-04-01,788744100.0,188256,Pekanbaru,karena hal ini gerindra makin yakin prabowo subianto presiden ri,Positive,karena hal ini gerindra makin yakin subianto
1840,2023-04-01,318831793.0,23159,Indonesia,ziyaad biarin min ga usah digubris banyak yg msh percaya ke prabowo krn punya integritas wayahe prabowo presiden,Positive,ziyaad biarin min ga usah digubris banyak yg msh percaya ke krn punya integritas wayahe
1856,2023-04-01,465280582.0,13673,jakarta,jalan santai puluhan ribu masyarakat musi banyuasin serukan prabowo subianto presiden sindonews nasional,Negative,jalan santai puluhan ribu masyarakat musi banyuasin serukan subianto sindonews nasional
1858,2023-04-01,3170751642.0,17414,Indonesia,ngeriiii kepala bin budi gunawan terangan menyatakan sikap dukungan kepada prabowo untuk maju sebagai calon presiden di mantan kepala bin hendropriyono minta kepada dpr untuk menghentikan polemik transaksi mencurigakan di kemenkeu ada apa dibalik ini semua,Negative,ngeriiii kepala bin budi gunawan terangan menyatakan sikap dukungan kepada untuk maju sebagai calon di mantan kepala bin hendropriyono minta kepada dpr untuk menghentikan polemik transaksi mencurigakan di kemenkeu ada apa dibalik ini semua
1892,2023-03-31,30617522.0,449090,"Jakarta, Indonesia",elite pdip tak sejalan soal piala dunia  pilpres diprediksi presiden jokowi bakal makin lengket dengan prabowo subianto,Negative,elite pdip tak sejalan soal piala dunia  pilpres diprediksi jokowi bakal makin lengket dengan subianto
1900,2023-03-31,141181556.0,27886,jakarta,prabowo presiden mark my word,Negative,mark my word
1923,2023-03-31,3306055003.0,13730,San Andreas,dan pengangguran mengunggulkan menteri pertahanan ri prabowo subianto sebagai calon presiden capres di pemilu,Negative,dan pengangguran mengunggulkan menteri pertahanan subianto sebagai calon capres di pemilu
1942,2023-03-31,2221519400.0,11983,,petani makmur petani kuat negara kuat maka pak prabowo subianto presiden kata agus wiyanto,Positive,petani makmur petani kuat negara kuat maka pak subianto kata agus wiyanto
1943,2023-03-31,2221519400.0,11983,,jombang bhirawa dukungan untuk prabowo subianto maju dalam pemilihan presiden pilpres tahun terus mengalir,Positive,jombang bhirawa dukungan untuk subianto maju dalam pemilihan pilpres tahun terus mengalir
1945,2023-03-31,726059647.0,7961,,emud lampung deklarasi dukung prabowo calon presiden prabowo subianto,Positive,emud lampung deklarasi dukung calon subianto
1946,2023-03-31,2221519400.0,11983,,kami mendukung bapak prabowo subianto untuk menjadi presiden ri pada pilpres ujarnya senin,Positive,kami mendukung bapak subianto untuk menjadi pada pilpres ujarnya senin
1952,2023-03-31,4513069644.0,7797,,heriyani kedepan berharap agar seluruh masyarakat kabupaten situbondo untuk memilih prabowo subianto sebagai presiden ri di mendatang,Positive,heriyani kedepan berharap agar seluruh masyarakat kabupaten situbondo untuk memilih subianto sebagai di mendatang
1954,2023-03-31,1017294361.0,6950,,dianggap sosok tegas emakemak komunitas senam di gresik dukung prabowo subianto jadi calon presiden,Positive,dianggap sosok tegas emakemak komunitas senam di gresik dukung subianto jadi calon
1984,2023-03-31,281154149.0,10190,"DKI Jakarta, Indonesia",hai mas brooo sy tetap komit lepas perjuangan utk pemilu ganjar cocok jd presiden palestina bkn ri absolut ke presiden qu,Positive,hai mas brooo sy tetap komit lepas perjuangan utk pemilu cocok jd palestina bkn absolut ke qu
1990,2023-03-30,2682966102.0,6870,Indonesia,fix pilih presiden ri gasskkaannnn,Negative,fix pilih gasskkaannnn
2006,2023-03-30,92537092.0,9563,"ÜT: -6.14979,106.82388",perjuangan sudahlah gerindra partainya pak prabowo presiden nya,Positive,perjuangan sudahlah gerindra partainya pak nya
2012,2023-03-30,109252251.0,1813,Indonesia,main nbyl yantie saya pilih pak sebagai presiden dan pak sebagai cawapres,Positive,main nbyl yantie saya pilih pak sebagai dan pak sebagai cawapres
2014,2023-03-30,251990477.0,1029,Jakarta,nat pilih psi saya sdh muak dengan partai besar yg menghancurkan bakal event besar di indonesia kl psi dukung si rambut putih saya hanya coblos partai nya saja calon presiden nya saya coblos prabowo saja,Positive,nat pilih psi saya sdh muak dengan partai besar yg menghancurkan bakal event besar di indonesia kl psi dukung si rambut putih saya hanya coblos partai nya saja calon nya saya coblos saja
2016,2023-03-30,131718184.0,495,"Pekalongan, Jawa Tengah",maju tanpa ormas yang itu min insyaallah pak prabowo menjadi presiden aamiin,Positive,maju tanpa ormas yang itu min insyaallah pak menjadi aamiin
2032,2023-03-30,1355970722.0,1223,"DKI Jakarta, Indonesia",anies dan ganjar calon presiden palestina calon presiden indonesia pak prabowo,Positive,dan calon palestina calon indonesia pak
2041,2023-03-30,2410032319.0,9571,Alam Bawah Sadar,berita loyalis gerindra sesulsel akan deklarasi usung prabowo subianto presiden ini bocorannya,Negative,berita loyalis gerindra sesulsel akan deklarasi usung subianto ini bocorannya
2045,2023-03-30,221674788.0,2326,Waingapu,prabowo presiden terpilih situasi sepak bola akan berbeda tterjadi seperti sekarang ini tidak terlepas dari kinerja pemerintah dalam meredam atau memberikan pemahaman yang baik terhadap mereka yang mencampurkan antara olahraga dan politik,Positive,terpilih situasi sepak bola akan berbeda tterjadi seperti sekarang ini tidak terlepas dari kinerja pemerintah dalam meredam atau memberikan pemahaman yang baik terhadap mereka yang mencampurkan antara olahraga dan politik
2082,2023-03-30,633593878.0,957,Bekasi utara,pak prabowo anteng ga komen sama sekali padahal ini masuk ke kementriannya selamat pak prabowo presiden,Positive,pak anteng ga komen sama sekali padahal ini masuk ke kementriannya selamat pak
2097,2023-03-30,726059647.0,7961,,ratusan tokoh masyarakat menggelar deklarasi dukungan untuk prabowo subianto sebagai bakal calon presiden capres prabowo subianto,Positive,ratusan tokoh masyarakat menggelar deklarasi dukungan untuk subianto sebagai bakal calon capres subianto
2115,2023-03-30,3314456581.0,80113,Kota Tangerang,dah saya bilang dengan ini gerindra jadi pemenang pemilu amp prabowo presiden hahahahah,Positive,dah saya bilang dengan ini gerindra jadi pemenang pemilu amp hahahahah
2136,2023-03-30,117924571.0,7952,pekan baru,tuan rumah piala dunia  telah mudik ke negara lain pak apa yg bpk dapatkan setelah bpk mencampurkan adakkan politik dgn sepak bola terpilih jd presiden notdk pak sy skrng tdk bersimpatik lg dgn bpk sy beralih memilih bpk untuk ri,Positive,tuan rumah piala dunia  telah mudik ke negara lain pak apa yg bpk dapatkan setelah bpk mencampurkan adakkan politik dgn sepak bola terpilih jd notdk pak sy skrng tdk bersimpatik lg dgn bpk sy beralih memilih bpk untuk
2144,2023-03-30,439780815.0,3080,"Depok, Jawa Barat",begitupun jika prabowo ato ganjar ato erick thohir atau puan yang jadi presiden akan sama aja lanjutin ikn,Negative,begitupun jika ato ato erick thohir atau puan yang jadi akan sama aja lanjutin ikn
2158,2023-03-30,288773627.0,25557,Indonesia,gara gara ganjar blunder  kepaksa harus logowo kalo prabowo presiden,Positive,gara gara blunder  kepaksa harus logowo kalo
2166,2023-03-30,1295329658.0,3400,DKI Jakarta-Republik Indonesia,ganjar ikut ikutan aja mungkin ini petunjuk bahwa ganjar tidak cocok jadi presiden ini awal kebangkitannya megawati prabowo biar sudah sepuh tapi tapi tetap sepuh wekawekaweka ganjar sok sokan juga menolak,Negative,ikut ikutan aja mungkin ini petunjuk bahwa tidak cocok jadi ini awal kebangkitannya megawati biar sudah sepuh tapi tapi tetap sepuh wekawekaweka sok sokan juga menolak
2172,2023-03-30,68429988.0,7888,"Bali, Indonesia",dan presiden dan wakil presiden,Negative,dan dan wakil
2173,2023-03-30,777093139.0,11623,"West Papua, Indonesia",jika ganjar jadi presiden dipastikan piala dunia atau even olahraga yg peserta nya ada israel jangan harap jgn pilih ganjar lebih baik prabowo,Positive,jika jadi dipastikan piala dunia atau even olahraga yg peserta nya ada israel jangan harap jgn pilih lebih baik
2174,2023-03-30,777093139.0,11623,"West Papua, Indonesia",jika ganjar jadi presiden dipastikan piala dunia atau even olahraga yg peserta nya ada israel jangan harap jgn pilih ganjar lebih baik prabowo,Positive,jika jadi dipastikan piala dunia atau even olahraga yg peserta nya ada israel jangan harap jgn pilih lebih baik
2175,2023-03-30,246180837.0,48768,Vokalis Pagar Stadion Teladan,ganti presiden prabowo presiden ku,Negative,ganti ku
2176,2023-03-30,894944394.0,2992,bumi,selamat prabowo presiden,Positive,selamat
2177,2023-03-30,576755999.0,293026,"Kebumen, Indonesia",dan ini modal parpol setidaknya nanti di kita punya presiden yang bukan petugas parpol tapi ketum parpol,Positive,dan ini modal parpol setidaknya nanti di kita punya yang bukan petugas parpol tapi ketum parpol
2178,2023-03-30,777093139.0,11623,"West Papua, Indonesia",ganjar bisa di bayangkan jika presiden dipastikan tidak ada piala dunia atau even di indonesia yg ada negara israel makanya jgn pilihan saya bergeser ke prabowo,Positive,bisa di bayangkan jika dipastikan tidak ada piala dunia atau even di indonesia yg ada negara israel makanya jgn pilihan saya bergeser ke
2204,2023-03-29,465280582.0,13673,jakarta,gerindra arab saudi siap menangkan prabowo subianto presiden sumateranews,Positive,gerindra arab saudi siap menangkan subianto sumateranews
2209,2023-03-29,614747449.0,17969,"Surakarta, Jawa Tengah",udh paling bener emang prabowo aja jadi presiden ganjar ternyata mentalnya rusak,Negative,udh paling bener emang aja jadi ternyata mentalnya rusak
2226,2023-03-29,465280582.0,13673,jakarta,gerindra arab saudi siap menangkan prabowo presiden sumateranews,Positive,gerindra arab saudi siap menangkan sumateranews
2227,2023-03-29,3314456581.0,80113,Kota Tangerang,saya tau politik itu cair tp yg terjadi malam ini bs ngaruh pada pemilih di pilpres amp pileg februari selamat jadi partai pemenang pemilu amp prabowo presiden silakan cek lg twit ini nanti tgl bwt kasih hadiah min grndra,Positive,saya tau politik itu cair tp yg terjadi malam ini bs ngaruh pada pemilih di pilpres amp pileg februari selamat jadi partai pemenang pemilu amp silakan cek lg twit ini nanti tgl bwt kasih hadiah min grndra
2228,2023-03-29,143421204.0,45654,Solo - Bandung - Jakarta,prabowo full senyum ki akhirnya bisa jadi presiden,Positive,full senyum ki akhirnya bisa jadi
2230,2023-03-29,2410032319.0,9571,Alam Bawah Sadar,gerindra arab saudi siap menangkan prabowo subianto presiden sumateranews,Positive,gerindra arab saudi siap menangkan subianto sumateranews
2231,2023-03-29,189190233.0,21546,"ÜT: -6.3480548,106.8316685",breaking news gerindra arab saudi siap menangkan prabowo subianto presiden sumateranews,Positive,breaking news gerindra arab saudi siap menangkan subianto sumateranews
2256,2023-03-29,330143224.0,155034,,prabowo presiden,Negative,
2258,2023-03-29,3314456581.0,80113,Kota Tangerang,karena pemilih dari pencinta bola tuh gede banget maka selamat presiden ri terserah mau milih wapresnya mahfud md biasa toh pilih wapres yg vokal di periode atau erick thohir atau paksa gibran keluar dari banteng moncong putih atas restu jokowi,Positive,karena pemilih dari pencinta bola tuh gede banget maka selamat terserah mau milih wapresnya mahfud md biasa toh pilih wapres yg vokal di periode atau erick thohir atau paksa gibran keluar dari banteng moncong putih atas restu jokowi
2259,2023-03-29,608835804.0,228,"DKI Jakarta, Indonesia",saya dukung utk saran saya prabowo sebaiknya sejak sekarang berjuang tanpa pamrih shg punya dignity tidak didikte dan harus balas budi ketika jadi presiden utk apa boleh buat saya dukung demi bangsa ini survive dan tdk hancur,Positive,saya dukung utk saran saya sebaiknya sejak sekarang berjuang tanpa pamrih shg punya dignity tidak didikte dan harus balas budi ketika jadi utk apa boleh buat saya dukung demi bangsa ini survive dan tdk hancur
2260,2023-03-29,2410032319.0,9571,Alam Bawah Sadar,berita loyalis peramal ini yakin presiden bertubuh gempal kulit kuning langsat dan tegas prabowo subianto,Positive,berita loyalis peramal ini yakin bertubuh gempal kulit kuning langsat dan tegas subianto
2263,2023-03-29,75167477.0,9090,"Jakarta Pusat, DKI Jakarta",presiden nya prabowo subianto wapres nya mahfud md,Negative,nya subianto wapres nya mahfud md
2275,2023-03-29,1119875790.0,3405,,prabowo baik patriot dgn partai gerindranya tp sejak bergabung ke jokowi harapan doa yg selama ini kita panjatkan hancur berjuang di pilpres lelah udah skr wktnya pak utk presiden,Negative,baik patriot dgn partai gerindranya tp sejak bergabung ke jokowi harapan doa yg selama ini kita panjatkan hancur berjuang di pilpres lelah udah skr wktnya pak utk
2314,2023-03-29,81027567.0,903,,cemen siapapun presiden bakalan berat krn beban utang yg ugalan tp yakin indonesia ga bakal hancur mendatang indonesia bakal hebat koq beri hukuman kpd orang yg tidak amanah yg sdh mengkhianati negeri ini,Negative,cemen siapapun bakalan berat krn beban utang yg ugalan tp yakin indonesia ga bakal hancur mendatang indonesia bakal hebat koq beri hukuman kpd orang yg tidak amanah yg sdh mengkhianati negeri ini
