,Date,User ID,Tweet,label,Clean
1061,2023-03-30,337035490.0,plot twist ganjar gak jadi presiden tapi diangkat jadi menpora,Positive,plot twist jadi tapi diangkat jadi menpora
1062,2023-03-30,777093139.0,ganjar bisa di bayangkan jika presiden dipastikan tidak ada piala dunia atau even di indonesia yg ada negara israel makanya jgn pilih ganjar,Positive,bisa di bayangkan jika dipastikan tidak ada piala dunia atau even di ada negara israel makanya jgn pilih
1063,2023-03-30,777093139.0,ganjar bisa di bayangkan jika presiden dipastikan tidak ada piala dunia atau even di indonesia yg ada negara israel makanya jgn pilihan saya bergeser ke prabowo,Positive,bisa di bayangkan jika dipastikan tidak ada piala dunia atau even di ada negara israel makanya jgn pilihan saya bergeser ke
1067,2023-03-29,373848200.0, pak ganjar itu slh satu variabel jk pdip mau menang dan berdasarkan survei mmng pdip punya potensi menang kalau ngelepas buat menang agak sulit krn faktor pemenang dan presiden menentukan utk kita bs lihat partai yg pernah menang dan klh susah utk menang lg,Positive,pak itu slh satu variabel jk pdip mau menang dan berdasarkan mmng pdip punya potensi menang kalau ngelepas buat menang agak sulit faktor pemenang dan menentukan kita lihat partai pernah menang dan klh susah menang
1070,2023-03-29,614747449.0,udh paling bener emang prabowo aja jadi presiden ganjar ternyata mentalnya rusak,Negative,paling bener emang jadi ternyata mentalnya rusak
1077,2023-03-29,483865227.0,ridwan kamil udah bikin blunder ganjar pranowo juga baru bikin blunder emang udah paling bener maju nyalonin jadi presiden cawapresnya aldi taher sekalian lah,Negative,ridwan kamil udah bikin blunder juga baru bikin blunder emang udah paling bener maju nyalonin jadi cawapresnya aldi taher sekalian lah
1083,2023-03-29,240260951.0,ganjar amp koster nyalon jadi presiden palestina,Negative,koster nyalon jadi palestina
1086,2023-03-29,164370154.0,tiara rasa kecewa terkadang membuat manusia jd berpaling begitu juga yg saya alami saya begitu kecewa thdp pak ganjar bila beliau kalah di mk dr itu kita hrs lbh solid mendukung beliau tuk memenangkan di tetap akhiran  gp for presiden kadal dipulangkan,Positive,tiara rasa kecewa terkadang membuat manusia berpaling begitu juga saya alami saya begitu kecewa thdp pak bila beliau kalah di mk itu kita lbh solid mendukung beliau tuk memenangkan di tetap akhiran gp for kadal dipulangkan
1089,2023-03-29,522060556.0,duet ganjar pranowo  wayan koster siap menggetarkan indonesia dalam pencalonan presiden nanti,Positive,duet wayan koster siap menggetarkan dalam pencalonan nanti
1090,2023-03-29,522060556.0,duet ganjar pranowo  wayan koster siap menggetarkan indonesia dalam pencalonan presiden nanti,Positive,duet wayan koster siap menggetarkan dalam pencalonan nanti
1091,2023-03-29,522060556.0,duet ganjar pranowo  wayan koster siap menggetarkan indonesia dalam pencalonan presiden nanti,Positive,duet wayan koster siap menggetarkan dalam pencalonan nanti
1093,2023-03-29,1701955820.0,ganjar presiden palestina,Negative,palestina
1095,2023-03-29,85539859.0,dl saya termasuk yang menjagokan pak ganjar untuk pilpres kini dengan statement bapak yang mengorbankan cita cita atlet sepak bola negara kita maka mohon maaf apabila di pemilu nanti akan banyak yang mengorbankan cita cita pak ganjar untuk jd presiden termasuk saya,Positive,dl saya termasuk yang menjagokan pak untuk kini dengan statement bapak yang mengorbankan cita cita atlet sepak bola negara kita maka mohon maaf apabila di nanti akan banyak yang mengorbankan cita cita pak untuk termasuk saya
1104,2023-03-29,113127868.0,ganjar for presiden for palestine,Positive,for for palestine
1107,2023-03-29,1746494863.0,bener jare koncoku mbiyen pak ganjar apik wonge tapi belum pantes jadi presiden indonesia untuk menggantikan pak jokowi dan lebih awal ketahuanmasih banyak yang lainnyaanies gak masok dakuh pastikan golputtoh siapapun presidenya gak ngaruh sama kehidupanku,Positive,bener jare koncoku mbiyen pak apik wonge tapi belum pantes jadi untuk menggantikan pak jokowi dan lebih awal ketahuanmasih banyak yang lainnyaanies masok dakuh pastikan golputtoh siapapun presidenya ngaruh sama kehidupanku
1111,2023-03-29,1466390575.0,ganjar for presiden palestine,Positive,for palestine
1112,2023-03-29,4568486294.0,bellamy ingat akan ada hukum alam rakyat indonesia tdk akan pernah lupa akan peristiwa ini silakan ganjar nyalon presiden dan tunggu pembalasan kami di tahun,Negative,bellamy ingat akan ada hukum alam rakyat akan pernah lupa akan peristiwa ini silakan nyalon dan tunggu pembalasan kami di tahun
1114,2023-03-29,228642572.0,dengan ini ganjar pranowo mengubur impiannya untuk jadi presiden haram pecinta bola pilih dia kalau nyalon tulis komentar yang kelihatannya tidak bisa menerima pembatalan indonesia jadi tuan rumah piala dunia ,Negative,dengan ini mengubur impiannya untuk jadi haram pecinta bola pilih dia kalau nyalon tulis komentar yang kelihatannya tidak bisa menerima pembatalan jadi tuan rumah piala dunia
1115,2023-03-29,875031109.0,ganjar otw jadi presiden palestina,Positive,otw jadi palestina
1117,2023-03-29,1554440905.0,selamat atas terpilihnya bapak ganjar pranowo sebagai presiden indonesia,Positive,selamat atas terpilihnya bapak sebagai
1120,2023-03-29,1484475763.0,ganjar for presiden palestina,Positive,for palestina
1127,2023-03-29,103435142.0,terimakasih pak ganjarsemoga sukses jadi presiden palestina,Positive,terimakasih pak ganjarsemoga sukses jadi palestina
1135,2023-03-29,459903730.0,ganjar for president tapi presiden palestina hehe,Positive,for president tapi palestina
1136,2023-03-29,520445760.0,gue memang bukan pdip tapi gue memutuskan untuk memilih ganjar pranowo untuk presiden tapi sejak blunder tentang israel pssi dan piala dunia  batal maaf saya salah ada calon presiden ada yg lebih baik daripada anda,Negative,gue memang bukan pdip tapi gue memutuskan untuk memilih untuk tapi sejak blunder tentang israel pssi dan piala dunia batal maaf saya salah ada ada lebih baik daripada anda
1137,2023-03-29,309164068.0,bulat caleg pdip ganjar presiden penampung aspirasi umat,Positive,bulat caleg pdip penampung aspirasi umat
1138,2023-03-29,309164068.0,fix caleg pdip presiden ganjar juosss guandosss,Positive,fix caleg pdip juosss guandosss
1140,2023-03-29,178886934.0,jangan pilih ganjar jadi presiden gblk emang,Negative,jangan pilih jadi gblk emang
1142,2023-03-29,1156266625.0,sebelumnya saya menjagokan njenengan jadi presiden tapi gara nolak israel di pildun  dan sekarang batal indonesia jd tuan rumah seketika itu males sama njenengan no ganjar,Negative,sebelumnya saya menjagokan njenengan jadi tapi gara nolak israel di pildun dan sekarang batal tuan rumah seketika itu males sama njenengan no
1143,2023-03-29,2837861166.0,tolak ganjar pranowo jd presiden,Negative,tolak
1146,2023-03-29,543170501.0,terimakasih kepada ganjar pranowo dan  wayan koster calon presiden palestina dan wakil presiden palestina atas perannya dalam mensukseskan gagalnya perhelatan fifa world cup  jazakumullah katsiran ketua majelis permusyawaratan rakyat palestina hidayat nur wahid,Positive,terimakasih kepada dan wayan koster palestina dan wakil palestina atas perannya dalam mensukseskan gagalnya perhelatan fifa world cup jazakumullah katsiran ketua majelis permusyawaratan rakyat palestina hidayat nur wahid
1148,2023-03-29,290271844.0,pengen berkata kasar gua takut uu ite jd presiden palestina aja lu ganjar,Negative,pengen berkata kasar gua takut uu ite palestina lu
1154,2023-03-29,389430360.0,walau ku tak sependapat dengan idolaku tapi tetap teguh berjuang untuk pak ganjar for presiden mungkin aku masih relawan sg kab pemalang itupun kalau tercatat karena selama ini dimonopoli oleh rang orang yg jago hukum apa daya cuma bakul di pasar,Negative,walau ku tak sependapat dengan idolaku tapi tetap teguh berjuang untuk pak for mungkin aku masih relawan sg kab pemalang itupun kalau tercatat karena selama ini dimonopoli oleh rang orang jago hukum apa daya cuma bakul di pasar
1165,2023-03-29,841740780.0,hasil survei terbaru indikator politik indonesia mengungkapkan mayoritas basis pemilih partai demokrasi indonesia perjuangan pdip menginginkan gubernur jawa tengah ganjar pranowo sebagai calon presiden capres,Positive,hasil terbaru indikator politik mengungkapkan mayoritas basis pemilih partai demokrasi perjuangan pdip menginginkan gubernur jawa tengah sebagai capres
1167,2023-03-29,168082298.0,mas ganjar selalu di hati dan psi tetap mencalonkan beliau sbg presiden di pemilu mas ganjar adalah pilihan terbaik untuk melanjutkan kepemimpinan presiden jokowi tapi mendukung bukan berarti tidak boleh berbeda pendapat kami juga sering mengkritisi pemerintah saat ini,Positive,mas selalu di hati dan psi tetap mencalonkan beliau sbg di mas adalah pilihan terbaik untuk melanjutkan kepemimpinan jokowi tapi mendukung bukan berarti tidak boleh berbeda pendapat kami juga sering mengkritisi pemerintah saat ini
1176,2023-03-28,2656661509.0,wkwkwkwklhahanies gubernur bukanpresiden juga masih ngapain ikut campur kegoblokan ganjar cs selamat nyungsep ganjarhahahaa,Positive,wkwkwkwklhahanies gubernur bukanpresiden juga masih ngapain ikut campur kegoblokan cs selamat nyungsep ganjarhahahaa
1190,2023-03-28,210756830.0,dukung ganjar jadi presiden palestina,Positive,dukung jadi palestina
1191,2023-03-28,180696019.0,sejumlah pihak mulai memasangkan prabowo subianto dan ganjar pranowo atau sebaliknya sebagai pasangan calon presiden dan calon wakil presiden menanggapi wacana itu sekjen pdip hasto kristiyanto menilai hal itu wajar,Positive,sejumlah pihak mulai memasangkan dan atau sebaliknya sebagai pasangan dan wakil menanggapi wacana itu sekjen pdip hasto kristiyanto menilai hal itu wajar
1192,2023-03-28,70828230.0,fakta politik adalah memang selama periode ini pdip jadi parpol pemenang pemilu mendampingi pak jokowi yg udah pasti akan turun gak jadi presiden lagi di faktanya pak jokowi bukan keturunan soekarno dan pak ganjar pranowo juga bukan padahal pdip di keluarga karno,Positive,fakta politik adalah memang selama periode ini pdip jadi parpol pemenang mendampingi pak jokowi udah pasti akan turun jadi lagi di faktanya pak jokowi bukan keturunan soekarno dan pak juga bukan padahal pdip di keluarga karno
1197,2023-03-28,3318230576.0,perkataan alm gusdur bakal terbukti bpk prabowo presiden ri bersama dg ibu puan maharani wakil presiden ri lupakan ganjar amp anies,Negative,perkataan alm gusdur bakal terbukti bpk bersama ibu puan maharani wakil lupakan
1200,2023-03-28,3672513812.0,ulama di kaltim ajak masyarakat indonesia dukung ganjar jadi presiden,Positive,ulama di kaltim ajak masyarakat dukung jadi
1211,2023-03-28,231355136.0,presiden jokowi kuatkan sinyal duet ganjarerick di pilpres,Positive,jokowi kuatkan sinyal duet ganjarerick di
1212,2023-03-27,257564347.0,mau coblos ganjar gara katanya paling pas buat presiden liat sekarang soal pildun  ga jadi ah mending pilih lawannya atau coblos lambang kpu aja,Positive,mau coblos gara katanya paling pas buat liat sekarang soal pildun jadi ah mending pilih lawannya atau coblos lambang kpu
1216,2023-03-27,4753128931.0,nakula gibran for presiden negeri ini darurat pemimpin sok ramah care kerakyat dll ternyata drama kadrunbye bye ganjar,Positive,nakula gibran for negeri ini darurat pemimpin sok ramah care kerakyat dll ternyata drama kadrunbye bye
1238,2023-03-27,2162133289.0,tvone kabar pagi senin maret wib relawan sahabat ganjar jatim gelar senam massal di surabaya surabaya jawa timur semarak dukungan untuk ganjar pranowo presiden indonesia semakin aktif,Positive,tvone kabar pagi senin maret wib relawan sahabat jatim gelar senam massal di surabaya surabaya jawa timur semarak dukungan untuk semakin aktif
1242,2023-03-27,555283879.0,aalona dan saya pastikan ganjar presiden,Positive,aalona dan saya pastikan
1252,2023-03-27,1978790995.0,survey indikator jika pemilihan presiden di adakan skrg siapa yang akan ibu bapak pilih sebagai presiden diantara nama berikut iy nama ganjar pranowo tetap berada di puncak survey capres dgn hasil ganjar pranowo,Positive,indikator jika pemilihan di adakan siapa yang akan ibu bapak pilih sebagai diantara nama berikut iy nama tetap berada di puncak capres hasil
1258,2023-03-27,393187515.0,penerus perubahan ganjar erick thohir dinilai dijodohkan presiden jokowi untuk pilpres pasangan yang sangat pas,Positive,penerus perubahan erick thohir dinilai dijodohkan jokowi untuk pasangan yang sangat pas
1267,2023-03-26,376644186.0,kan ada pak ganjar yg kemungkinan jadi presiden nti pasti di tanggung kok duit mereka ini banyak kok bang wkwkwkwk,Positive,kan ada pak kemungkinan jadi nti pasti di tanggung kok duit mereka ini banyak kok bang wkwkwkwk
1270,2023-03-26,55507370.0,survei indikator politik indonesia merilis hasil survei terbaru calon presiden capres yang menempatkan gubernur jawa tengah ganjar pranowo berada di posisi puncak simak berita selengkapnya di politik,Positive,indikator politik merilis hasil terbaru capres yang menempatkan gubernur jawa tengah berada di posisi puncak simak berita selengkapnya di politik
1287,2023-03-26,1978790995.0,itu yang kemudian kami sepakat untuk menjadi bagian dari sebuah gerakan nasional untuk mendukung ganjar pranowo menjadi presiden nanti ungkap iwan kepada awak media ganjar pranowo,Positive,itu yang kemudian kami sepakat untuk menjadi bagian dari sebuah gerakan nasional untuk mendukung menjadi nanti ungkap iwan kepada awak media
1294,2023-03-26,4776526452.0,sy dan keluarga besar sy akan mendukung pak ganjar pd pilpres th nanti semoga dimudahkan jalan pak ganjar mjd presiden ri aamiin,Positive,dan keluarga besar akan mendukung pak pd th nanti semoga dimudahkan jalan pak mjd aamiin
1299,2023-03-26,44560229.0,apa yang dilakukan pak ganjar pranowo itu politik tingkat tinggi kawanque jelang pemilihan presiden republik indonesia kalau tidak andersten lebih baik diam gak usah nyibun yu andersten,Negative,apa yang dilakukan pak itu politik tingkat tinggi kawanque jelang pemilihan republik kalau tidak andersten lebih baik diam usah nyibun yu andersten
1301,2023-03-26,1878861787.0,ganjarian spartan bali optimis partai demokrasi indonesia perjuangan pdip akan mengusung pak ganjar pranowo sebagai calon presiden capres pendukung gubernur jawa tengah itu juga yakin pak ganjar bisa memenangkan pemilihan presiden pilpres,Positive,ganjarian spartan bali optimis partai demokrasi perjuangan pdip akan mengusung pak sebagai capres pendukung gubernur jawa tengah itu juga yakin pak bisa memenangkan pemilihan
1303,2023-03-26,46693036.0,sejumlah organisasi relawan ganjar pranowo semakin gencar sosialisasikan sosok gubernur jawa tengah ini sebagai kandidat calon presiden capres di pemilu ke kalangan milenial sebagaimana yang dilakukan para milenial yang tergabung di srikandi,Positive,sejumlah organisasi relawan semakin gencar sosialisasikan sosok gubernur jawa tengah ini sebagai kandidat capres di ke kalangan milenial sebagaimana yang dilakukan para milenial yang tergabung di srikandi
1306,2023-03-25,231355136.0,presiden jokowi kuatkan sinyal duet ganjarerick di pilpres,Positive,jokowi kuatkan sinyal duet ganjarerick di
1309,2023-03-25,605179146.0,pak erick thohir menteri bumn merupakan cawapres potensial dan terkuat untuk mendampingi capres seperti ganjar pranowo di pilpres elektabilitas menteri terbaik dan andalan presiden jokowi itu dinilai tidak menurun sebagai cawapres,Positive,pak erick thohir menteri bumn merupakan cawapres potensial dan terkuat untuk mendampingi capres seperti di elektabilitas menteri terbaik dan andalan jokowi itu dinilai tidak menurun sebagai cawapres
1318,2023-03-25,2355332558.0,kolaborasi pasangan ganjar pranowo sebagai capres dan sebagai cawapres diprediksi semakin memungkinkan terwujud berdasarkan hasil survei dua orang tersebut memiliki elektabilitas yang tinggi dan berpotensi unggul dalam pemilihan presiden,Positive,kolaborasi pasangan sebagai capres dan sebagai cawapres diprediksi semakin memungkinkan terwujud berdasarkan hasil dua orang tersebut memiliki elektabilitas yang tinggi dan berpotensi unggul dalam pemilihan
1320,2023-03-25,2580861451.0,kolaborasi pasangan ganjar pranowo dan diprediksi semakin memungkinkan terwujud berdasarkan hasil survei indo barometer dua orang tersebut memiliki elektabilitas yang tinggi dan berpotensi unggul dalam pemilihan presiden,Positive,kolaborasi pasangan dan diprediksi semakin memungkinkan terwujud berdasarkan hasil indo barometer dua orang tersebut memiliki elektabilitas yang tinggi dan berpotensi unggul dalam pemilihan
1323,2023-03-25,2557287680.0,saya sebagai masyarakat awam ingin mengetahui karya pak ganjar yg populer kira apa sajasebagai referensi untuk memilih presiden th nanti karena kemungkinan ada vsampai calon,Positive,saya sebagai masyarakat awam ingin mengetahui karya pak populer kira apa sajasebagai referensi untuk memilih th nanti karena kemungkinan ada vsampai
1334,2023-03-25,393187515.0, qodari indo barometer ganjar pranowo erick thohir diprediksi terwujud di pilpres keduanya memiliki elektabilitas yang tinggi dan berpotensi unggul dalam pemilihan presiden,Positive,qodari indo barometer erick thohir diprediksi terwujud di keduanya memiliki elektabilitas yang tinggi dan berpotensi unggul dalam pemilihan
1337,2023-03-25,91185042.0,assalamualaikum semangat pagi bahagia banget baca ini aamiin kan bareng bareng yuk ganjar ri pada nanti bu mega dan pak jokowi sepakat usung ganjar jd presiden pangi syarwi chaniago analisis politik voxpol center research and consulting,Positive,assalamualaikum semangat pagi bahagia banget baca ini aamiin kan bareng bareng yuk pada nanti bu mega dan pak jokowi sepakat usung pangi syarwi chaniago analisis politik voxpol center research and consulting
1362,2023-03-24,58255617.0,sepertinya pindah haluan ke psi aja ini fatal kalau ganjar jadi presiden ri indonesia tdk akan bisa jadi host acara skala global calon presiden lain selain ganjar dan anies siapa ya,Negative,sepertinya pindah haluan ke psi ini fatal kalau jadi akan bisa jadi host acara skala global lain selain dan siapa
1363,2023-03-24,2655442453.0,pengamat politik dari universitas andalas unand sumatera barat asrinaldi mengatakan koalisi indonesia bersatu kib berpeluang mengusung gubernur jawa tengah ganjar pranowo maju pada pemilihan presiden pilpres apabila tidak diusung pdip,Positive,pengamat politik dari universitas andalas unand sumatera barat asrinaldi mengatakan koalisi bersatu kib berpeluang mengusung gubernur jawa tengah maju pada pemilihan apabila tidak diusung pdip
1365,2023-03-24,2905567770.0,untuk mencegah insiden tak terduga yg dialami anak ganjar menghimbau orang tua utk lebih peduli thp anak,Positive,untuk mencegah insiden tak terduga dialami anak menghimbau orang tua lebih peduli thp anak
1381,2023-03-24,2905567770.0,ganjar menghimbau hindari pungli agar semua pihak hindari pungli dalam mewujudkan jateng ramah investasi,Positive,menghimbau hindari pungli agar semua pihak hindari pungli dalam mewujudkan jateng ramah investasi
1388,2023-03-23,255866913.0,belakangan presiden jokowi seakan memberi sinyal dukungan terhadap prabowo subianto dan ganjar pranowo untuk maju di pilpres namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan,Positive,belakangan jokowi seakan memberi sinyal dukungan terhadap dan untuk maju di namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan
1389,2023-03-23,771030588.0,belakangan presiden jokowi seakan memberi sinyal dukungan terhadap prabowo subianto dan ganjar pranowo untuk maju di pilpres namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan,Positive,belakangan jokowi seakan memberi sinyal dukungan terhadap dan untuk maju di namun jika dilihat lebih jauh menduetkan keduanya akan tetap hadapi sejumlah tantangan
1399,2023-03-23,2718336037.0,asmara kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,asmara kawan dalam selimut jokowi berencana menduetkan dengan tidak nenutup opsi penundaan
1401,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,kawan dalam selimut jokowi berencana menduetkan dengan tidak nenutup opsi penundaan
1402,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak menutup opsi penundaan pemilu,Positive,kawan dalam selimut jokowi berencana menduetkan dengan tidak menutup opsi penundaan
1403,2023-03-23,2718336037.0,polri kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,polri kawan dalam selimut jokowi berencana menduetkan dengan tidak nenutup opsi penundaan
1404,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,kawan dalam selimut jokowi berencana menduetkan dengan tidak nenutup opsi penundaan
1410,2023-03-23,2718336037.0,kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,kawan dalam selimut jokowi berencana menduetkan dengan tidak nenutup opsi penundaan
1412,2023-03-23,2718336037.0,tempo kawan dalam selimut presiden jokowi berencana menduetkan ganjar pranowo dengan prabowo tidak nenutup opsi penundaan pemilu,Positive,tempo kawan dalam selimut jokowi berencana menduetkan dengan tidak nenutup opsi penundaan
1415,2023-03-23,46693036.0,presiden joko widodo semakin terlihat nyata sedang mempersiapkan penggantinya prabowo subianto dan ganjar pranowo diduga kuat sebagai sosok yang dijagokan jokowi di pemilu presiden mendatang ini terlihat dengan semakin seringnya jokowi mengajak prabowo ke kunjungan,Positive,joko widodo semakin terlihat nyata sedang mempersiapkan penggantinya dan diduga kuat sebagai sosok yang dijagokan jokowi di mendatang ini terlihat dengan semakin seringnya jokowi mengajak ke kunjungan
1417,2023-03-23,1878861787.0,para sukarelawan yang tergabung dalam jaringan santri sumatera jastra mendeklarasikan dukungan pranowo presiden di pondok pesantren nurul qodiri kecamatan way pengubuan kabupaten lampung tengah lampung,Positive,para sukarelawan yang tergabung dalam jaringan santri sumatera jastra mendeklarasikan dukungan di pondok pesantren nurul qodiri kecamatan way pengubuan kabupaten lampung tengah lampung
1419,2023-03-23,202454342.0,steel asmara masa projo yg berubah jadi gp mania alias ganjar pranowo mania malahan bubar terus dukung prabowo alasannya ganjar ga punya pandangan apa untuk jadi presiden makanya jgn kebanyakan makan erwe otak lu tumpul kek tembok,Positive,steel asmara masa projo berubah jadi gp mania alias mania malahan bubar terus dukung alasannya punya pandangan apa untuk jadi makanya jgn kebanyakan makan erwe otak lu tumpul kek tembok
1462,2023-03-22,4517167514.0,survei smrc ganjar makin populer ungguli prabowo dan anies adalah pilihanku untuk capres sudah pasti sebagian besar rakyat indonesia bersatu mendukung pak sebagai presiden ri pada ya gak pakde,Positive,smrc makin populer ungguli dan adalah pilihanku untuk capres sudah pasti sebagian besar rakyat bersatu mendukung pak sebagai pada pakde
1470,2023-03-22,91103761.0,ganjar pranowo presiden bergema di desa banaranwetan kec bagor kab nganjuk sabtu ratusan warga simpatisan yg terdiri dari petani nelayan dst bertekad mengawal nama ganjar sbg penerus estafet presiden jokowi menuju kemenangan di pilpres,Positive,bergema di desa banaranwetan kec bagor kab nganjuk sabtu ratusan warga simpatisan terdiri dari petani nelayan dst bertekad mengawal nama sbg penerus estafet jokowi menuju kemenangan di
1486,2023-03-22,91185042.0,berharap supaya program ini menjadi program nasional sehingga tidak ada lagi umat yg tertipu lembaga seperti act,Negative,berharap supaya program ini menjadi program nasional sehingga tidak ada lagi umat tertipu lembaga seperti act
1487,2023-03-22,990237626.0,direktur lembaga riset lanskap politik indonesia andi yusran memprediksi suara nu akan mengarah ke dua tokoh yang digadanggadang akan maju sebagai calon presiden capres mereka adalah anies baswedan dan ganjar pranowo,Negative,direktur lembaga riset lanskap politik andi yusran memprediksi suara nu akan mengarah ke dua tokoh yang digadanggadang akan maju sebagai capres mereka adalah dan
1497,2023-03-22,79130206.0,jaringan santri sumatera gelar deklarasi dukung ganjar pranowo presiden,Positive,jaringan santri sumatera gelar deklarasi dukung
1501,2023-03-22,2580145964.0,besarnya harapan dan dukungan untuk gubernur jawa tengah menjadi penerus program dan kepemimpinan pak di tahun terus bermunculan kali ini simpatisan dari nganjuk mendeklarasikan dukungan untuk ganjar pranowo presiden indonesia,Positive,besarnya harapan dan dukungan untuk gubernur jawa tengah menjadi penerus program dan kepemimpinan pak di tahun terus bermunculan kali ini simpatisan dari nganjuk mendeklarasikan dukungan untuk
1504,2023-03-22,106247388.0,sikap pdip atas wacana duet ketua umum partai gerindra prabowo subianto dan gubernur jawa tengah ganjar pranowo di pemilihan presiden berlahan mulai melunak setelah jokowi bertemu dengan ketua umum pdip megawati soekarnoputri di istana merdeka,Positive,sikap pdip atas wacana duet ketua umum partai gerindra dan gubernur jawa tengah di pemilihan berlahan mulai melunak setelah jokowi bertemu dengan ketua umum pdip megawati soekarnoputri di istana merdeka
1511,2023-03-21,41730943.0,santri di sumatera galang kekuatan dukung ganjar presiden,Positive,santri di sumatera galang kekuatan dukung
1517,2023-03-21,231355136.0,jaringan santri sumatera deklarasi dukung ganjar presiden,Positive,jaringan santri sumatera deklarasi dukung
1518,2023-03-21,1643277624.0,survey smrc maret ganjar pranowo terataa ganjar pranowo presiden ku presiden kita tahun ,Positive,smrc maret terataa ku kita tahun
1523,2023-03-21,2385926900.0,alasan tsamara amany mendukung  ganjar presiden ri karena  ganjar orangnya apa adanya bagi tsamara itu sangat penting sbg pemimpin seperti pak jokowi apa adanya beliau berani mengambil kebijakan yg non populer utk indonesia semoga tsamara bergabung ke pdip,Negative,alasan tsamara amany mendukung karena orangnya apa adanya bagi tsamara itu sangat penting sbg pemimpin seperti pak jokowi apa adanya beliau berani mengambil kebijakan non populer semoga tsamara bergabung ke pdip
1524,2023-03-21,3190182756.0,nganjuk bergelora gelorakan semangat mendukung ganjar pranowo the next jokowi deklarasi simpatisan ganjar pranowo presiden di thn,Positive,nganjuk bergelora gelorakan semangat mendukung the next jokowi deklarasi simpatisan di thn
1527,2023-03-21,2887087309.0,prabowo ganjar presiden dan wapres ri lawan kadrunkampret sama cebong hrs bersatu demi nkrilawan kadrun fpi hti khilafahisis,Negative,dan wapres lawan kadrunkampret sama cebong bersatu demi nkrilawan kadrun fpi hti khilafahisis
1533,2023-03-21,88352716.0,kabar duet prabowoganjar menjadi penting bagi pan sebab partai ini mendukung ganjar sebagai salah satu calon presiden sesuai dengan hasil rapat kerja nasional,Positive,kabar duet prabowoganjar menjadi penting bagi pan sebab partai ini mendukung sebagai salah satu sesuai dengan hasil rapat kerja nasional
1534,2023-03-21,1076275093.0,saya yakin kita disini mempunyai satu tujuan yaitu mengantarkan bapak ganjar pranowo sebagai calon presiden,Positive,saya yakin kita disini mempunyai satu tujuan yaitu mengantarkan bapak sebagai
1535,2023-03-21,88352716.0,jokowi menyiapkan duet prabowo ganjar untuk menghadapi anies baswedan upaya jokowi mendukung sejumlah tokoh untuk pemilu berlangsung di tengah agenda perpanjangan masa jabatan presiden,Positive,jokowi menyiapkan duet untuk menghadapi upaya jokowi mendukung sejumlah tokoh untuk berlangsung di tengah agenda perpanjangan masa jabatan
1536,2023-03-21,4097650214.0,elektabilitas prabowo subianto sebagai calon presiden capres unggul jauh di atas ganjar pranowo dan anies baswedan prabowo subianto,Positive,elektabilitas sebagai capres unggul jauh di atas dan
1539,2023-03-21,23343960.0,menurut ganjar dalam kegiatan tersebut mereka hanya membahas politik pangan bukan politik menjelang pemilihan presiden mendatang,Negative,menurut dalam kegiatan tersebut mereka hanya membahas politik pangan bukan politik menjelang pemilihan mendatang
1552,2023-03-21,1021578788.0,setelah kunjungan panen raya bersama presiden jokowi paslon ganjar prabowo menjadi perbincangan publik yang akan memenangkan pilpres,Positive,setelah kunjungan panen raya bersama jokowi paslon menjadi perbincangan publik yang akan memenangkan
1561,2023-03-21,224590687.0,ganjar pranowo dan ksp moeldoko didukung oleh peserta musra xxv jambi untuk ikut maju pada pemilihan presiden sebagai pasangan capres amp cawapres,Positive,dan ksp moeldoko didukung oleh peserta musra xxv jambi untuk ikut maju pada pemilihan sebagai pasangan capres cawapres
1563,2023-03-21,1868379883.0,ganjar pranowo dan ksp moeldoko didukung oleh peserta musra xxv jambi untuk maju pada pemilihan presiden sebagai pasangan caprescawapres moeldoko,Positive,dan ksp moeldoko didukung oleh peserta musra xxv jambi untuk maju pada pemilihan sebagai pasangan caprescawapres moeldoko
1580,2023-03-20,88352716.0,gagasan menduetkan prabowo subianto dengan ganjar pranowo untuk pemilu muncul jokowi menilai prabowo dan ganjar samasama bisa menjadi calon presiden ideal semuanya katanya,Positive,gagasan menduetkan dengan untuk muncul jokowi menilai dan samasama bisa menjadi ideal semuanya katanya
