,Date,User ID,Tweet,label
2023,2023-03-18,,semoga bapak anies baswedan menjadi presiden ri ke aminnnn,Positive
2024,2023-03-18,,nambah lagi orang yg sakit hati ma anies jika anies presiden,Negative
2025,2023-03-18,,inismyname sekecamatan terlalu kecil om disni malah kecamatan tetangga surga fix bapak yang sudah jelas bisa jaga keutuhan rumah tangganya insyaallah kecamatan ketiga menyusul bulan depan aye wakili satu kabupaten insyaallah,Positive
2026,2023-03-18,199609723.0,ydk tau bukan berarti tdk ada ya dan jg bukan berarti mau perduli krn misi sama toh asal tdk anies yg naik presiden mknya sgl cara dilakukan fgn penundaan pemilu dgn sgl macam dalih,Negative
2027,2023-03-18,,chotimah keren rakyat sekarang sudah cerdas kecerdasan pikiran dan akhlak yg menuntun untuk mendukung dan memilih anies baswedan sebagai presiden insya allah orang baik dan tulus akan memberikan manfaat besar bagi masyarakat bangsa dan negara tetap semangat,Positive
2028,2023-03-18,306615832.0,mari rakyat bersatu saatnya lawan oligarki selamatkan indonesia anies presiden ri,Positive
2029,2023-03-18,,seandainya anies jd presiden ini seandainya yaa aku yakin om ruhut akan jd penjilat anies kalo ini aku yakin gak ragu spt seandainya td,Positive
2030,2023-03-18,,masyaallah tabarrakalahu warga surabaya jiwa dan semangat pejuang kemerdekaan indo telag menjiwai semangat perubahan bersama capres anies utk dimenangkan jadi presiden ri pd pilpres aamiin,Positive
2031,2023-03-18,85611078.0,harusnya menebar manfaat itu lebih baik semoga bapak kembali nyapres,Positive
2032,2023-03-18,,yah dong pak anies presiden ri,Positive
2033,2023-03-18,,anies baswedan presiden ri iki suroboyo rek,Negative
2034,2023-03-18,,anies baswedan presiden ri iki suroboyo rek,Negative
2035,2023-03-18,,luar biasa sambutan dimana mana diatas kertas insya allah anies presiden kecuali jmh dibalik kardus digembok hanya allah yg tau contoh kasus hitungan orang jahat dan penipu hitungan orang cerdas semoga kita bisa jaga kardus digembok,Positive
2036,2023-03-18,,mpu itu tanda gagasan dan wawasan anies sangat tinggicocok dan layak jadi presiden,Positive
2037,2023-03-18,,memangnya bawaslu sdh efektif bekerja sekarang ini lha anies saja blm daftar bakal capres pemilu memangnya umat islam gak boleh masuk masjid sejak kapan uunya berlaku kalau begitu ulama terkenal artis menteri bahkan presiden juga dilarang masuk masjid,Positive
2038,2023-03-17,,samosir anies for presiden,Negative
2039,2023-03-17,,ya allah jadikanlah bapak anies baswedan presiden,Negative
2040,2023-03-17,236004490.0,kalian pada ga tahu presiden terpilih ya anies baswedan makanya bawaslu ingin menjatuhkan nama baik anies,Positive
2041,2023-03-17,,anies lagi hayalan tingkat dewa jadi presiden di,Positive
2042,2023-03-17,,partai demokrat masih meyakini sang ketua umum agus harimurti yudhoyono ahy masih jadi sosok calon wakil presiden cawapres yang paling pas buat mendamping anies baswedan di pilpres,Positive
2043,2023-03-17,,keren abis kapan lagi punya presiden yg keren dan intelek spt ini sekaranglah saatnya demi akal sehat anies for,Positive
2044,2023-03-17,,luaskan dukungan ke anies seluas luasnya ke seluruh penjuru negeri anies for presiden,Positive
2045,2023-03-17,,saya di banten gasss pooollll untuk anies menuju presiden,Negative
2046,2023-03-17,,formas nu mendukung anies baswedan for presiden,Positive
2047,2023-03-17,,salah satu alasan kenapa ane gasss pooollll terus buat anies jadi presiden karena mantap benar dan rakyat ingin perubahan,Positive
2048,2023-03-17,,anies pantas menjadi presiden ke,Negative
2049,2023-03-17,567132989.0,mastito yang sudah isi pasti dimusuhi orang yg takut miskin jika tidak berkuasa makin jelas anies layak diperjuangkan jadi presiden yes,Negative
2050,2023-03-17,,anies belom pasti jadi capres aja banyak tingkah,Negative
2051,2023-03-17,567132989.0,partai pdx membuat rezim bajingan berkuasa penuh bahkan presiden konoha pun gagal berantas preman katanya pak anies satria baja hitam akan maju indonesia bebas preman dan pungli yg dibacking nenek lampir,Positive
2052,2023-03-17,,kalo gini ceritanya jadi tambah yakin kalo pak harus jadi presiden nanti saya dan orang keluarga besar saya dipastikan bakal pilih pak semoga pak anies selalu diberi kesehatan aamiin,Positive
2053,2023-03-17,,sampe mulut kau bau bangkejempol kau kriting brekele anies gk bakalan pernah jd presidenliat aja buktinya nnt,Negative
2054,2023-03-17,,hanya seorang anies yg bisa membuat masyarakat haru yg datang sambut pak anies tidak harus di bayar atau di kasi makan tapi yg datang karna pengen perubahan anies presiden,Positive
2055,2023-03-17,,asmara ayo rapatkan barisan wujudkan keinginan bersama dlm semangat perubahan dan perbaikan indonesia kedepan yang lebih baik kehendak rakyat murni berjuang bersama orang pilihan dan anies baswedan adalah sosok pemimpin yg dpt dipercaya amp amanah anies presiden tetap semangat,Positive
2056,2023-03-17,,energi aura anies sangat melekat pada setiap warga masyarakat indonesia yg menginginkan perubahan indonesia kedepannya yg lebih baik ayo teruskan perjuangan bersama rakyat dan anies lah sosok pemimpin yg paling pantas menerima mandat rakyat utk menjadi presiden semangat,Positive
2057,2023-03-17,,idha indonesia memanggil anies baswedan sosok pemimpin yg paling pantas didukung utk menjadi presiden tdk diragukan lagi kematangan beliau dlm pemerintahan amp politik ayo kawal dan dukung bersama utk mewujudkan cita negara dlm mensejahterakan keadilan sosial seluruh rakyat,Positive
2058,2023-03-17,,samosir calon presiden anies baswedan dimanamana tempat dieluelukan warga masyarakat indonesia harapan perubahan dan perbaikan rakyat bangsa dan negara sudah melekat pada diri sosok anies dlm mewujudkannya insya allah keinginan bersama ini terwujud dlm kesejahteraan keadilan,Positive
2059,2023-03-17,306615832.0,terlihat rakyat begitu mencintainya anies presiden ri,Positive
2060,2023-03-17,,semoga pak anies menang jadi presiden aamiiinx alloohumma aamiiin,Positive
2061,2023-03-17,,sy berharap kalian tdk usah mencarimenunggu nunggu bacapresbacapres yg belum jelas dan masih diragukan suka gak dukanya pak anies sdh jelas dan mmg pantas utk kita dukung jadi presiden ri semoga allah swt meridai kita semua,Positive
2062,2023-03-17,,takbiiiirrr anies presiden,Positive
2063,2023-03-17,,masya allah mantap anies presiden,Positive
2064,2023-03-17,,klo yg jadi presiden anies ikn tetep lanjut tapi alih fungsi jadi kawasan ekonomi klo yg jadi prabowo ikn lanjut jadi ibukota,Negative
2065,2023-03-17,306615832.0,anies baswedan wong suroboyo indonesia asli insya alloh presiden ri,Positive
2066,2023-03-17,,iki jawa timur rek pokoke anies kabeh simfoni kebangsaan indonesia raya untuk indonesia perubahan jawa timur bersatu berjuang menang presiden indonesia sejahtera seluruh simpul relawan dan partai pendukung pengusung siap memenangkan mas anies presiden,Positive
2067,2023-03-17,,pasca oktober bangsa indonesia memang sgt mendambakan presiden kepala negara yg konsistenga menclamencle ga membuat pihak lain tersinggung dan akhirnya berlabuh ke pemimpin yg konsisten amp istiqomah pilihan cuma jatuh pd anies baswedan,Positive
2068,2023-03-17,,asmara kata cebong jls jumat byk orangdi manfaatkan anieslah klu mmg tdk senang knp para jamaah berbondong ingin bersalamanitu tandanya anies mmg sgt disukai wargacebong dungu saja yg goblokrakyat ingin perubahanhidup anies presiden cebong auto gelisah,Negative
2069,2023-03-17,1709238618.0,mantap pak presiden era pdip habis karna akan jadi duel prabowo vs anies pdip anak bawang,Positive
2070,2023-03-17,306615832.0,anies pemimpin yang merakyat menghormati para ulama presiden ri,Positive
2071,2023-03-17,,anies rasid baswedan insha allah presiden,Positive
2072,2023-03-17,,hanya penundaan pemilu kenapa harus merubah konstitusi pemilu itu ada pilpres juga dimana presiden habis masa jabatan konstitusi kita pasal uud tdk mengatur perpanjangan masa jabatan presiden dugaanku perubahan itu yg ditakutkan anies modal dah nipis,Negative
2073,2023-03-17,306615832.0,asmara rakyat sudah tidak sabar mendukung anies presiden ri hidup rakyat hidup indonesia,Positive
2074,2023-03-17,306615832.0,alhamdulillah jangan biarkan orang baik berjuang sendiri mari bersama dukung anies presiden ri,Positive
2075,2023-03-17,,ri emang sih maunya rakyat anies yg jadi presidentapi besok pilpres hasilnya gk ada yg tau minimal masa suram dah lewatklo presiden besok gaul di dunia internasional gk maluin,Negative
2076,2023-03-17,,mudahan alloh swt mengabulkan doa kita semua bapak anies baswedan menjadi presiden indonesia,Positive
2077,2023-03-17,,insha allah anies baswedan presiden ri,Positive
2078,2023-03-17,,anies presiden indonesia,Negative
2079,2023-03-17,,partai demokrat masih meyakini sang ketua umum agus harimurti yudhoyono ahy masih jadi sosok calon wakil presiden cawapres yang paling pas buat mendamping anies baswedan di pilpres,Positive
2080,2023-03-17,,saya menerima relawan di pekanbaru yg kembali melakukan deklarasi utk mendukung anies baswedan dan sbg presiden dan wakil presiden tahun mendatang dukungan untuk putra mantan presiden sby sbg pendamping anies di pemilu,Positive
2081,2023-03-17,,relawan di pekanbaru kembali melakukan deklarasi untuk mendukung anies baswedan dan sebagai presiden dan wakil presiden tahun mendatang dukungan untuk putra mantan presiden sby sbg pendamping anies di pemilu,Positive
2082,2023-03-17,,rg mkax apkh anda mau di pimpin sma manusia pmhong sprti si anies tu mari kt bersatu di nnti kita hncurkn mimpix anies jgn smpai dia jdi presiden cukup jkrt sja dia bhongi dgn berjubah agama jgn smpai nkri ni hancur,Negative
2083,2023-03-17,199609723.0,otak lu kaga sampa bro jauh kemn lawan anies lah junjungan lu aja takut setengah mati sampe kirim buzzer busuk utk serang dr sgl arah walau akhirnya gagal dan masyarakat ttp semangat usung abas for presiden,Negative
2084,2023-03-17,,tv pak anies kalau bapak presiden ri ditahun bisakah para koruptor dihukum mati,Negative
2085,2023-03-17,,kalau sudah begini keadaannya tinggal tunggu waktu anies presiden ri,Negative
2086,2023-03-17,,masyaa syaa allah perubahan dan perbaikn negara sdh di depan mataayo rakyat indonesia satukn barisan dan menangkn bpk anies baswedan menjd presiden indonesia,Positive
2087,2023-03-17,,anies emang hebat mau diletakkan dimana saja bisa dan keilmuannya dlm segala bidang sudah ok aneis presiden,Positive
2088,2023-03-17,80559922.0,jawa timur mantap lho cak anies baswedan usai shalat jumat di masjid alakbar surabaya dikerubungi jamaah masjid yang berebut ingin bersalaman dengan calon presiden ri tsb video dari smara,Positive
2089,2023-03-17,,asmara masya allah luar biasa sungguh sangat luar biasa dan ini fakta di mana mana sambutan masyarakat terhadap pak anies selalu membludak alhamdulillah insya allah beliau pak anies rasyid baswedan presiden di aamiin yaa robbal aalamiin,Positive
2090,2023-03-17,,septiawan semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya agar keadilan dan kesejahteraan dapat dinikmati oleh seluruh rakyat indonesia aamiin yaa rabbal aalamiin,Positive
2091,2023-03-17,,inismyname lahhh lepas akalnya kok bisa bentukan kriteria iri bilang boss capresku keluarganya lengkap jika bapak jdi presiden kan sudah jelas ada ibu negaranya,Positive
2092,2023-03-17,,itulah mengapa kita wajib bersyukur besok yg tarung anies vs prabowo salah satu yg jadi kita sebagai rakyat gk bakalan malu klo presiden bergaul di dunia internasional pak klo gaul di forum internasional malah rakyatnya yg ketar ketir tahan nafasuntung jarang,Positive
2093,2023-03-17,,pak jokowi dilahirkan oleh pak prabowo ahok kemudian anies baswedan juga tidak lepas dari kontribusi pak prabowo subianto tutur noel dalam acara deklarasi prabowo presiden di gedung joeang menteng jakarta pusat minggu,Negative
2094,2023-03-17,,reng medureh katamoyan calon presiden alhamdulillahahlan wa sahlan semoga sehat selalu pak anies kami masyarakat madura menunggu kedatangan anda,Positive
2095,2023-03-17,,yaudah iya nies suka suka ente,Positive
2096,2023-03-17,,mas anies presiden,Negative
2097,2023-03-17,2154315079.0,semakin kalian fitnah anies semakin mentereng dianya percuma kalian keluarkan narasi negatif kpd anies anies insyaallah presiden ri,Negative
2098,2023-03-17,,anies ahy insya allah presiden ri dan wakil presiden ri di aamiin,Positive
2099,2023-03-17,,buah manggis buah duren pak anies presiden,Negative
2100,2023-03-17,1729938073.0,ewett insya alloh pak anies jadi presiden ri itu mereka yg bikin aturan bikin susah rakyat langsung penjarain aja pak anies,Negative
2101,2023-03-17,306615832.0,bersama rakyat lakukan perubahan untuk indonesia lebih baik maju damai adil dan makmur anies presiden ri,Positive
2102,2023-03-17,,samosir pak anies baswedan pilihan rakyat indonesia pemimpin yang baik dan cerdas presiden di tahun,Positive
2103,2023-03-17,,rakyat jatim lebih semangat menyambut anies baswedan presiden ri,Positive
2104,2023-03-17,,alhamdulillah sukses terus buat pak anies insya allah presiden,Positive
2105,2023-03-17,,kenapa parti seuprit itu nggak mau dukung pak anies dan kenapa pada panik kalo,Negative
2106,2023-03-17,99684750.0,anies baswedan presiden indonesia,Negative
2107,2023-03-17,30766806.0,anies baswedan presiden ri,Negative
2108,2023-03-17,,inismyname juanda surabaya ini boss insyaallah,Positive
2109,2023-03-17,68930552.0,partai demokrat menilai ahy masih kandidat yang pas mendampingi bakal calon presiden anies baswedan pada pilpres,Positive
2110,2023-03-17,2279797170.0,kita dukung anies agar terpilih sebagai presiden ri ke,Positive
2111,2023-03-17,,pemimpin tanpa prestasi dan tanpa kerja nyata anies bukan presiden ri,Negative
2112,2023-03-17,,anies akan jadi presiden ri segera di,Negative
2113,2023-03-17,,dengan kuasa allah pak anies rasid baswedan semoga menjadi presiden ri tahun qobul ya allah,Positive
2114,2023-03-17,,pak anies mah santuy mau dikritik yg kata kasar bgt difitnah dijelekin kyk apapun cm disenyumin dan dibuktikan dgn kinerjanya ya allah semoga pak anies jd presiden nnt aamiin,Positive
2115,2023-03-17,,marm itulah manfaatnya calon seorang pemimpin bangsa ini yang gemar membaca buku dan mempunyai rekrikot pengalaman kerja keras dan bukan pencitraan serta profesional dan amanahsemua itu hanya ada di dirinya pak anies rasyid baswedan presiden,Positive
2116,2023-03-17,,samosir,Negative
2117,2023-03-17,18129942.0,anies baswedan membantah dirinya disebut mencuri start kampanye untuk pemilihan presiden,Negative
2118,2023-03-17,,yaa alloh menangkanlah pak anies baswedan di pemilu presiden dan jadikan pemimpin yang amanah aamiin yra,Positive
2119,2023-03-17,107319980.0,mengapa memilih anies baswedan sebagai presiden indonesia ini dia alasannya,Negative
2120,2023-03-17,,siapa menterinya merunutnya gini siapa yg paling diuntungkan siapa yg paling butuh itu siapa yg paling merasa berkuasa,Positive
2121,2023-03-17,,lu lihat sja nanti hut siapa yg jdi presiden kalau anies yg jdi presiden lu pulang ke sibolga jualan tuak sama daging anjing penjilat haram di piara,Negative
2122,2023-03-17,,akal sehat menentukan pilihan purnawirawan tni polri mengambil sikap tegas dukung mas presiden ri anies memenuhi syarat kepemimpinan terbaik rasional memilki rekam jejak yg baik kebijakan yg berkeadilan sesuai regulasi dan untuk kepentingan umum,Positive
2123,2023-03-17,,meating terbatas membahas bgaimana exit plan utk mngamankan objek pundi cuan jikalau bpk anies rb insya allah mnjdi presiden,Positive
2124,2023-03-17,,anies baswedan gunakan kahmi dan ormas terlarang agar dapat maju menjadi presiden,Negative
2125,2023-03-17,72004620.0,saya yakin anies terpilih jadi presiden indonesia ke,Positive
2126,2023-03-17,,chotimah tetap anies for presiden,Negative
2127,2023-03-17,,bampe yg dimaksud wan abud itu anies baswedan presiden ri pilihan rakyat cerdas ya kasihan amat tuh org sampe dengki nya sm anies pasti krn gak bisa makan keluarga nyamakanya cari makan dgn ngebenci anies,Negative
2128,2023-03-17,474746759.0,bisa jadi alloh akan memuliakan anies jd presiden kalau kebkaran sudah pasti karena ijin alloh kalau  salahkan bisa jd karena ijin kakak pembina,Negative
2129,2023-03-17,,memalukan dan menjijikkan asmara anies didu saewad idha sir,Negative
2130,2023-03-17,,anies aamiin semoga gusti allah swt meridhoi sehingga bisa terwujud pak anis baswedan menjadi presiden ri di tahun,Positive
2131,2023-03-17,,suguh lelah debat sama manusia satu inijawab teruss tapi ngak di pikir,Negative
2132,2023-03-17,,yang jauh berangkat yang dekat merapat cak ning ebes emes mas mbak yu mene malam minggu ktmu mas nang tunjungan wes wayahe melu anies presiden indonesia,Negative
2133,2023-03-17,552523769.0,muhaimin ragu anies baswedan maju sebagai calon presiden,Negative
2134,2023-03-16,,pemimpin menuju perubahan,Negative
2135,2023-03-16,,ini baru calon pemimpin di nkri tahun yok kita dukung dan pilih anies rasyid baswedan untuk jadi presiden ri agar tercipta keadilan sosial bagi seluruh rakyat indonesia dengan menjunjung kemanusiaan yang adil dan beradab serta persatuan indonesia,Positive
2136,2023-03-16,626156275.0,lha itu kan hanya kelakuan segelintir warga jatim yang tidak ingin anies menang di jatim ketakutan mereka akan kekalahan semakin terlihat jelas sementara jutaan warga jatim lainnya banyak yang mendukung sebagai presiden di,Positive
2137,2023-03-16,,insyaallah anies rasyid baswedan presiden ri aamiin,Positive
2138,2023-03-16,,gua salfok baliho anies sebagai presiden wkwkwkwk sekarang perasaan masih kan,Positive
2139,2023-03-16,,alhamdulillah rabbal aalamiin di benci tak akan tumbang dan di sanjung tak akan terbang kun fayakun is the best for my brother anies rasyid baswedan to presiden republik indonesia year next aamiin yaa rabbal aalamiin,Positive
2140,2023-03-16,,wwkwkkw gni mah lama lama anies bneran jdi presiden ganjar klo dicompare ganjar lebih problematik bahkan di partai ny sendiri masih gtw dh kbrny gmn asalkan anies gak main politik identitas lagi dan gaet influencer mirip jokowi lancar dh,Positive
2141,2023-03-16,397106910.0,kasihan ni buzzer gw liat yg komen isinya buzzer semua yg notabene bukan org jawa timur xixixixi saking takut nya jadi pengangguran kalo anies jadi presiden mata pencaharian ngebuzzer hilang ya,Negative
2142,2023-03-16,,alhamdulillah ya allah kabulkanlah niat dalam doanya aamiin yra dari tanah suci makkah putri papua ini mendoakan anies menjadi presiden ri mania relawan,Positive
2143,2023-03-16,,dulu jokowi dari gubernur dki lalu presiden ri lalu muncul sandiaga uno yg mencoba mengikuti jejak jokowi namun gagal lalu anies baswedan berpotensi maju di pilpres jadi penasaran apakah kedepan ini akan jadi sebuah kebiasaan untuk gubernur dki maju pilpres,Negative
2144,2023-03-16,,survei warga jakarta pilih anies baswedan jadi presiden,Negative
2145,2023-03-16,,lihat video anies presiden,Negative
2146,2023-03-16,,kebenaran akan terungkap dg sendiri nyakami fakta dan nyata mendukung anies baswedan untuk menjadi presiden ri di salam merdeka untuk seluruh pendukung anies baswedan rapatkan barisan ke depan akan makin riuh kepanikan melihat rakyat begitu mencintai anies baswedan,Positive
2147,2023-03-16,,kami pun siap ikut berjuang mengawal anies ahy presiden,Positive
2148,2023-03-16,269120479.0,ana pak anies insyaallah presiden aamiin,Positive
2149,2023-03-16,,forum masyarakat santri nusantara formas nu dan majelis sholawat annahdhiyyah indonesia mas anies menyatakan dukungan dengan tajuk ruwahan dan deklarasi dukungan anies baswedan presiden di gedung joeang,Positive
2150,2023-03-16,,inismyname insyaallah,Positive
2151,2023-03-16,,hanya ada satu ganti presiden dan hukum di negeri kita akan tegakk atau jika kelamaan percepat pemilu di pastikan anies baswedan presiden dan reformasi polri akn terlaksana demi tegaknya keadilan utk slruh nya,Positive
2152,2023-03-16,,semangat dan pantang mundur pak anies anies for presiden,Positive
2153,2023-03-16,,ketua fraksi pan dprd sorong provinsi papua barat daya syafruddin sabonnama memastikan akan tetap mendukung anies baswedan sebagai calon presiden pada pemilihan presiden mendatang,Positive
2154,2023-03-16,,samosir is the best for you my brother anies rasyid baswedan to presiden republik indonesia year next,Positive
2155,2023-03-16,,chotimah semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya agar keadilan dan kesejahteraan dapat dinikmati oleh seluruh rakyat indonesia aamiin yaa rabbal aalamiin,Positive
2156,2023-03-16,,hadirilah silahturahmi kebangsaan bacapres di ponpes attaroqqi karongan sampang madura pimpinan abuya kh fauroq alawy muhammad pd hari sabtu pkl wib insyaallah,Positive
2157,2023-03-16,101783417.0,anies pasti presiden,Positive
2158,2023-03-16,,dari tanah suci makkah putri papua ini mendoakan anies menjadi presiden ri,Positive
2159,2023-03-16,,insya allah aamiin anies presiden,Positive
2160,2023-03-16,306615832.0,pemimpin cerdas jujur dan tidak baperan anies presiden ri,Positive
2161,2023-03-16,,ak presiden terbaik sepanjang sejarah iya lah almarhum jenderal suharto dan insya allah di di lanjutkan oleh anies baswedan,Positive
2162,2023-03-16,101783417.0,anies pasti presiden,Positive
2163,2023-03-16,,asmara insya allah memang benar bahwa salah satu indikasi yg menunjukkan anies baswedan unggul adanya technologi android atas ungkapan warga masyarakat indonesianetizen kpd beliau anies artinya rakyat menginginkan perubahan indonesia ke depan bersama anies presiden kerenn,Positive
2164,2023-03-16,,julham jayabaya salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan ahy presiden dan wakil ri di amin,Positive
2165,2023-03-16,,salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan ahy presiden dan wakil ri di amin,Positive
2166,2023-03-16,,sptnya mereka masih mencari celah utk menunda pemilu dan penundaan pemilu itu opsi terakhir utk menjegal anies jd presiden utk lengserkan anies pilkada serentak utk menghalangi anies capres tarik pan ke kabinet tp semua skenario buyar pasca nasdem usung anies,Positive
2167,2023-03-16,,asmara alhamdulillah semoga bertambah tinggi dan terus menerus bertambah tinggi trend dukungan terhadap pak anies rasyid baswedan sebagai presiden republik indonesia di aamiin yaa robbal aalamiin,Positive
2168,2023-03-16,,inismyname gasskeun bersatu menangkan bapak insyaallah,Positive
2169,2023-03-16,,bahrawi ora urus politisasi agama yang jelas anies bawedan jelas asal usulnya jelas keberhasilannya jelas ijazah tetap dukung anies baswedan utk presiden ri,Positive
2170,2023-03-16,,rakyat indonesia yakin anies presiden pilihan masyarakat yang di nanti perubahanampperbaikan,Positive
2171,2023-03-16,,inismyname alhamdulillah rakyat indonesia bersatu pilih bapak insyaallah,Positive
2172,2023-03-16,,kerjaan rezim sekarang suka bikin msngkrak proyek yg bgs diera pemerintahan sebelumnya kan busuk itu namanya makin kesana kebusukannya makin dipertontonkan anies baswedan presiden insyaallah,Negative
2173,2023-03-16,,allahu akbar ya allah ya rahman ya rahim semoga allah swt mentakdirkan bang anies rashid baswedan amp agus harimurti yudoyono menjadi presiden dan wakil presiden ri tahun aamiin ya rabbal alamiin,Negative
2174,2023-03-16,,insyaallah pak anies naik jadi presiden ri di,Positive
2175,2023-03-16,,ini sudah jelas apa lagi yang perlu di survei anies presiden,Positive
2176,2023-03-16,,formas nu merapat ke anies baswedan formas nu bersama majlis sholawat an nahdiah indonesia gelar ruwahan menyambut bulan suci ramadhan sekaligus deklarasi dukungan untuk mas,Positive
2177,2023-03-16,,anies presiden ri,Negative
2178,2023-03-16,30766806.0,anies baswedan pilihan tepat utk presiden ri sakseis jakarta utk endonesah,Negative
2179,2023-03-16,,gaungkan pemilu riang gembira saatnya pilih presiden baru gembira harusnya karena esensi dari pesta demokrasi itu riang gembira jateng dpn relawan,Positive
2180,2023-03-16,,alhamdulillah semoga allah swt meridhoi dan memberikan kekuatan kepada seluruh rakyat indonesia untuk memenangkan bapak anies rasyid baswedan sebagai presiden republik indonesia aamiin yaa robbal aalamiin,Positive
2181,2023-03-16,,google trend tingkat dunia anies baswedan diatas prabowo dan ganjar coba perhatikan peluang anis rasid baseedan semakin mendunia berjuang terus rakyat indonesia jadikanlah anis rasid baswedan untuk presiden tahun semoga aamiin yaa robbalaalamiin,Positive
2182,2023-03-16,,yang dipilih semua rakyat yg cerdas jujur dan amanah tentunya bpk anies baswedan presiden,Positive
2183,2023-03-16,,dumdum elektabilitas pak anies mau diatas ataupun dibawah persetanlah terpenting kami para pendukungnya tetap fokus pada satu titik yaitu beliau mesti menangi kontestasi pilpres silahkan kalian dukung capres lain yg menurut kalian layak jadi presiden,Positive
2184,2023-03-16,,zaman pejabat dn politisi mulai berakhir kelakuannya dgn jejak digitalnya membawa mereka ke penjara in syaa alloh presiden bung anies dgn ridho dn bimbingannya segera membawa mereka ke jalan keadilannya,Positive
2185,2023-03-16,,slebew blum lagi di tambah dengan pendukungnya anies yg ada disurgacebong akan tambah kejangbravo anies presiden ke,Positive
2186,2023-03-16,,tv mau foto bareng dan mendoakan agar pak anies baswedan insya allah jadi presiden ri,Positive
2187,2023-03-16,,salam perubahan dan pebaikan untuk indonesia lebih baik demokrat jaya pancasila abadi anies baswedan ahy presiden dan wakil ri di amin,Positive
2188,2023-03-16,,harapan perubahan mulai terasa insyaaallah anies rasyid baswedan presiden ri ke di tahun,Positive
2189,2023-03-16,,perkenalkan saya peramal dari gunung bakol presiden ri adalah inisial anies rasyid baswedan perubahan and perbaikan,Positive
2190,2023-03-15,46693036.0,barisan mudamudi tergabung dalam sohib aniesahy mendeklarasikan pasangan ideal anies baswedan dan agus harimurti yudhoyono ahy untuk pemilihan presiden pilpres anies baswedan sebagai gubernur dki jakarta periode dan ahy sebagai,Positive
2191,2023-03-15,,tv semoga pak anies baswedan jadi presiden yang dapat melakukan perubahan yang berbasis kerakyatan serta dapat melakukan beberapa perubahan khususnya regulasi yang tidak berpihak kepada rakyat,Positive
2192,2023-03-15,,catetttttt yee druunn asmara anies didu saewad,Positive
2193,2023-03-15,,catetttttt yee druunn asmara anies didu saewad idha sir,Positive
2194,2023-03-15,,catetttttt yee druunn asmara anies didu saewad,Positive
2195,2023-03-15,,id semoga anies baswedan presiden pilihan rakyat cerdas agar yg bgini masukkan ke bui,Positive
2196,2023-03-15,,dumdum kok bisa pas si pak tua pakai kaos anies baswedan presiden,Negative
2197,2023-03-15,3061150290.0,rakyat sdh rindu memiliki pemimpin seperti pak aniessmg pak anies presiden,Positive
2198,2023-03-15,2891652854.0,sy sehat jasmaniamprohani tp mikir dl hrs pilih siapa presiden biarpun sy sehat blm tentu milih anies,Positive
2199,2023-03-15,,matur nuwun om sudah mengingatkan jebule kurang lengkap tahunne insyaallah dengan ijin allah pak anies rasid baswedan dados presiden republik indonesia tahun aamiin aamiin aamiin,Positive
2200,2023-03-15,,kusut keren banget ini bung presiden indonesia seandainya aku mampuh memutar waktu biar lebih cepat pergantian tahun ke aku percepat waktunya sabar amp sabar menunggu waktu tiba anies presiden,Positive
2201,2023-03-15,,pak anies layak kita dukung hingga jadi presiden ri tahun semoga perubahan dan perbaikan untuk negeri ini dapat diwujudkan,Positive
2202,2023-03-15,,aku sbg rakyat jg mengharapkan anies presiden ke presiden ,Positive
2203,2023-03-15,,semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya agar keadilan dan kesejahteraan dapat dinikmati oleh seluruh rakyat indonesia aamiin yaa rabbal aalamiin,Positive
2204,2023-03-15,,tv saya tanya kepada pak anies jika terpilih jadi presiden thn siap mengganti seluruh jajaran penegak hukum dari mkmakpkpolriampkejaksaan yg saat ini hanya tajam kebawah tapi tumpul ke atas siap menyeret ex penyelenggara negara yg telah terbukti korupsi ke pengadilan,Positive
2205,2023-03-15,,chotimah chek ketajaman naluri eks fpi eks hti dan kelompok nii garut getol banget dukung anies jadi presiden ri th tau kah anda apa yg mereka inginkan kalo anies jadi presiden ri,Positive
2206,2023-03-15,,chotimah jaman now presiden dengan menterinya pinteran menterinya in sya allaah anies presiden cerdas sehingga pilih menteri yg cerdas dan bekerja demi indonesia dengan tujuan keadilan sosial bisa terwujud,Positive
2207,2023-03-15,,tv cuma satu aja min sebaiknya yg jadi presiden anies atau pak prabowo,Positive
2208,2023-03-15,,id sah sah saja berpendapat seperti itu dan kita harus tetap menghargai pendapat org lain tetaplah bagi saya anies baswedan utk presiden ri,Positive
2209,2023-03-15,30766806.0,anies baswedan for presiden,Negative
2210,2023-03-15,228935841.0,ganzo ralat saat ini presiden jokowi adalah presiden yang menjabat sebagai presiden ke ri berarti anies menjadi presiden ke akan menunggu tahun  tahun lagi,Negative
2211,2023-03-15,228935841.0,ganzo saat ini presiden jokowi adalah presiden yang menjabat sebagai presiden ke ri berarti anies menjadi presiden ke akan menunggu tahun  tahun lagi,Negative
