Unnamed: 0.1, Date, Created, User ID, Followers, Following, Tweet Count, TweetLocation,Text,label
1309, 2023-04-06 05:04:59+00:00, 2015-08-04 12:42:46+00:00,3306055003,156,273,13730, San Andreas,mr retired lieutenant general prabowo subianto as president of the republic of indonesia said prabowo mania's management representative read prabowo subianto's declaration,Negative
1310, 2023-04-06 05:04:54+00:00, 2015-08-04 12:42:46+00:00,3306055003,156,273,13730, San Andreas,"this was marked by the holding of the prabowo presidential declaration at the joeang menteng raya building, central jakarta, sunday prabowo subianto",Negative
1311, 2023-04-06 05:04:53+00:00, 2015-08-04 12:42:46+00:00,3306055003,156,273,13730, San Andreas,"jakarta, a group of sympathizers supporting president joko widodo in the presidential election, namely jokowi mania nusantara joman, now officially supports prabowo subianto to run as a presidential candidate for the republic of indonesia's presidential candidate, prabowo subianto.",Positive
1312, 2023-04-06 04:49:39+00:00, 2023-04-06 03:48:54+00:00,1.64E+18,7,104,29,,sure pk prabowo president,Positive
1313, 2023-04-06 04:48:35+00:00, 2016-03-05 13:48:15+00:00,7.06E+17,10093,9501,4643, GOMBONG BELIC PEMALANG,inismyname fahnoor regardless of the survey now it depends on pdip whether he dares to nominate prabowo as presidentampjokowi vice president to defend his kingdom if not anis will become president of muslim indonesia will definitely choose anis gajar only widely limited to social media president,Positive
1314, 2023-04-06 04:40:34+00:00, 2022-12-17 05:57:35+00:00,1.60E+18,128,147,2146,,"inismyname fahnoor wants indonesia's wealth to be controlled by foreigners and pak prabowo, who is president, his younger brother who is in control, wants the palace to be controlled by radical groups like bahar smith and his group, right?",Positive
1315, 2023-04-06 04:34:18+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,"anto mukti putranto, we hope that the fight for pak prabowo as president will run smoothly. the presidential election for the next decade will continue to progress together. prabowo is better. prabowo prabowo is always better. prabowo is better",Positive
1316, 2023-04-06 04:33:47+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,prabowo repro volunteers are ready to win prabowo subianto in the presidential election event. presidential candidates continue to progress together. prabowo is better. parabowo prabowo is always prabowo is better.,Positive
1317, 2023-04-06 04:31:12+00:00, 2022-11-05 08:12:07+00:00,1.59E+18,10,18,92,,"still looking towards a bright future to achieve the presidential greetings of indonesia raya, gerindra wins prabowo's presidency",Positive
1318, 2023-04-06 04:29:58+00:00, 2015-11-10 03:04:38+00:00,4185941893,3,37,8081,,"bismillah, continue the development of the next president of the republic of indonesia, mr. prabowo said",Negative
1319, 2023-04-06 04:29:31+00:00, 2021-01-26 11:08:54+00:00,1.35E+18,790,93,454," DKI Jakarta, Indonesia","accompanying the general chairman of the party, you received a visit from his old friend tanoe and the board of directors at kertanegara south jakarta",Positive
1320, 2023-04-06 04:26:50+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,prabowo subiantoerick thohir is the ideal candidate to continue to run together in the presidential election.,Positive
1321, 2023-04-06 04:19:52+00:00, 2023-02-01 09:55:52+00:00,1.62E+18,57,87,14325,,director of survey and polling indonesia spin igor dirgantara obtained public data related to the potential of presidential candidates in the election which has the potential to stop the polarization of society prabowo subianto,Negative
1322, 2023-04-06 04:17:50+00:00, 2023-02-01 09:55:52+00:00,1.62E+18,57,87,14325,,"the one who talks most about the people, then there is polarization, the most nationalistic issue, isn't it dangerous? these figures have lots of solutions, prabowo subianto, the president said prabowo subianto.",Positive
1323, 2023-04-06 04:12:44+00:00, 2023-02-01 09:55:52+00:00,1.62E+18,57,87,14325,,while other netizens conveyed that the kiss was proof that mothers in medan support prabowo to run as president prabowo subianto,Positive
1324, 2023-04-06 04:00:28+00:00, 2023-01-18 13:28:12+00:00,1.62E+18,47,75,13591, San Andreas,"if you go to prabowo, low context, jokowi's successor is prabowo, prabowo's share of the presidency as many times as he is carried here and there, explains burhanuddin prabowo subianto",Positive
1325, 2023-04-06 03:57:45+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,prabowo's volunteer body is determined to be ready to win prabowo subianto as presidential candidate for the next decade of elections. progress together. prabowo is better. parabowo. prabowo is always better. prabowo,Positive
1326, 2023-04-06 03:55:53+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,"former chairman of pssi, commissioner general of police, retired, mochamad iriawan, supports prabowo subianto, presidential candidate, decade of elections, keep going forward together, prabowo is better, parabowo, prabowo is forever, prabowo is better",Positive
1327, 2023-04-06 03:46:46+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,support for prabowo subianto to become a presidential candidate in the presidential election on february continues to arrive. presidential candidates for the decade continue to progress with prabowo better. parabowo prabowo forever prabowo is better,Positive
1328, 2023-04-06 03:33:33+00:00, 2015-08-04 12:42:46+00:00,3306055003,156,273,13730, San Andreas,"or president jokowi's endorsement in the presidential election will be given to defense minister prabowo subianto, who is considered by the public to be the best performing minister.",Positive
1329, 2023-04-06 03:21:12+00:00, 2022-12-17 07:39:33+00:00,1.60E+18,31,20,161,,to be a warrior you have to be brave,Positive
1330, 2023-04-06 03:15:31+00:00, 2022-12-17 07:39:33+00:00,1.60E+18,31,20,161,,"be consistent, sir, always for indonesia",Negative
1331, 2023-04-06 03:13:30+00:00, 2023-01-18 13:28:12+00:00,1.62E+18,47,75,13591, San Andreas,"or president jokowi's endorsement in the presidential election will be given to defense minister prabowo subianto, who is considered by the public to be the best performing minister.",Positive
1332, 2023-04-06 03:11:43+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,"i express my support for mr. prabowo to run as a presidential candidate in the presidential election, said iriawan, the presidential candidate for decades of continuing progress together. prabowo is better. prabowo prabowo is always better. prabowo is better",Positive
1333, 2023-04-06 03:10:46+00:00,2022-06-03 01:12:35+00:00,1.53E+18,178,452,2883,,former chairman of pssi komjen pol ret mochamad iriawan supports prabowo subianto president presidential candidate decades of continuing progress together prabowo mendingparabowo prabowo forever prabowo is better,Positive
1334, 2023-04-06 03:03:48+00:00, 2015-08-04 12:42:46+00:00,3306055003,156,273,13730, San Andreas,"if you go to prabowo, low context, jokowi's successor is prabowo, prabowo's share of the presidency as many times as he is carried here and there, explains burhanuddin prabowo subianto",Positive
1335, 2023-04-06 02:49:08+00:00, 2019-04-26 17:42:12+00:00,1.12E+18,2488,1100,151526, ???????????????,"inismyname is still older than us president joe biden, bro",Negative
1336, 2023-04-06 02:40:21+00:00, 2022-08-26 13:27:56+00:00,1.56E+18,5,76,2054,,"there's no need to make a fuss, i believe that gus dur's words will come true. jokowi loyalists' disappointment with gangar has deepened. gus dur once said that prabowo would become president when he was no longer young. we'll see tomorrow prabowo's loyalty to jowoki.",Positive
1337, 2023-04-06 01:50:34+00:00, 2021-09-24 11:45:31+00:00,1.44E+18,13,64,606,,"several figures are rumored to have received jokowi's blessing to run for president in 2018, namely prabowo and gangar, both of whom are figures close to jokowiprabowo as ministers in the cabinet and gangar is both a pdip cadre.",Positive
1338, 2023-04-06 01:32:34+00:00,2022-12-16 02:25:54+00:00,1.60E+18,2874,1860,7671,,"those with clickbait hobbies like this title for frying to bully pak prabowo and his fans in terms of experience of being president ps is certainly inferior to jokowi who has been president for a period of time regardless of the results of his work, how humble people like to learn",Positive
1339, 2023-04-06 01:28:17+00:00, 2019-09-11 02:54:27+00:00,1.17E+18,465,665,9913,,"inismyname fahnoor prabowo's first test is to reject the bahlul mass organization that used to support him. if yes, he will definitely be president.",Positive
1340, 2023-04-06 01:26:43+00:00, 2023-04-04 12:18:45+00:00,1.64E+18,2,64,24,,volunteers without services with the motto one guts one soul for pk prabowo subianto presiden,Negative
1341, 2023-04-06 01:05:59+00:00, 2022-10-04 13:48:10+00:00,1.58E+18,0,11,45,,nakula hopefully will become president and vice president for pak prabowo and mrs. puan to be a great leader,Positive
1342, 2023-04-06 00:53:49+00:00, 2019-10-29 04:40:11+00:00,1.19E+18,27910,20171,63725,,"fahnoor inismyname that's why we are fighting for the president, kaka, so that papua will soon be at peace, minister of defense, there should be no intervention regarding the troops being in the territory of the military and police commanders, it's different if the future president",Positive
1343, 2023-04-05 23:05:37+00:00, 2022-05-21 07:05:09+00:00,1.53E+18,54,74,270, South Jakarta,prabowo's volunteer body is determined to be ready to win prabowo as the presidential candidate for the next decade of elections. progress together. prabowo is better. parabowo. prabowo is always better. prabowo is better,Positive
1344, 2023-04-05 22:58:40+00:00, 2022-11-08 09:06:38+00:00,1.59E+18,18,29,286,,perindo party's visit to prabowo,Negative
1345, 2023-04-05 22:37:04+00:00, 2022-10-29 10:19:28+00:00,1.59E+18,53,75,473, Jakarta,"they are ready to win prabowo subianto as president of the republic of indonesia, presidential candidate period, decades of continuous progress together, prabowo is better, parabowo prabowo is forever, prabowo is better",Positive
1346, 2023-04-05 22:07:00+00:00, 2022-04-12 21:36:46+00:00,1.51E+18,50,149,353, Sukabumi,"the duet of ketum gerindra prabowo subianto and minister of state-owned enterprises erick thohir, one of the strongest duets in the presidential election, prabowo, prabowo is always better",Positive
1347, 2023-04-05 22:00:51+00:00, 2023-03-15 04:21:47+00:00,1.64E+18,61,77,13," Malang, Indonesia","we have to educate them so that they can channel their voices, the right choice is prabowo, the president, clearly, eco, the presidential candidate, the decade-long election continues to advance together, prabowo is better, parabowo, prabowo is forever, prabowo is better",Positive
1348, 2023-04-05 21:59:24+00:00, 2023-03-03 04:04:27+00:00,1.63E+18,64,93,20,,anthony stated that the most popular keywords regarding prabowo subianto as a presidential candidate for the next decade of elections continue to progress with prabowo better. parabowo prabowo forever prabowo is better,Positive
1349, 2023-04-05 21:58:07+00:00, 2022-10-27 13:43:46+00:00,1.59E+18,67,79,36,,praboworick is both ideal to continue to run together in the presidential election or presidential election. the presidential election continues to progress together. prabowo is better. parabowo prabowo is always better. prabowo is better,Positive
1350, 2023-04-05 21:56:44+00:00, 2022-04-20 06:49:49+00:00,1.52E+18,59,131,72, Bogor,former pssi chairman mochamad iriawan supports prabowo subianto as presidential candidate in the presidential election.,Positive
1351, 2023-04-05 21:48:34+00:00, 2016-11-18 12:59:59+00:00,8.00E+17,287,328,10915, Pematangsiantar,this is just the president,Negative
1352, 2023-04-05 21:38:06+00:00, 2023-04-05 11:43:21+00:00,1.64E+18,0,1,10,,"nakula, i hope that mr. prabowo subianto and mrs. puan maharani will be elected president this year so that hopefully this country will be good and developed.",Positive
1353, 2023-04-05 21:34:36+00:00, 2023-04-05 11:43:21+00:00,1.64E+18,0,1,10,,"nakula, i hope that mr. prabowo subianto and mrs. puan maharani will be elected president this year so that it will be easy for indonesia to become good and advanced.",Positive
1354, 2023-04-05 21:28:08+00:00, 2023-04-05 11:43:21+00:00,1.64E+18,0,1,10,,nakula hopes that pak prabowo and mrs. puan will be elected president this year so that indonesia will be better and more advanced,Positive
1355, 2023-04-05 20:54:26+00:00, 2022-12-18 07:52:56+00:00,1.60E+18,368,863,1692,,"back pak prabowo from his opponents is always a heavyweight like this, why was he asked to be in the opposition, it's easy to roll the wisdom of him taking office so he has additional power, good luck in the year he becomes the president most feared by foreigners",Positive
1356, 2023-04-05 19:17:46+00:00, 2023-04-04 12:18:45+00:00,1.64E+18,2,64,24,,fahnoor inismyname sipaku use the motto one guts one soul for prabowo president of the republic of indonesia,Negative
1357, 2023-04-05 19:05:13+00:00, 2015-09-07 20:52:59+00:00,3485675413,3,56,11,,all in prabowo the next president ri,Negative
1358, 2023-04-05 18:38:15+00:00, 2015-09-07 20:52:59+00:00,3485675413,3,56,11,,hasan the next president of the republic of indonesia,Negative
1359, 2023-04-05 18:10:39+00:00, 2019-04-26 17:42:12+00:00,1.12E+18,2488,1100,151526, ???????????????,"inismyname, thank you for the criticism that has been conveyed. i hope you hear it and it will become the basis for forming a good cabinet team for the welfare of the people if tomorrow you become the eighth president of the republic of indonesia, amen.",Positive
1360, 2023-04-05 18:08:49+00:00, 2023-03-20 06:58:36+00:00,1.64E+18,70,83,17, Jakarta,praboworick is both ideal to continue to run together in the presidential election or presidential election. the presidential election continues to progress together. prabowo is better. parabowo prabowo is always better. prabowo is better,Positive
1361, 2023-04-05 18:04:43+00:00, 2023-03-13 04:15:19+00:00,1.64E+18,83,84,271,,prabowo's volunteers are ready to win prabowo in the presidential election. presidential candidates continue to advance with prabowo. prabowo is better. prabowo prabowo is always better. prabowo is better,Positive
1362, 2023-04-05 18:00:21+00:00, 2023-03-08 04:21:29+00:00,1.63E+18,67,108,203, Jakarta,repro ensures that prabowo is inaugurated as president of the republic of indonesia. presidential candidate for the decade of continuing to progress together. prabowo is better. parabowo. prabowo is always better. prabowo is better,Positive
1363, 2023-04-05 17:57:21+00:00, 2022-10-28 15:37:47+00:00,1.59E+18,69,89,520,,prabowo repro volunteers declare their support for prabowo subianto to become president of the republic of indonesia,Positive
1364,2023-04-05 17:54:08+00:00, 2022-05-11 09:09:39+00:00,1.52E+18,59,128,278, Bogor,repro is ready to win prabowo subianto in the presidential election event. presidential candidate. decade elections continue to progress with prabowo. it's better. parabowo. prabowo. prabowo is always better.,Positive
1365, 2023-04-05 17:50:02+00:00, 2022-04-08 03:08:35+00:00,1.51E+18,75,84,419, Jakarta,prabowoerick is ideal to continue to run together in the presidential election or presidential election. presidential candidates continue to progress together. prabowo is better. parabowo prabowo is always better. prabowo is better,Positive
1366, 2023-04-05 17:49:29+00:00, 2022-04-20 04:32:36+00:00,1.52E+18,75,108,41, Jakarta,prabowo repro volunteers are ready to win prabowo subianto in the presidential election event. presidential candidates continue to progress together. prabowo is better. parabowo prabowo is always prabowo is better.,Positive
1367, 2023-04-05 17:48:18+00:00, 2022-04-20 04:45:49+00:00,1.52E+18,58,87,42, Tangerang,"anto mukti putranto, we hope that the fight for pak prabowo as president will run smoothly. the presidential election for the next decade will continue to progress together. prabowo is better. prabowo prabowo is always better. prabowo is better",Positive
1368, 2023-04-05 17:47:54+00:00, 2022-05-10 07:52:44+00:00,1.52E+18,79,93,277, Tangerang,prabowo subiantoerick thohir is the ideal candidate to continue to run together in the presidential election.,Positive
1369, 2023-04-05 17:44:32+00:00, 2022-04-08 06:14:11+00:00,1.51E+18,70,111,234,,anthony stated that the most popular keywords regarding prabowo subianto as a presidential candidate for the next decade of elections continue to progress with prabowo mendingparabowo prabowo forever prabowo is better,Positive
1370, 2023-04-05 17:44:24+00:00, 2022-11-04 09:57:07+00:00,1.59E+18,46,65,517, Tangerang,"i express my support for mr. prabowo to run as a presidential candidate in the presidential election, said iriawan, the presidential candidate for decades of continuing progress with prabowo, it's better, prabowo, prabowo is always better, prabowo is better",Positive
1371, 2023-04-05 17:44:08+00:00, 2022-10-28 15:21:37+00:00,1.59E+18,54,77,1216, Jakarta,"we have to educate them so that they can channel their voices, the right choice is prabowo, the president, said eko, the presidential candidate, the decade-long election continues to advance together, prabowo is better, parabowo, prabowo is forever, prabowo is better",Positive
1372, 2023-04-05 17:44:05+00:00, 2022-10-29 08:38:55+00:00,1.59E+18,62,70,378, Jakarta,"brp stated that they spontaneously formed to join the fight for prabowo subianto as president in the presidential election for the next decade, keep going forward with prabowo mendingparabowo prabowo forever prabowo is better",Positive
1373, 2023-04-05 17:43:17+00:00, 2022-11-04 08:59:32+00:00,1.59E+18,52,65,75, Tangerang,"former chairman of pssi, commissioner general of police, retired, mochamad iriawan, supports prabowo subianto, presidential candidate, decade of elections, keep going forward together, prabowo is better, parabowo, prabowo is forever, prabowo is better",Positive
1374, 2023-04-05 17:39:43+00:00, 2022-04-12 15:01:32+00:00,1.51E+18,85,128,49,,former pssi general chairman mochamad iriawan supports prabowo subianto as presidential candidate in the presidential election.,Positive
1375, 2023-04-05 17:38:15+00:00, 2022-03-11 04:55:20+00:00,1.50E+18,93,155,605,,"commissioner general of police, retired iwan bule, supports prabowo subianto, presidential candidate, decade of elections, continue progressing together, prabowo is better, parabowo, prabowo is always better, prabowo is better",Positive
1376, 2023-04-05 17:37:36+00:00, 2022-03-08 07:04:52+00:00,1.50E+18,47,85,535,,"they are ready to win prabowo subianto as president of the republic of indonesia, presidential candidate period, decades of continuous progress together, prabowo is better, parabowo prabowo is forever, prabowo is better",Positive
1377, 2023-04-05 17:37:29+00:00,2022-03-13 15:24:42+00:00,1.50E+18,96,157,1345,,prabowo's volunteer body is determined to be ready to win prabowo as the presidential candidate for the next decade of elections. progress together. prabowo is better. parabowo. prabowo is always better. prabowo is better,Positive
1378, 2023-04-05 17:32:08+00:00, 2020-05-01 08:29:27+00:00,1.26E+18,8476,2712,73227,,"inismyname just got out of the cave, did the kidnapping victim activist finally enter the community? the family of the student from the trisakti tragedy also supported him to become president.",Negative
1379, 2023-04-05 16:26:29+00:00, 2021-10-23 09:35:31+00:00,1.45E+18,70,137,3584,,"jakarta independent institute for public opinion survey mipos released its latest survey regarding the electability of national figures who are expected to contest the upcoming presidential election, prabowo subianto",Negative
1380, 2023-04-05 16:17:17+00:00, 2011-05-28 05:41:57+00:00,306615832,69,33,7501,,"yes, just get along bro, i like prabowo but support anies, president of the republic of indonesia",Positive
1381, 2023-04-05 16:07:27+00:00, 2022-11-13 02:05:16+00:00,1.59E+18,1,12,99,,"pak prabowo, the owner of the party, just admits that gerindra was created for prabowo, the president. there's no need to be hypocritical and badmouth the way other parties organize. if i'm in this electoral district, people are lazy, i'll cast my vote.",Positive
1382, 2023-04-05 15:54:42+00:00, 2018-08-08 13:36:35+00:00,1.03E+18,90,157,3755, Tomsk Oblast,"jakarta independent institute for public opinion survey mipos released its latest survey regarding the electability of national figures who are expected to contest the upcoming presidential election, prabowo subianto",Negative
1383, 2023-04-05 15:18:47+00:00, 2022-12-07 07:30:37+00:00,1.60E+18,5144,160,3962,,"who is expected to contest the upcoming presidential election, prabowo subianto",Negative
1384, 2023-04-05 15:17:01+00:00, 2022-10-27 13:47:45+00:00,1.59E+18,0,45,103,,"there is no point in a large coalition if the presidential candidate is prabowo subianto or puan maharani because both of them are not the people's choice. currently, the people's choice to become president is to reward pranowo in a pair with tgb.",Positive
1385, 2023-04-05 14:36:40+00:00, 2020-01-19 20:08:36+00:00,1.22E+18,1475,804,40944, DKI & Petamburan City Hall,"fahnoor inismyname pak prabowo's election, the situation and conditions are very different from the situation in the election. pak prabowo has learned a lot of political strategy from pak jokowi. god willing, he will be the successor president, not a replacement for pak jkw. respect general",Positive
1386, 2023-04-05 14:34:51+00:00, 2023-03-14 14:23:11+00:00,1.64E+18,2,3,29,,,Negative
1387, 2023-04-05 14:12:24+00:00, 2023-04-05 13:39:40+00:00,1.64E+18,4,75,6,,"we have to fight for mr prabowo to become president tomorrow, only mr prabowo can complete our nation's current prosperity, mr prabowo, good health, success always",Positive
1388, 2023-04-05 14:10:39+00:00, 2023-04-05 13:39:40+00:00,1.64E+18,4,75,6,,"am a papuan who believes that mr prabowo will definitely be president, amien",Positive
1389, 2023-04-05 13:46:55+00:00, 2022-12-16 14:27:49+00:00,1.60E+18,200,177,3499, Central Lampung,"inismyname what if it was together with the thanksgiving event that pak prabowo was elected as president of the republic of indonesia, how exciting would it be?",Positive
1390, 2023-04-05 13:42:12+00:00, 2019-09-29 16:39:22+00:00,1.18E+18,51,210,49,,"focusing on past goals is enough of a note so that we remain alert, president, amen",Positive
1391, 2023-04-05 13:32:19+00:00, 2022-11-29 11:56:17+00:00,1.60E+18,6,62,57,,the president won,Positive
1392, 2023-04-05 13:16:36+00:00, 2021-12-15 11:04:16+00:00,1.47E+18,137,110,35,,lead from behind and let others believe they are in front of the president to win,Positive
1393, 2023-04-05 13:03:20+00:00, 2009-07-16 06:19:23+00:00,57261519,11078828,32,1173653,,"the relationship between the president and the president seems to be strained. whether jokowi will carry prabowo subianto in the presidential election, see only on the youtube channel metrotvnews link",Negative
1394, 2023-04-05 12:08:59+00:00, 2022-12-22 02:54:54+00:00,1.61E+18,0,5,19,,"in my opinion, it would be more fitting to fight for the position of president of the republic of indonesia with jokowi plus the kirkib coalition and fight for the election after that, he is suitable to hold post-prabowo chairmanship and at the same time be chairman of the indonesian house of representatives.",Negative
1395, 2023-04-05 11:02:37+00:00, 2016-12-01 05:10:10+00:00,8.04E+17,13,24,4417,,strongly against prabowo subianto to become president in the election,Positive
1396, 2023-04-05 10:55:37+00:00, 2016-12-01 05:10:10+00:00,8.04E+17,13,24,4417,,lampung people are so big to win prabowo as president,Positive
1397, 2023-04-05 10:41:15+00:00, 2023-01-16 05:18:06+00:00,1.61E+18,69,128,14772,,"this is our president. my prayers are with you, mr prabowo, musli sinaga prabowo subianto",Negative
1398, 2023-04-05 10:36:22+00:00, 2021-10-09 20:21:11+00:00,1.45E+18,0,2,4,,good luck bp prabowo becomes president of the republic of indonesia this year,Positive
1399, 2023-04-05 10:28:18+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"noel then said that joman would still be there, especially since president joko widodo jokowi still leads indonesia until prabowo subianto",Negative
1400, 2023-04-05 10:28:17+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"why because later we will be sure that prabowo is president, then prabowo subianto will continue",Positive
1401, 2023-04-05 10:28:17+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"they still don't believe that prabowo will become president of indonesia, including prabowo subianto",Negative
1402, 2023-04-05 10:28:15+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"it is known that on wednesday february, joman expressed his support for prabowo subianto to run as a presidential candidate in the prabowo subianto election.",Positive
1403, 2023-04-05 10:28:14+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,after expressing support for prabowo to run as a presidential candidate in the prabowo subianto election contest,Positive
1404, 2023-04-05 10:14:48+00:00, 2022-12-07 08:34:52+00:00,1.60E+18,56,64,12116,,"komjen pol retired iwan bule supports prabowo subianto, president prabowo subianto",Positive
1405, 2023-04-05 10:11:01+00:00, 2023-01-16 05:16:21+00:00,1.61E+18,69,171,14860,,jakarta volunteer prabowo repro declares his support for prabowo subianto to become president of the republic of indonesia,Positive
1406, 2023-04-05 10:08:25+00:00, 2023-01-16 05:16:21+00:00,1.61E+18,69,171,14860,,"meanwhile, president joko widodo said it would be appropriate if kib and kir united to face prabowo subianto's election",Positive
1407, 2023-04-05 09:59:04+00:00, 2023-03-19 08:06:10+00:00,1.64E+18,46,132,5078,,prabowo's volunteer body is determined to be ready to win prabowo as president. prabowo subianto,Positive
1408, 2023-04-05 09:57:42+00:00, 2023-01-16 05:16:21+00:00,1.61E+18,69,171,14860,,"bismillah, continue the development of the next president of the republic of indonesia, mr. prabowo, said prabowo subianto",Negative
1409, 2023-04-05 09:56:22+00:00, 2023-01-15 13:00:57+00:00,1.61E+18,59,102,15618,,"god willing, if mr. prabowo is appointed president, he will look after all of that, prabowo subianto",Positive
1410, 2023-04-05 09:53:52+00:00, 2022-10-28 08:52:56+00:00,1.59E+18,19,131,2624,,"bahrawi, why doesn't he want to run as a presidential candidate? hopefully sir will propose to him as a presidential candidate in the future",Positive
1411, 2023-04-05 09:52:38+00:00, 2020-07-28 02:21:09+00:00,1.29E+18,97,153,15031,,"this is our president. my prayers are with you, mr prabowo, musli sinaga prabowo subianto",Negative
1412, 2023-04-05 09:52:37+00:00, 2020-07-28 02:21:09+00:00,1.29E+18,97,153,15031,,prabowo subianto is called a national figure and is prayed to become president of the republic of indonesia next year,Negative
1413,2023-04-05 09:49:15+00:00, 2020-07-28 02:21:09+00:00,1.29E+18,97,153,15031,,abdul rakhman also explained that this commitment needed to be carried out so that his party could guard prabowo subianto until he was inaugurated as president of the republic of indonesia in,Positive
1414, 2023-04-05 09:48:34+00:00, 2020-08-12 02:25:47+00:00,1.29E+18,15,133,6233,,"fr, you need to know that whoever is the president will be able to bring the condition of indonesia to a better level, whether that means punishing anies, puan anis prabowo, imin tarto, unless the mukidi, who likes to cheat, becomes president, so reduce the portion of energy used to fight each other.",Negative
1415, 2023-04-05 09:44:19+00:00, 2023-01-15 13:00:57+00:00,1.61E+18,59,102,15618,,prabowo subianto to become president in the upcoming presidential election prabowo subianto,Negative
1416, 2023-04-05 09:39:44+00:00, 2015-11-02 03:36:23+00:00,4097650214,20,3,4630,,"many of them felt inspired and even prayed for prabowo to become the next president, prabowo subianto",Positive
1417, 2023-04-05 09:39:33+00:00, 2015-11-02 03:36:23+00:00,4097650214,20,3,4630,,"for the sake of indonesia raya, prabowo invites the people to avoid netizen divisions, hopefully prabowo subianto will become president",Positive
1418, 2023-04-05 09:35:04+00:00, 2016-11-28 08:01:01+00:00,8.03E+17,47,101,5137,,"the gerindra party's presidential election eagle has opened communication with all political parties, prabowo subianto's political party",Positive
1419, 2023-04-05 09:34:50+00:00, 2020-07-28 02:21:09+00:00,1.29E+18,97,153,15031,,"meanwhile, president joko widodo said it would be appropriate if kib and kir united to face prabowo subianto's election",Positive
1420, 2023-04-05 09:30:58+00:00, 2023-02-08 10:11:42+00:00,1.62E+18,43,42,12211,,in the presidential regulation pp year number concerning the national medium-term development plan rpjmn prabowo subianto,Positive
1421, 2023-04-05 09:23:13+00:00, 2023-01-15 13:16:54+00:00,1.61E+18,55,94,15565,,"president of the republic of indonesia, may allah swt bless him, amen, wrote prabowo subianto's account",Positive
1422, 2023-04-05 09:21:02+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,the duet of gerindra party chairman minister prabowo subianto and bumn minister erick thohir won the top spot as presidential candidates and vice presidential candidates for prabowo subianto's presidential election.,Positive
1423, 2023-04-05 09:19:45+00:00, 2023-02-01 09:55:52+00:00,1.62E+18,57,87,14325,,"what do you think about seeing prabowo and president jokowi getting closer? in fact, on several occasions, it has often been endorsed that it is prabowo subianto's turn to become national leader.",Positive
1424, 2023-04-05 09:19:04+00:00, 2022-11-30 13:55:32+00:00,1.60E+18,16,145,74,,prabowo subianto in the eyes of national figures,Negative
1425, 2023-04-05 09:14:26+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"previously, hary tanoe opened his voice regarding the push for the chairman of the daily perindo tuan guru bajang tgb zainul majdi to run as a candidate for vice president bacawapres in the next election prabowo subianto",Negative
1426, 2023-04-05 09:12:32+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"bismillahirrahmanirrahim, i, mochamad iriawan, express my support for mr. prabowo subianto to run as a presidential candidate in the presidential election, iriawan said, as in the video circulating widely on prabowo subianto's social media.",Positive
1427, 2023-04-05 09:12:30+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,former general chairman of the all indonesian football association pssi komjen pol retired mochamad iriawan supports prabowo subianto president prabowo subianto,Positive
1428, 2023-04-05 09:12:30+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"komjen pol retired iwan bule supports prabowo subianto, president prabowo subianto",Positive
1429, 2023-04-05 09:09:07+00:00, 2023-01-28 04:01:51+00:00,1.62E+18,1156,1988,3199," Mataram, Indonesia","anakkolong id just wait for the president's index finger, sir, to appoint who will be his successor.",Positive
1430, 2023-04-05 09:07:25+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,currently there are seats in parliament so that the presidential and vice presidential candidate pairs in the presidential election must have the support of a minimum of seats in the indonesian house of representatives prabowo subianto,Positive
1431, 2023-04-05 09:07:16+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,"political observer from kupang muhammadiyah university, dr ahmad atang msi, said it was impossible for jokowi to leave the pdi struggle and initiate a coalition alone to face the upcoming presidential election. prabowo subianto",Negative
1432, 2023-04-05 09:04:03+00:00, 2013-11-29 14:17:10+00:00,2221519400,89,154,11983,,while other netizens conveyed that the kiss was proof that mothers in medan support prabowo to run as president prabowo subianto,Positive
1433, 2023-04-05 09:02:30+00:00, 2023-02-09 04:41:16+00:00,1.62E+18,55,60,12050,,abdul rakhman also explained that this commitment needed to be carried out so that his party could guard prabowo subianto until he was inaugurated as president of the republic of indonesia in,Positive
